
These predictions were generated by SeaState on 15-Jul-2026 at 09:37:00.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FVel6xi         FVel7xi         FVel8xi         FVel9xi         FVel1yi         FVel2yi         FVel3yi         FVel4yi         FVel5yi         FVel6yi         FVel7yi         FVel8yi         FVel9yi
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)
  161.6000  -0.4657300E+00  -0.1058852E+00  -0.5255427E-01  -0.2731891E+00   0.2714539E+00  -0.3643099E+01  -0.4385083E+01  -0.4839000E+01  -0.3509952E+01  -0.2146977E+01  -0.1997346E+01  -0.1401447E+01  -0.8947600E+00   0.1626821E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  161.8000  -0.4808450E+00  -0.9557997E-01  -0.4434438E-01  -0.3400221E+00   0.2580058E+00  -0.3662357E+01  -0.4397323E+01  -0.4833085E+01  -0.3503016E+01  -0.2142032E+01  -0.2000796E+01  -0.1402429E+01  -0.8946216E+00   0.1745496E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  162.0000  -0.4842028E+00  -0.8175582E-01  -0.3529677E-01  -0.3990765E+00   0.2403092E+00  -0.3665130E+01  -0.4399826E+01  -0.4825936E+01  -0.3496215E+01  -0.2137111E+01  -0.2003984E+01  -0.1403361E+01  -0.8945554E+00   0.1797899E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  162.2000  -0.4757475E+00  -0.6479402E-01  -0.2546176E-01  -0.4490542E+00   0.2189587E+00  -0.3651375E+01  -0.4392551E+01  -0.4817758E+01  -0.3489654E+01  -0.2132299E+01  -0.2006855E+01  -0.1404230E+01  -0.8945630E+00   0.1782687E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  162.4000  -0.4557154E+00  -0.4517709E-01  -0.1491292E-01  -0.4888679E+00   0.1945943E+00  -0.3621468E+01  -0.4375702E+01  -0.4808791E+01  -0.3483437E+01  -0.2127677E+01  -0.2009357E+01  -0.1405021E+01  -0.8946448E+00   0.1699621E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  162.6000  -0.4246278E+00  -0.2347503E-01  -0.3748515E-02  -0.5176657E+00   0.1678827E+00  -0.3576190E+01  -0.4349718E+01  -0.4799307E+01  -0.3477653E+01  -0.2123319E+01  -0.2011448E+01  -0.1405720E+01  -0.8947999E+00   0.1549580E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  162.8000  -0.3832783E+00  -0.3297831E-03   0.7908132E-02  -0.5348498E+00   0.1394991E+00  -0.3516704E+01  -0.4315261E+01  -0.4789601E+01  -0.3472384E+01  -0.2119294E+01  -0.2013094E+01  -0.1406318E+01  -0.8950265E+00   0.1334550E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  163.0000  -0.3327113E+00   0.2356360E-01   0.1990917E-01  -0.5400901E+00   0.1101098E+00  -0.3444531E+01  -0.4273205E+01  -0.4779984E+01  -0.3467703E+01  -0.2115662E+01  -0.2014268E+01  -0.1406804E+01  -0.8953211E+00   0.1057603E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  163.2000  -0.2741964E+00   0.4747589E-01   0.3208317E-01  -0.5333310E+00   0.8035611E-01  -0.3361506E+01  -0.4224609E+01  -0.4770770E+01  -0.3463669E+01  -0.2112476E+01  -0.2014953E+01  -0.1407172E+01  -0.8956795E+00   0.7228496E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  163.4000  -0.2091958E+00   0.7066616E-01   0.4423789E-01  -0.5147914E+00   0.5084023E-01  -0.3269732E+01  -0.4170689E+01  -0.4762272E+01  -0.3460330E+01  -0.2109777E+01  -0.2015142E+01  -0.1407415E+01  -0.8960960E+00   0.3353807E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  163.6000  -0.1393269E+00   0.9240194E-01   0.5616331E-01  -0.4849590E+00   0.2211232E-01  -0.3171530E+01  -0.4112792E+01  -0.4754786E+01  -0.3457720E+01  -0.2107600E+01  -0.2014836E+01  -0.1407533E+01  -0.8965644E+00  -0.9881559E-04   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  163.8000  -0.6632286E-01   0.1119819E+00   0.6763561E-01  -0.4445774E+00  -0.5338836E-02  -0.3069374E+01  -0.4052360E+01  -0.4748590E+01  -0.3455863E+01  -0.2105967E+01  -0.2014047E+01  -0.1407522E+01  -0.8970770E+00  -0.5729510E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  164.0000   0.8012207E-02   0.1287561E+00   0.7842220E-01  -0.3946285E+00  -0.3109469E-01  -0.2965831E+01  -0.3990888E+01  -0.4743925E+01  -0.3454770E+01  -0.2104892E+01  -0.2012793E+01  -0.1407387E+01  -0.8976257E+00  -0.1079540E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  164.2000   0.8184770E-01   0.1421463E+00   0.8828724E-01  -0.3363078E+00  -0.5481081E-01  -0.2863498E+01  -0.3929896E+01  -0.4740996E+01  -0.3454438E+01  -0.2104378E+01  -0.2011104E+01  -0.1407128E+01  -0.8982019E+00  -0.1610527E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  164.4000   0.1533723E+00   0.1516632E+00   0.9699745E-01  -0.2709959E+00  -0.7622052E-01  -0.2764931E+01  -0.3870887E+01  -0.4739964E+01  -0.3454853E+01  -0.2104418E+01  -0.2009016E+01  -0.1406754E+01  -0.8987962E+00  -0.2157418E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  164.6000   0.2208390E+00   0.1569224E+00   0.1043285E+00  -0.2002253E+00  -0.9513444E-01  -0.2672586E+01  -0.3815305E+01  -0.4740931E+01  -0.3455992E+01  -0.2104998E+01  -0.2006571E+01  -0.1406271E+01  -0.8993988E+00  -0.2711422E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  164.8000   0.2826087E+00   0.1576572E+00   0.1100718E+00  -0.1256441E+00  -0.1114384E+00  -0.2588754E+01  -0.3764506E+01  -0.4743948E+01  -0.3457819E+01  -0.2106093E+01  -0.2003820E+01  -0.1405688E+01  -0.9000001E+00  -0.3263595E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  165.0000   0.3371901E+00   0.1537275E+00   0.1140402E+00  -0.4897655E-01  -0.1250892E+00  -0.2515502E+01  -0.3719722E+01  -0.4749007E+01  -0.3460288E+01  -0.2107671E+01  -0.2000817E+01  -0.1405018E+01  -0.9005901E+00  -0.3804992E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  165.2000   0.3832767E+00   0.1451268E+00   0.1160748E+00   0.2801751E-01  -0.1361079E+00  -0.2454627E+01  -0.3682029E+01  -0.4756037E+01  -0.3463346E+01  -0.2109692E+01  -0.1997621E+01  -0.1404271E+01  -0.9011592E+00  -0.4326814E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  165.4000   0.4197786E+00   0.1319837E+00   0.1160504E+00   0.1035840E+00  -0.1445724E+00  -0.2407604E+01  -0.3652321E+01  -0.4764910E+01  -0.3466931E+01  -0.2112110E+01  -0.1994292E+01  -0.1403463E+01  -0.9016980E+00  -0.4820563E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  165.6000   0.4458483E+00   0.1145612E+00   0.1138807E+00   0.1760155E+00  -0.1506079E+00  -0.2375554E+01  -0.3631291E+01  -0.4775438E+01  -0.3470976E+01  -0.2114874E+01  -0.1990896E+01  -0.1402608E+01  -0.9021976E+00  -0.5278174E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  165.8000   0.4609014E+00   0.9325089E-01   0.1095226E+00   0.2436910E+00  -0.1543770E+00  -0.2359219E+01  -0.3619412E+01  -0.4787380E+01  -0.3475406E+01  -0.2117930E+01  -0.1987494E+01  -0.1401721E+01  -0.9026498E+00  -0.5692168E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  166.0000   0.4646294E+00   0.6856438E-01   0.1029791E+00   0.3051132E+00  -0.1560698E+00  -0.2358937E+01  -0.3616927E+01  -0.4800450E+01  -0.3480145E+01  -0.2121217E+01  -0.1984151E+01  -0.1400817E+01  -0.9030470E+00  -0.6055760E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  166.2000   0.4570064E+00   0.4112037E-01   0.9430236E-01   0.3589429E+00  -0.1558926E+00  -0.2374643E+01  -0.3623844E+01  -0.4814320E+01  -0.3485110E+01  -0.2124675E+01  -0.1980927E+01  -0.1399912E+01  -0.9033828E+00  -0.6362993E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  166.4000   0.4382882E+00   0.1162994E-01   0.8359393E-01   0.4040288E+00  -0.1540580E+00  -0.2405867E+01  -0.3639937E+01  -0.4828627E+01  -0.3490220E+01  -0.2128241E+01  -0.1977880E+01  -0.1399022E+01  -0.9036515E+00  -0.6608827E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  166.6000   0.4090047E+00  -0.1912301E-01   0.7100486E-01   0.4394333E+00  -0.1507760E+00  -0.2451748E+01  -0.3664752E+01  -0.4842989E+01  -0.3495392E+01  -0.2131853E+01  -0.1975064E+01  -0.1398161E+01  -0.9038488E+00  -0.6789227E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  166.8000   0.3699447E+00  -0.5030145E-01   0.5673414E-01   0.4644530E+00  -0.1462446E+00  -0.2511060E+01  -0.3697620E+01  -0.4857008E+01  -0.3500542E+01  -0.2135450E+01  -0.1972529E+01  -0.1397344E+01  -0.9039713E+00  -0.6901237E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  167.0000   0.3221352E+00  -0.8103878E-01   0.4102563E-01   0.4786330E+00  -0.1406431E+00  -0.2582242E+01  -0.3737676E+01  -0.4870286E+01  -0.3505590E+01  -0.2138973E+01  -0.1970315E+01  -0.1396584E+01  -0.9040169E+00  -0.6943028E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  167.2000   0.2668143E+00  -0.1104614E+00   0.2416424E-01   0.4817754E+00  -0.1341261E+00  -0.2663441E+01  -0.3783880E+01  -0.4882432E+01  -0.3510460E+01  -0.2142363E+01  -0.1968460E+01  -0.1395894E+01  -0.9039850E+00  -0.6913927E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  167.4000   0.2053986E+00  -0.1377138E+00   0.6470123E-02   0.4739419E+00  -0.1268200E+00  -0.2752557E+01  -0.3835045E+01  -0.4893077E+01  -0.3515076E+01  -0.2145569E+01  -0.1966993E+01  -0.1395284E+01  -0.9038762E+00  -0.6814431E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  167.6000   0.1394473E+00  -0.1619825E+00  -0.1170741E-01   0.4554497E+00  -0.1188200E+00  -0.2847303E+01  -0.3889867E+01  -0.4901883E+01  -0.3519370E+01  -0.2148541E+01  -0.1965934E+01  -0.1394763E+01  -0.9036922E+00  -0.6646200E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  167.8000   0.7062156E-01  -0.1825189E+00  -0.2999751E-01   0.4268619E+00  -0.1101903E+00  -0.2945257E+01  -0.3946961E+01  -0.4908550E+01  -0.3523280E+01  -0.2151237E+01  -0.1965296E+01  -0.1394338E+01  -0.9034361E+00  -0.6412026E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  168.0000   0.6424967E-03  -0.1986615E+00  -0.4801590E-01   0.3889712E+00  -0.1009648E+00  -0.3043933E+01  -0.4004893E+01  -0.4912832E+01  -0.3526750E+01  -0.2153617E+01  -0.1965085E+01  -0.1394016E+01  -0.9031123E+00  -0.6115788E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  168.2000  -0.6875238E-01  -0.2098561E+00  -0.6537361E-01   0.3427794E+00  -0.9115089E-01  -0.3140836E+01  -0.4062218E+01  -0.4914537E+01  -0.3529730E+01  -0.2155650E+01  -0.1965297E+01  -0.1393800E+01  -0.9027259E+00  -0.5762381E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  168.4000  -0.1358530E+00  -0.2156722E+00  -0.8168631E-01   0.2894710E+00  -0.8073309E-01  -0.3233532E+01  -0.4117515E+01  -0.4913539E+01  -0.3532182E+01  -0.2157310E+01  -0.1965921E+01  -0.1393692E+01  -0.9022837E+00  -0.5357639E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  168.6000  -0.1990194E+00  -0.2158177E+00  -0.9658328E-01   0.2303834E+00  -0.6967946E-01  -0.3319705E+01  -0.4169426E+01  -0.4909785E+01  -0.3534072E+01  -0.2158578E+01  -0.1966938E+01  -0.1393692E+01  -0.9017928E+00  -0.4908235E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  168.8000  -0.2567229E+00  -0.2101492E+00  -0.1097171E+00   0.1669735E+00  -0.5794835E-01  -0.3397221E+01  -0.4216688E+01  -0.4903287E+01  -0.3535378E+01  -0.2159442E+01  -0.1968323E+01  -0.1393798E+01  -0.9012616E+00  -0.4421560E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  169.0000  -0.3075830E+00  -0.1986784E+00  -0.1207719E+00   0.1007814E+00  -0.4549564E-01  -0.3464175E+01  -0.4258164E+01  -0.4894136E+01  -0.3536087E+01  -0.2159896E+01  -0.1970043E+01  -0.1394007E+01  -0.9006987E+00  -0.3905605E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  169.2000  -0.3504022E+00  -0.1815750E+00  -0.1294718E+00   0.3339273E-01  -0.3228314E-01  -0.3518945E+01  -0.4292869E+01  -0.4882497E+01  -0.3536194E+01  -0.2159941E+01  -0.1972060E+01  -0.1394312E+01  -0.9001133E+00  -0.3368821E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  169.4000  -0.3841938E+00  -0.1591647E+00  -0.1355888E+00  -0.3359937E-01  -0.1828687E-01  -0.3560228E+01  -0.4319999E+01  -0.4868602E+01  -0.3535703E+01  -0.2159585E+01  -0.1974331E+01  -0.1394707E+01  -0.8995154E+00  -0.2819982E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  169.6000  -0.4082060E+00  -0.1319236E+00  -0.1389484E+00  -0.9863289E-01  -0.3503927E-02  -0.3587074E+01  -0.4338944E+01  -0.4852750E+01  -0.3534629E+01  -0.2158842E+01  -0.1976809E+01  -0.1395184E+01  -0.8989146E+00  -0.2268025E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  169.8000  -0.4219384E+00  -0.1004673E+00  -0.1394354E+00  -0.1602138E+00   0.1203952E-01  -0.3598904E+01  -0.4349308E+01  -0.4835299E+01  -0.3532996E+01  -0.2157731E+01  -0.1979444E+01  -0.1395732E+01  -0.8983208E+00  -0.1721910E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  170.0000  -0.4251533E+00  -0.6553762E-01  -0.1369978E+00  -0.2169511E+00   0.2828243E-01  -0.3595531E+01  -0.4350914E+01  -0.4816658E+01  -0.3530834E+01  -0.2156277E+01  -0.1982183E+01  -0.1396340E+01  -0.8977437E+00  -0.1190466E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  170.2000  -0.4178793E+00  -0.2798458E-01  -0.1316487E+00  -0.2675887E+00   0.4512379E-01  -0.3577152E+01  -0.4343807E+01  -0.4797278E+01  -0.3528184E+01  -0.2154510E+01  -0.1984975E+01  -0.1396997E+01  -0.8971925E+00  -0.6822384E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  170.4000  -0.4004082E+00   0.1125433E-01  -0.1234676E+00  -0.3110345E+00   0.6241947E-01  -0.3544352E+01  -0.4328251E+01  -0.4777639E+01  -0.3525092E+01  -0.2152466E+01  -0.1987764E+01  -0.1397691E+01  -0.8966763E+00  -0.2053540E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  170.6000  -0.3732860E+00   0.5117820E-01  -0.1125991E+00  -0.3463841E+00   0.7998029E-01  -0.3498077E+01  -0.4304723E+01  -0.4758241E+01  -0.3521612E+01  -0.2150181E+01  -0.1990499E+01  -0.1398409E+01  -0.8962032E+00   0.2326206E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  170.8000  -0.3372965E+00   0.9074742E-01  -0.9925099E-01  -0.3729402E+00   0.9757227E-01  -0.3439614E+01  -0.4273895E+01  -0.4739588E+01  -0.3517804E+01  -0.2147697E+01  -0.1993131E+01  -0.1399137E+01  -0.8957809E+00   0.6247986E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  171.0000  -0.2934392E+00   0.1289115E+00  -0.8369011E-01  -0.3902270E+00   0.1149187E+00  -0.3370553E+01  -0.4236622E+01  -0.4722178E+01  -0.3513731E+01  -0.2145058E+01  -0.1995612E+01  -0.1399864E+01  -0.8954159E+00   0.9650894E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  171.2000  -0.2429022E+00   0.1646360E+00  -0.6623662E-01  -0.3979986E+00   0.1317043E+00  -0.3292744E+01  -0.4193910E+01  -0.4706485E+01  -0.3509464E+01  -0.2142308E+01  -0.1997898E+01  -0.1400575E+01  -0.8951138E+00   0.1248296E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  171.4000  -0.1870307E+00   0.1969311E+00  -0.4725736E-01  -0.3962413E+00   0.1475811E+00  -0.3208251E+01  -0.4146897E+01  -0.4692954E+01  -0.3505072E+01  -0.2139496E+01  -0.1999951E+01  -0.1401260E+01  -0.8948791E+00   0.1470194E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  171.6000  -0.1272905E+00   0.2248780E+00  -0.2715780E-01  -0.3851714E+00   0.1621764E+00  -0.3119291E+01  -0.4096817E+01  -0.4681982E+01  -0.3500628E+01  -0.2136666E+01  -0.2001738E+01  -0.1401907E+01  -0.8947152E+00   0.1627603E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  171.8000  -0.6522995E-01   0.2476546E+00  -0.6372635E-02  -0.3652266E+00   0.1751018E+00  -0.3028184E+01  -0.4044972E+01  -0.4673908E+01  -0.3496208E+01  -0.2133866E+01  -0.2003229E+01  -0.1402506E+01  -0.8946245E+00   0.1718429E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  172.0000  -0.2439433E-02   0.2645585E+00   0.1464374E-01  -0.3370516E+00   0.1859643E+00  -0.2937287E+01  -0.3992694E+01  -0.4669006E+01  -0.3491883E+01  -0.2131141E+01  -0.2004404E+01  -0.1403046E+01  -0.8946077E+00   0.1741697E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  172.2000   0.5948948E-01   0.2750282E+00   0.3542806E-01  -0.3014796E+00   0.1943781E+00  -0.2848932E+01  -0.3941315E+01  -0.4667474E+01  -0.3487724E+01  -0.2128535E+01  -0.2005248E+01  -0.1403521E+01  -0.8946644E+00   0.1697553E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  172.4000   0.1190050E+00   0.2786595E+00   0.5551888E-01  -0.2595097E+00   0.1999765E+00  -0.2765370E+01  -0.3892129E+01  -0.4669429E+01  -0.3483801E+01  -0.2126088E+01  -0.2005752E+01  -0.1403922E+01  -0.8947934E+00   0.1587262E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  172.6000   0.1746347E+00   0.2752190E+00   0.7446744E-01  -0.2122791E+00   0.2024259E+00  -0.2688711E+01  -0.3846359E+01  -0.4674899E+01  -0.3480179E+01  -0.2123839E+01  -0.2005913E+01  -0.1404246E+01  -0.8949916E+00   0.1413171E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  172.8000   0.2250221E+00   0.2646529E+00   0.9184830E-01  -0.1610336E+00   0.2014372E+00  -0.2620867E+01  -0.3805131E+01  -0.4683827E+01  -0.3476916E+01  -0.2121822E+01  -0.2005737E+01  -0.1404488E+01  -0.8952553E+00   0.1178668E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  173.0000   0.2689611E+00   0.2470916E+00   0.1072696E+00  -0.1070948E+00   0.1967790E+00  -0.2563511E+01  -0.3769440E+01  -0.4696064E+01  -0.3474067E+01  -0.2120070E+01  -0.2005235E+01  -0.1404645E+01  -0.8955798E+00   0.8881104E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  173.2000   0.3054247E+00   0.2228490E+00   0.1203822E+00  -0.5182734E-01   0.1882885E+00  -0.2518027E+01  -0.3740126E+01  -0.4711377E+01  -0.3471678E+01  -0.2118607E+01  -0.2004423E+01  -0.1404718E+01  -0.8959590E+00   0.5467458E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
