
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 24-Apr-2025 at 17:56:06.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB      LINE1N15PX
       (s)             (N)             (N)          (frac)             (m)
   14.4000   2.2809758E+07   4.5298574E+06   4.8901032E-01   2.9524772E+01
   14.4010   2.2809715E+07   4.5297546E+06   4.8888077E-01   2.9524777E+01
   14.4020   2.2809673E+07   4.5296518E+06   4.8875122E-01   2.9524782E+01
   14.4030   2.2809631E+07   4.5295490E+06   4.8862166E-01   2.9524787E+01
   14.4040   2.2809588E+07   4.5294462E+06   4.8849211E-01   2.9524793E+01
   14.4050   2.2809546E+07   4.5293434E+06   4.8836256E-01   2.9524798E+01
   14.4060   2.2809503E+07   4.5292406E+06   4.8823301E-01   2.9524803E+01
   14.4070   2.2809460E+07   4.5291378E+06   4.8810346E-01   2.9524809E+01
   14.4080   2.2809417E+07   4.5290350E+06   4.8797390E-01   2.9524814E+01
   14.4090   2.2809374E+07   4.5289322E+06   4.8784435E-01   2.9524819E+01
   14.4100   2.2809331E+07   4.5288294E+06   4.8771480E-01   2.9524824E+01
   14.4110   2.2809288E+07   4.5287266E+06   4.8758524E-01   2.9524830E+01
   14.4120   2.2809245E+07   4.5286238E+06   4.8745569E-01   2.9524835E+01
   14.4130   2.2809202E+07   4.5285210E+06   4.8732614E-01   2.9524840E+01
   14.4140   2.2809159E+07   4.5284182E+06   4.8719659E-01   2.9524845E+01
   14.4150   2.2809116E+07   4.5283155E+06   4.8706703E-01   2.9524851E+01
   14.4160   2.2809072E+07   4.5282127E+06   4.8693748E-01   2.9524856E+01
   14.4170   2.2809029E+07   4.5281100E+06   4.8680793E-01   2.9524861E+01
   14.4180   2.2808986E+07   4.5280072E+06   4.8667838E-01   2.9524866E+01
   14.4190   2.2808942E+07   4.5279045E+06   4.8654882E-01   2.9524872E+01
   14.4200   2.2808899E+07   4.5278018E+06   4.8641927E-01   2.9524877E+01
   14.4210   2.2808856E+07   4.5276991E+06   4.8628972E-01   2.9524882E+01
   14.4220   2.2808812E+07   4.5275964E+06   4.8616017E-01   2.9524887E+01
   14.4230   2.2808769E+07   4.5274937E+06   4.8603061E-01   2.9524893E+01
   14.4240   2.2808725E+07   4.5273911E+06   4.8590106E-01   2.9524898E+01
   14.4250   2.2808682E+07   4.5272885E+06   4.8577151E-01   2.9524903E+01
   14.4260   2.2808638E+07   4.5271858E+06   4.8564196E-01   2.9524908E+01
   14.4270   2.2808595E+07   4.5270832E+06   4.8551240E-01   2.9524914E+01
   14.4280   2.2808552E+07   4.5269806E+06   4.8538285E-01   2.9524919E+01
   14.4290   2.2808508E+07   4.5268780E+06   4.8525330E-01   2.9524924E+01
   14.4300   2.2808465E+07   4.5267754E+06   4.8512374E-01   2.9524929E+01
   14.4310   2.2808421E+07   4.5266729E+06   4.8499419E-01   2.9524934E+01
   14.4320   2.2808378E+07   4.5265703E+06   4.8486464E-01   2.9524940E+01
   14.4330   2.2808334E+07   4.5264678E+06   4.8473509E-01   2.9524945E+01
   14.4340   2.2808291E+07   4.5263653E+06   4.8460553E-01   2.9524950E+01
   14.4350   2.2808247E+07   4.5262628E+06   4.8447598E-01   2.9524955E+01
   14.4360   2.2808204E+07   4.5261603E+06   4.8434643E-01   2.9524961E+01
   14.4370   2.2808160E+07   4.5260579E+06   4.8421688E-01   2.9524966E+01
   14.4380   2.2808117E+07   4.5259554E+06   4.8408732E-01   2.9524971E+01
   14.4390   2.2808073E+07   4.5258530E+06   4.8395777E-01   2.9524976E+01
   14.4400   2.2808030E+07   4.5257506E+06   4.8382822E-01   2.9524981E+01
   14.4410   2.2807986E+07   4.5256482E+06   4.8369867E-01   2.9524987E+01
   14.4420   2.2807943E+07   4.5255458E+06   4.8356911E-01   2.9524992E+01
   14.4430   2.2807899E+07   4.5254434E+06   4.8343956E-01   2.9524997E+01
   14.4440   2.2807856E+07   4.5253411E+06   4.8331001E-01   2.9525002E+01
   14.4450   2.2807812E+07   4.5252387E+06   4.8318046E-01   2.9525007E+01
   14.4460   2.2807769E+07   4.5251364E+06   4.8305090E-01   2.9525013E+01
   14.4470   2.2807725E+07   4.5250341E+06   4.8292135E-01   2.9525018E+01
   14.4480   2.2807682E+07   4.5249318E+06   4.8279180E-01   2.9525023E+01
   14.4490   2.2807638E+07   4.5248296E+06   4.8266224E-01   2.9525028E+01
   14.4500   2.2807595E+07   4.5247273E+06   4.8253269E-01   2.9525033E+01
   14.4510   2.2807551E+07   4.5246251E+06   4.8240314E-01   2.9525039E+01
   14.4520   2.2807508E+07   4.5245229E+06   4.8227359E-01   2.9525044E+01
   14.4530   2.2807464E+07   4.5244207E+06   4.8214404E-01   2.9525049E+01
   14.4540   2.2807421E+07   4.5243185E+06   4.8201448E-01   2.9525054E+01
   14.4550   2.2807377E+07   4.5242164E+06   4.8188493E-01   2.9525059E+01
   14.4560   2.2807334E+07   4.5241142E+06   4.8175538E-01   2.9525065E+01
   14.4570   2.2807290E+07   4.5240121E+06   4.8162583E-01   2.9525070E+01
   14.4580   2.2807247E+07   4.5239100E+06   4.8149627E-01   2.9525075E+01
   14.4590   2.2807203E+07   4.5238079E+06   4.8136672E-01   2.9525080E+01
   14.4600   2.2807160E+07   4.5237058E+06   4.8123717E-01   2.9525085E+01
   14.4610   2.2807116E+07   4.5236037E+06   4.8110761E-01   2.9525090E+01
   14.4620   2.2807073E+07   4.5235017E+06   4.8097806E-01   2.9525096E+01
   14.4630   2.2807029E+07   4.5233996E+06   4.8084851E-01   2.9525101E+01
   14.4640   2.2806986E+07   4.5232976E+06   4.8071896E-01   2.9525106E+01
   14.4650   2.2806942E+07   4.5231957E+06   4.8058940E-01   2.9525111E+01
   14.4660   2.2806899E+07   4.5230937E+06   4.8045985E-01   2.9525116E+01
   14.4670   2.2806855E+07   4.5229917E+06   4.8033030E-01   2.9525121E+01
   14.4680   2.2806812E+07   4.5228898E+06   4.8020075E-01   2.9525127E+01
   14.4690   2.2806768E+07   4.5227878E+06   4.8007119E-01   2.9525132E+01
   14.4700   2.2806725E+07   4.5226859E+06   4.7994164E-01   2.9525137E+01
   14.4710   2.2806681E+07   4.5225841E+06   4.7981209E-01   2.9525142E+01
   14.4720   2.2806638E+07   4.5224822E+06   4.7968253E-01   2.9525147E+01
   14.4730   2.2806594E+07   4.5223803E+06   4.7955298E-01   2.9525152E+01
   14.4740   2.2806551E+07   4.5222785E+06   4.7942343E-01   2.9525157E+01
   14.4750   2.2806507E+07   4.5221767E+06   4.7929388E-01   2.9525163E+01
   14.4760   2.2806464E+07   4.5220749E+06   4.7916432E-01   2.9525168E+01
   14.4770   2.2806420E+07   4.5219731E+06   4.7903477E-01   2.9525173E+01
   14.4780   2.2806377E+07   4.5218713E+06   4.7890522E-01   2.9525178E+01
   14.4790   2.2806334E+07   4.5217696E+06   4.7877567E-01   2.9525183E+01
   14.4800   2.2806290E+07   4.5216679E+06   4.7864611E-01   2.9525188E+01
   14.4810   2.2806247E+07   4.5215662E+06   4.7851656E-01   2.9525193E+01
   14.4820   2.2806203E+07   4.5214645E+06   4.7838701E-01   2.9525199E+01
   14.4830   2.2806160E+07   4.5213628E+06   4.7825745E-01   2.9525204E+01
   14.4840   2.2806116E+07   4.5212611E+06   4.7812790E-01   2.9525209E+01
   14.4850   2.2806073E+07   4.5211595E+06   4.7799835E-01   2.9525214E+01
   14.4860   2.2806029E+07   4.5210579E+06   4.7786880E-01   2.9525219E+01
   14.4870   2.2805986E+07   4.5209563E+06   4.7773925E-01   2.9525224E+01
   14.4880   2.2805943E+07   4.5208547E+06   4.7760969E-01   2.9525229E+01
   14.4890   2.2805899E+07   4.5207531E+06   4.7748014E-01   2.9525234E+01
   14.4900   2.2805856E+07   4.5206515E+06   4.7735059E-01   2.9525240E+01
   14.4910   2.2805812E+07   4.5205500E+06   4.7722104E-01   2.9525245E+01
   14.4920   2.2805769E+07   4.5204485E+06   4.7709148E-01   2.9525250E+01
   14.4930   2.2805725E+07   4.5203470E+06   4.7696193E-01   2.9525255E+01
   14.4940   2.2805682E+07   4.5202455E+06   4.7683238E-01   2.9525260E+01
   14.4950   2.2805639E+07   4.5201441E+06   4.7670283E-01   2.9525265E+01
   14.4960   2.2805595E+07   4.5200426E+06   4.7657327E-01   2.9525270E+01
   14.4970   2.2805552E+07   4.5199412E+06   4.7644372E-01   2.9525275E+01
   14.4980   2.2805508E+07   4.5198398E+06   4.7631417E-01   2.9525280E+01
   14.4990   2.2805465E+07   4.5197384E+06   4.7618462E-01   2.9525286E+01
   14.5000   2.2805422E+07   4.5196370E+06   4.7605506E-01   2.9525291E+01
   14.5010   2.2805366E+07   4.5195368E+06   4.7592813E-01   2.9525296E+01
   14.5020   2.2805310E+07   4.5194366E+06   4.7580120E-01   2.9525301E+01
   14.5030   2.2805254E+07   4.5193363E+06   4.7567427E-01   2.9525306E+01
   14.5040   2.2805198E+07   4.5192361E+06   4.7554734E-01   2.9525311E+01
   14.5050   2.2805142E+07   4.5191358E+06   4.7542042E-01   2.9525316E+01
   14.5060   2.2805086E+07   4.5190356E+06   4.7529349E-01   2.9525321E+01
   14.5070   2.2805029E+07   4.5189353E+06   4.7516656E-01   2.9525326E+01
   14.5080   2.2804973E+07   4.5188351E+06   4.7503963E-01   2.9525331E+01
   14.5090   2.2804916E+07   4.5187348E+06   4.7491270E-01   2.9525336E+01
   14.5100   2.2804860E+07   4.5186346E+06   4.7478577E-01   2.9525342E+01
   14.5110   2.2804803E+07   4.5185344E+06   4.7465884E-01   2.9525347E+01
   14.5120   2.2804747E+07   4.5184341E+06   4.7453191E-01   2.9525352E+01
   14.5130   2.2804690E+07   4.5183339E+06   4.7440498E-01   2.9525357E+01
   14.5140   2.2804633E+07   4.5182337E+06   4.7427805E-01   2.9525362E+01
   14.5150   2.2804577E+07   4.5181335E+06   4.7415113E-01   2.9525367E+01
   14.5160   2.2804520E+07   4.5180334E+06   4.7402419E-01   2.9525372E+01
   14.5170   2.2804463E+07   4.5179332E+06   4.7389727E-01   2.9525377E+01
   14.5180   2.2804406E+07   4.5178330E+06   4.7377034E-01   2.9525382E+01
   14.5190   2.2804349E+07   4.5177329E+06   4.7364341E-01   2.9525387E+01
   14.5200   2.2804293E+07   4.5176327E+06   4.7351648E-01   2.9525392E+01
   14.5210   2.2804236E+07   4.5175326E+06   4.7338955E-01   2.9525397E+01
   14.5220   2.2804179E+07   4.5174325E+06   4.7326262E-01   2.9525402E+01
   14.5230   2.2804122E+07   4.5173324E+06   4.7313569E-01   2.9525407E+01
   14.5240   2.2804065E+07   4.5172323E+06   4.7300876E-01   2.9525412E+01
   14.5250   2.2804008E+07   4.5171323E+06   4.7288184E-01   2.9525418E+01
   14.5260   2.2803951E+07   4.5170322E+06   4.7275491E-01   2.9525423E+01
   14.5270   2.2803895E+07   4.5169322E+06   4.7262798E-01   2.9525428E+01
   14.5280   2.2803838E+07   4.5168322E+06   4.7250105E-01   2.9525433E+01
   14.5290   2.2803781E+07   4.5167322E+06   4.7237412E-01   2.9525438E+01
   14.5300   2.2803724E+07   4.5166322E+06   4.7224719E-01   2.9525443E+01
   14.5310   2.2803667E+07   4.5165322E+06   4.7212026E-01   2.9525448E+01
   14.5320   2.2803610E+07   4.5164323E+06   4.7199333E-01   2.9525453E+01
   14.5330   2.2803553E+07   4.5163323E+06   4.7186640E-01   2.9525458E+01
   14.5340   2.2803496E+07   4.5162324E+06   4.7173947E-01   2.9525463E+01
   14.5350   2.2803440E+07   4.5161325E+06   4.7161254E-01   2.9525468E+01
   14.5360   2.2803383E+07   4.5160327E+06   4.7148561E-01   2.9525473E+01
   14.5370   2.2803326E+07   4.5159328E+06   4.7135869E-01   2.9525478E+01
   14.5380   2.2803269E+07   4.5158330E+06   4.7123176E-01   2.9525483E+01
   14.5390   2.2803212E+07   4.5157331E+06   4.7110482E-01   2.9525488E+01
   14.5400   2.2803155E+07   4.5156333E+06   4.7097790E-01   2.9525493E+01
   14.5410   2.2803098E+07   4.5155335E+06   4.7085097E-01   2.9525498E+01
   14.5420   2.2803042E+07   4.5154338E+06   4.7072404E-01   2.9525503E+01
   14.5430   2.2802985E+07   4.5153340E+06   4.7059711E-01   2.9525508E+01
   14.5440   2.2802928E+07   4.5152343E+06   4.7047018E-01   2.9525513E+01
   14.5450   2.2802871E+07   4.5151346E+06   4.7034325E-01   2.9525518E+01
   14.5460   2.2802814E+07   4.5150349E+06   4.7021632E-01   2.9525523E+01
   14.5470   2.2802758E+07   4.5149352E+06   4.7008939E-01   2.9525528E+01
   14.5480   2.2802701E+07   4.5148355E+06   4.6996247E-01   2.9525533E+01
   14.5490   2.2802644E+07   4.5147359E+06   4.6983553E-01   2.9525538E+01
   14.5500   2.2802587E+07   4.5146362E+06   4.6970861E-01   2.9525543E+01
   14.5510   2.2802530E+07   4.5145366E+06   4.6958168E-01   2.9525548E+01
   14.5520   2.2802474E+07   4.5144371E+06   4.6945475E-01   2.9525553E+01
   14.5530   2.2802417E+07   4.5143375E+06   4.6932782E-01   2.9525558E+01
   14.5540   2.2802360E+07   4.5142379E+06   4.6920089E-01   2.9525563E+01
   14.5550   2.2802303E+07   4.5141384E+06   4.6907396E-01   2.9525568E+01
   14.5560   2.2802247E+07   4.5140389E+06   4.6894703E-01   2.9525573E+01
   14.5570   2.2802190E+07   4.5139394E+06   4.6882010E-01   2.9525578E+01
   14.5580   2.2802133E+07   4.5138399E+06   4.6869317E-01   2.9525583E+01
   14.5590   2.2802077E+07   4.5137405E+06   4.6856624E-01   2.9525588E+01
   14.5600   2.2802020E+07   4.5136410E+06   4.6843931E-01   2.9525593E+01
   14.5610   2.2801963E+07   4.5135416E+06   4.6831239E-01   2.9525598E+01
   14.5620   2.2801907E+07   4.5134422E+06   4.6818546E-01   2.9525603E+01
   14.5630   2.2801850E+07   4.5133428E+06   4.6805853E-01   2.9525608E+01
   14.5640   2.2801793E+07   4.5132435E+06   4.6793160E-01   2.9525613E+01
   14.5650   2.2801737E+07   4.5131441E+06   4.6780467E-01   2.9525618E+01
   14.5660   2.2801680E+07   4.5130448E+06   4.6767774E-01   2.9525623E+01
   14.5670   2.2801623E+07   4.5129455E+06   4.6755081E-01   2.9525628E+01
   14.5680   2.2801567E+07   4.5128462E+06   4.6742388E-01   2.9525633E+01
   14.5690   2.2801510E+07   4.5127469E+06   4.6729695E-01   2.9525638E+01
   14.5700   2.2801454E+07   4.5126476E+06   4.6717002E-01   2.9525643E+01
   14.5710   2.2801397E+07   4.5125484E+06   4.6704310E-01   2.9525648E+01
   14.5720   2.2801340E+07   4.5124492E+06   4.6691616E-01   2.9525653E+01
   14.5730   2.2801284E+07   4.5123500E+06   4.6678924E-01   2.9525658E+01
   14.5740   2.2801227E+07   4.5122508E+06   4.6666231E-01   2.9525663E+01
   14.5750   2.2801171E+07   4.5121517E+06   4.6653538E-01   2.9525668E+01
   14.5760   2.2801114E+07   4.5120525E+06   4.6640845E-01   2.9525673E+01
   14.5770   2.2801058E+07   4.5119534E+06   4.6628152E-01   2.9525678E+01
   14.5780   2.2801001E+07   4.5118543E+06   4.6615459E-01   2.9525683E+01
   14.5790   2.2800945E+07   4.5117552E+06   4.6602767E-01   2.9525688E+01
   14.5800   2.2800888E+07   4.5116562E+06   4.6590073E-01   2.9525693E+01
   14.5810   2.2800832E+07   4.5115571E+06   4.6577380E-01   2.9525698E+01
   14.5820   2.2800775E+07   4.5114581E+06   4.6564687E-01   2.9525703E+01
   14.5830   2.2800719E+07   4.5113591E+06   4.6551994E-01   2.9525708E+01
   14.5840   2.2800662E+07   4.5112602E+06   4.6539302E-01   2.9525713E+01
   14.5850   2.2800606E+07   4.5111612E+06   4.6526609E-01   2.9525718E+01
   14.5860   2.2800549E+07   4.5110623E+06   4.6513916E-01   2.9525723E+01
   14.5870   2.2800493E+07   4.5109633E+06   4.6501223E-01   2.9525728E+01
   14.5880   2.2800436E+07   4.5108644E+06   4.6488530E-01   2.9525732E+01
   14.5890   2.2800380E+07   4.5107655E+06   4.6475837E-01   2.9525737E+01
   14.5900   2.2800323E+07   4.5106666E+06   4.6463144E-01   2.9525742E+01
   14.5910   2.2800267E+07   4.5105678E+06   4.6450451E-01   2.9525747E+01
   14.5920   2.2800211E+07   4.5104690E+06   4.6437759E-01   2.9525752E+01
   14.5930   2.2800154E+07   4.5103702E+06   4.6425065E-01   2.9525757E+01
   14.5940   2.2800098E+07   4.5102714E+06   4.6412373E-01   2.9525762E+01
   14.5950   2.2800041E+07   4.5101726E+06   4.6399680E-01   2.9525767E+01
   14.5960   2.2799985E+07   4.5100739E+06   4.6386987E-01   2.9525772E+01
   14.5970   2.2799929E+07   4.5099752E+06   4.6374294E-01   2.9525777E+01
   14.5980   2.2799872E+07   4.5098764E+06   4.6361601E-01   2.9525782E+01
   14.5990   2.2799816E+07   4.5097778E+06   4.6348908E-01   2.9525787E+01
   14.6000   2.2799760E+07   4.5096791E+06   4.6336215E-01   2.9525792E+01
   14.6010   2.2799692E+07   4.5095824E+06   4.6323923E-01   2.9525797E+01
   14.6020   2.2799624E+07   4.5094857E+06   4.6311632E-01   2.9525801E+01
   14.6030   2.2799556E+07   4.5093890E+06   4.6299340E-01   2.9525806E+01
   14.6040   2.2799488E+07   4.5092924E+06   4.6287049E-01   2.9525811E+01
   14.6050   2.2799420E+07   4.5091957E+06   4.6274757E-01   2.9525816E+01
   14.6060   2.2799352E+07   4.5090990E+06   4.6262466E-01   2.9525821E+01
   14.6070   2.2799284E+07   4.5090023E+06   4.6250174E-01   2.9525826E+01
   14.6080   2.2799215E+07   4.5089056E+06   4.6237883E-01   2.9525831E+01
   14.6090   2.2799147E+07   4.5088089E+06   4.6225592E-01   2.9525836E+01
   14.6100   2.2799079E+07   4.5087123E+06   4.6213300E-01   2.9525841E+01
   14.6110   2.2799010E+07   4.5086156E+06   4.6201009E-01   2.9525846E+01
   14.6120   2.2798942E+07   4.5085190E+06   4.6188717E-01   2.9525851E+01
   14.6130   2.2798873E+07   4.5084223E+06   4.6176426E-01   2.9525855E+01
   14.6140   2.2798804E+07   4.5083257E+06   4.6164134E-01   2.9525860E+01
   14.6150   2.2798736E+07   4.5082291E+06   4.6151842E-01   2.9525865E+01
   14.6160   2.2798667E+07   4.5081325E+06   4.6139551E-01   2.9525870E+01
   14.6170   2.2798599E+07   4.5080359E+06   4.6127259E-01   2.9525875E+01
   14.6180   2.2798530E+07   4.5079393E+06   4.6114968E-01   2.9525880E+01
   14.6190   2.2798461E+07   4.5078427E+06   4.6102676E-01   2.9525885E+01
   14.6200   2.2798393E+07   4.5077462E+06   4.6090385E-01   2.9525890E+01
   14.6210   2.2798324E+07   4.5076496E+06   4.6078094E-01   2.9525895E+01
   14.6220   2.2798255E+07   4.5075531E+06   4.6065802E-01   2.9525899E+01
   14.6230   2.2798187E+07   4.5074566E+06   4.6053511E-01   2.9525904E+01
   14.6240   2.2798118E+07   4.5073601E+06   4.6041219E-01   2.9525909E+01
   14.6250   2.2798050E+07   4.5072637E+06   4.6028928E-01   2.9525914E+01
   14.6260   2.2797981E+07   4.5071672E+06   4.6016636E-01   2.9525919E+01
   14.6270   2.2797912E+07   4.5070708E+06   4.6004345E-01   2.9525924E+01
   14.6280   2.2797844E+07   4.5069744E+06   4.5992053E-01   2.9525929E+01
   14.6290   2.2797775E+07   4.5068779E+06   4.5979761E-01   2.9525934E+01
   14.6300   2.2797706E+07   4.5067816E+06   4.5967470E-01   2.9525938E+01
   14.6310   2.2797638E+07   4.5066852E+06   4.5955178E-01   2.9525943E+01
   14.6320   2.2797569E+07   4.5065889E+06   4.5942887E-01   2.9525948E+01
   14.6330   2.2797501E+07   4.5064925E+06   4.5930595E-01   2.9525953E+01
   14.6340   2.2797432E+07   4.5063962E+06   4.5918304E-01   2.9525958E+01
   14.6350   2.2797363E+07   4.5062999E+06   4.5906013E-01   2.9525963E+01
   14.6360   2.2797295E+07   4.5062037E+06   4.5893721E-01   2.9525968E+01
   14.6370   2.2797226E+07   4.5061074E+06   4.5881429E-01   2.9525972E+01
   14.6380   2.2797158E+07   4.5060112E+06   4.5869138E-01   2.9525977E+01
   14.6390   2.2797089E+07   4.5059150E+06   4.5856847E-01   2.9525982E+01
   14.6400   2.2797021E+07   4.5058188E+06   4.5844555E-01   2.9525987E+01
   14.6410   2.2796952E+07   4.5057226E+06   4.5832263E-01   2.9525992E+01
   14.6420   2.2796884E+07   4.5056264E+06   4.5819972E-01   2.9525997E+01
   14.6430   2.2796815E+07   4.5055303E+06   4.5807680E-01   2.9526002E+01
   14.6440   2.2796747E+07   4.5054342E+06   4.5795389E-01   2.9526006E+01
   14.6450   2.2796678E+07   4.5053381E+06   4.5783097E-01   2.9526011E+01
   14.6460   2.2796610E+07   4.5052420E+06   4.5770806E-01   2.9526016E+01
   14.6470   2.2796542E+07   4.5051459E+06   4.5758514E-01   2.9526021E+01
   14.6480   2.2796473E+07   4.5050499E+06   4.5746223E-01   2.9526026E+01
   14.6490   2.2796405E+07   4.5049539E+06   4.5733931E-01   2.9526031E+01
   14.6500   2.2796336E+07   4.5048579E+06   4.5721640E-01   2.9526035E+01
   14.6510   2.2796268E+07   4.5047619E+06   4.5709348E-01   2.9526040E+01
   14.6520   2.2796200E+07   4.5046659E+06   4.5697057E-01   2.9526045E+01
   14.6530   2.2796131E+07   4.5045700E+06   4.5684766E-01   2.9526050E+01
   14.6540   2.2796063E+07   4.5044741E+06   4.5672474E-01   2.9526055E+01
   14.6550   2.2795995E+07   4.5043782E+06   4.5660182E-01   2.9526060E+01
   14.6560   2.2795927E+07   4.5042823E+06   4.5647891E-01   2.9526064E+01
   14.6570   2.2795858E+07   4.5041865E+06   4.5635599E-01   2.9526069E+01
   14.6580   2.2795790E+07   4.5040906E+06   4.5623308E-01   2.9526074E+01
   14.6590   2.2795722E+07   4.5039948E+06   4.5611016E-01   2.9526079E+01
   14.6600   2.2795654E+07   4.5038990E+06   4.5598724E-01   2.9526084E+01
   14.6610   2.2795585E+07   4.5038032E+06   4.5586433E-01   2.9526089E+01
   14.6620   2.2795517E+07   4.5037075E+06   4.5574142E-01   2.9526093E+01
   14.6630   2.2795449E+07   4.5036117E+06   4.5561850E-01   2.9526098E+01
   14.6640   2.2795381E+07   4.5035160E+06   4.5549559E-01   2.9526103E+01
   14.6650   2.2795313E+07   4.5034203E+06   4.5537267E-01   2.9526108E+01
   14.6660   2.2795245E+07   4.5033246E+06   4.5524976E-01   2.9526113E+01
   14.6670   2.2795177E+07   4.5032290E+06   4.5512684E-01   2.9526117E+01
   14.6680   2.2795109E+07   4.5031333E+06   4.5500393E-01   2.9526122E+01
   14.6690   2.2795041E+07   4.5030377E+06   4.5488101E-01   2.9526127E+01
