
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:35:26.

 
 
 
      Time        FAIRTEN1         BODY1PZ         BODY1RY         BODY1RX
       (s)             (N)             (m)           (deg)           (deg)
    0.0880   4.0872193E+00  -2.2531617E-02  -9.0000000E+01   0.0000000E+00
    0.0900   4.4896328E+00  -2.3539302E-02  -9.0000000E+01   0.0000000E+00
    0.0920   4.8926910E+00  -2.4567468E-02  -9.0000000E+01   0.0000000E+00
    0.0940   5.2963668E+00  -2.5615999E-02  -9.0000000E+01   0.0000000E+00
    0.0960   5.7006330E+00  -2.6684777E-02  -9.0000000E+01   0.0000000E+00
    0.0980   6.1054632E+00  -2.7773685E-02  -9.0000000E+01   0.0000000E+00
    0.1000   6.5108309E+00  -2.8882605E-02  -9.0000000E+01   0.0000000E+00
    0.1020   6.9167100E+00  -3.0011416E-02  -9.0000000E+01   0.0000000E+00
    0.1040   7.3230749E+00  -3.1159998E-02  -9.0000000E+01   0.0000000E+00
    0.1060   7.7299002E+00  -3.2328229E-02  -9.0000000E+01   0.0000000E+00
    0.1080   8.1371606E+00  -3.3515988E-02  -9.0000000E+01   0.0000000E+00
    0.1100   8.5448315E+00  -3.4723150E-02  -9.0000000E+01   0.0000000E+00
    0.1120   8.9528883E+00  -3.5949594E-02  -9.0000000E+01   0.0000000E+00
    0.1140   9.3613069E+00  -3.7195193E-02  -9.0000000E+01   0.0000000E+00
    0.1160   9.7700635E+00  -3.8459822E-02  -9.0000000E+01   0.0000000E+00
    0.1180   1.0179135E+01  -3.9743357E-02  -9.0000000E+01   0.0000000E+00
    0.1200   1.0588497E+01  -4.1045669E-02  -9.0000000E+01   0.0000000E+00
    0.1220   1.0998128E+01  -4.2366632E-02  -9.0000000E+01   0.0000000E+00
    0.1240   1.1408004E+01  -4.3706118E-02  -9.0000000E+01   0.0000000E+00
    0.1260   1.1818105E+01  -4.5063998E-02  -9.0000000E+01   0.0000000E+00
    0.1280   1.2228407E+01  -4.6440144E-02  -9.0000000E+01   0.0000000E+00
    0.1300   1.2638890E+01  -4.7834426E-02  -9.0000000E+01   0.0000000E+00
    0.1320   1.3049531E+01  -4.9246714E-02  -9.0000000E+01   0.0000000E+00
    0.1340   1.3460311E+01  -5.0676877E-02  -9.0000000E+01   0.0000000E+00
    0.1360   1.3871208E+01  -5.2124785E-02  -9.0000000E+01   0.0000000E+00
    0.1380   1.4282203E+01  -5.3590306E-02  -9.0000000E+01   0.0000000E+00
    0.1400   1.4693275E+01  -5.5073309E-02  -9.0000000E+01   0.0000000E+00
    0.1420   1.5104405E+01  -5.6573662E-02  -9.0000000E+01   0.0000000E+00
    0.1440   1.5515574E+01  -5.8091231E-02  -9.0000000E+01   0.0000000E+00
    0.1460   1.5926762E+01  -5.9625886E-02  -9.0000000E+01   0.0000000E+00
    0.1480   1.6337952E+01  -6.1177492E-02  -9.0000000E+01   0.0000000E+00
    0.1500   1.6749124E+01  -6.2745916E-02  -9.0000000E+01   0.0000000E+00
    0.1520   1.7160261E+01  -6.4331025E-02  -9.0000000E+01   0.0000000E+00
    0.1540   1.7571345E+01  -6.5932685E-02  -9.0000000E+01   0.0000000E+00
    0.1560   1.7982359E+01  -6.7550762E-02  -9.0000000E+01   0.0000000E+00
    0.1580   1.8393286E+01  -6.9185123E-02  -9.0000000E+01   0.0000000E+00
    0.1600   1.8804109E+01  -7.0835632E-02  -9.0000000E+01   0.0000000E+00
    0.1620   1.9214812E+01  -7.2502157E-02  -9.0000000E+01   0.0000000E+00
    0.1640   1.9625378E+01  -7.4184562E-02  -9.0000000E+01   0.0000000E+00
    0.1660   2.0035793E+01  -7.5882713E-02  -9.0000000E+01   0.0000000E+00
    0.1680   2.0446040E+01  -7.7596475E-02  -9.0000000E+01   0.0000000E+00
    0.1700   2.0856104E+01  -7.9325715E-02  -9.0000000E+01   0.0000000E+00
    0.1720   2.1265971E+01  -8.1070297E-02  -9.0000000E+01   0.0000000E+00
    0.1740   2.1675626E+01  -8.2830087E-02  -9.0000000E+01   0.0000000E+00
    0.1760   2.2085055E+01  -8.4604950E-02  -9.0000000E+01   0.0000000E+00
    0.1780   2.2494244E+01  -8.6394753E-02  -9.0000000E+01   0.0000000E+00
    0.1800   2.2903179E+01  -8.8199360E-02  -9.0000000E+01   0.0000000E+00
    0.1820   2.3311847E+01  -9.0018639E-02  -9.0000000E+01   0.0000000E+00
    0.1840   2.3720234E+01  -9.1852453E-02  -9.0000000E+01   0.0000000E+00
    0.1860   2.4128329E+01  -9.3700670E-02  -9.0000000E+01   0.0000000E+00
    0.1880   2.4536118E+01  -9.5563156E-02  -9.0000000E+01   0.0000000E+00
    0.1900   2.4943590E+01  -9.7439778E-02  -9.0000000E+01   0.0000000E+00
    0.1920   2.5350732E+01  -9.9330401E-02  -9.0000000E+01   0.0000000E+00
    0.1940   2.5757533E+01  -1.0123489E-01  -9.0000000E+01   0.0000000E+00
    0.1960   2.6163981E+01  -1.0315312E-01  -9.0000000E+01   0.0000000E+00
    0.1980   2.6570066E+01  -1.0508495E-01  -9.0000000E+01   0.0000000E+00
    0.2000   2.6975776E+01  -1.0703025E-01  -9.0000000E+01   0.0000000E+00
    0.2020   2.7381102E+01  -1.0898889E-01  -9.0000000E+01   0.0000000E+00
    0.2040   2.7786031E+01  -1.1096073E-01  -9.0000000E+01   0.0000000E+00
    0.2060   2.8190556E+01  -1.1294565E-01  -9.0000000E+01   0.0000000E+00
    0.2080   2.8594665E+01  -1.1494352E-01  -9.0000000E+01   0.0000000E+00
    0.2100   2.8998349E+01  -1.1695419E-01  -9.0000000E+01   0.0000000E+00
    0.2120   2.9401600E+01  -1.1897755E-01  -9.0000000E+01   0.0000000E+00
    0.2140   2.9804407E+01  -1.2101346E-01  -9.0000000E+01   0.0000000E+00
    0.2160   3.0206762E+01  -1.2306179E-01  -9.0000000E+01   0.0000000E+00
    0.2180   3.0608657E+01  -1.2512242E-01  -9.0000000E+01   0.0000000E+00
    0.2200   3.1010083E+01  -1.2719521E-01  -9.0000000E+01   0.0000000E+00
    0.2220   3.1411032E+01  -1.2928003E-01  -9.0000000E+01   0.0000000E+00
    0.2240   3.1811496E+01  -1.3137677E-01  -9.0000000E+01   0.0000000E+00
    0.2260   3.2211468E+01  -1.3348528E-01  -9.0000000E+01   0.0000000E+00
    0.2280   3.2610940E+01  -1.3560544E-01  -9.0000000E+01   0.0000000E+00
    0.2300   3.3009904E+01  -1.3773713E-01  -9.0000000E+01   0.0000000E+00
    0.2320   3.3408355E+01  -1.3988022E-01  -9.0000000E+01   0.0000000E+00
    0.2340   3.3806285E+01  -1.4203459E-01  -9.0000000E+01   0.0000000E+00
    0.2360   3.4203687E+01  -1.4420010E-01  -9.0000000E+01   0.0000000E+00
    0.2380   3.4600555E+01  -1.4637664E-01  -9.0000000E+01   0.0000000E+00
    0.2400   3.4996884E+01  -1.4856408E-01  -9.0000000E+01   0.0000000E+00
    0.2420   3.5392666E+01  -1.5076230E-01  -9.0000000E+01   0.0000000E+00
    0.2440   3.5787897E+01  -1.5297116E-01  -9.0000000E+01   0.0000000E+00
    0.2460   3.6182570E+01  -1.5519056E-01  -9.0000000E+01   0.0000000E+00
    0.2480   3.6576681E+01  -1.5742037E-01  -9.0000000E+01   0.0000000E+00
    0.2500   3.6970224E+01  -1.5966047E-01  -9.0000000E+01   0.0000000E+00
    0.2520   3.7363194E+01  -1.6191074E-01  -9.0000000E+01   0.0000000E+00
    0.2540   3.7755586E+01  -1.6417105E-01  -9.0000000E+01   0.0000000E+00
    0.2560   3.8147395E+01  -1.6644129E-01  -9.0000000E+01   0.0000000E+00
    0.2580   3.8538618E+01  -1.6872134E-01  -9.0000000E+01   0.0000000E+00
    0.2600   3.8929249E+01  -1.7101108E-01  -9.0000000E+01   0.0000000E+00
    0.2620   3.9319285E+01  -1.7331039E-01  -9.0000000E+01   0.0000000E+00
    0.2640   3.9708722E+01  -1.7561916E-01  -9.0000000E+01   0.0000000E+00
    0.2660   4.0097555E+01  -1.7793727E-01  -9.0000000E+01   0.0000000E+00
    0.2680   4.0485781E+01  -1.8026461E-01  -9.0000000E+01   0.0000000E+00
    0.2700   4.0873397E+01  -1.8260105E-01  -9.0000000E+01   0.0000000E+00
    0.2720   4.1260399E+01  -1.8494649E-01  -9.0000000E+01   0.0000000E+00
    0.2740   4.1646783E+01  -1.8730080E-01  -9.0000000E+01   0.0000000E+00
    0.2760   4.2032548E+01  -1.8966389E-01  -9.0000000E+01   0.0000000E+00
    0.2780   4.2417689E+01  -1.9203563E-01  -9.0000000E+01   0.0000000E+00
    0.2800   4.2802205E+01  -1.9441591E-01  -9.0000000E+01   0.0000000E+00
    0.2820   4.3186092E+01  -1.9680463E-01  -9.0000000E+01   0.0000000E+00
    0.2840   4.3569347E+01  -1.9920167E-01  -9.0000000E+01   0.0000000E+00
    0.2860   4.3951969E+01  -2.0160692E-01  -9.0000000E+01   0.0000000E+00
    0.2880   4.4333956E+01  -2.0402027E-01  -9.0000000E+01   0.0000000E+00
    0.2900   4.4715304E+01  -2.0644163E-01  -9.0000000E+01   0.0000000E+00
    0.2920   4.5096012E+01  -2.0887086E-01  -9.0000000E+01   0.0000000E+00
    0.2940   4.5476079E+01  -2.1130788E-01  -9.0000000E+01   0.0000000E+00
    0.2960   4.5855501E+01  -2.1375257E-01  -9.0000000E+01   0.0000000E+00
    0.2980   4.6234278E+01  -2.1620484E-01  -9.0000000E+01   0.0000000E+00
    0.3000   4.6612408E+01  -2.1866456E-01  -9.0000000E+01   0.0000000E+00
    0.3020   4.6989890E+01  -2.2113165E-01  -9.0000000E+01   0.0000000E+00
    0.3040   4.7366722E+01  -2.2360600E-01  -9.0000000E+01   0.0000000E+00
    0.3060   4.7742902E+01  -2.2608749E-01  -9.0000000E+01   0.0000000E+00
    0.3080   4.8118431E+01  -2.2857605E-01  -9.0000000E+01   0.0000000E+00
    0.3100   4.8493306E+01  -2.3107155E-01  -9.0000000E+01   0.0000000E+00
    0.3120   4.8867526E+01  -2.3357390E-01  -9.0000000E+01   0.0000000E+00
    0.3140   4.9241092E+01  -2.3608301E-01  -9.0000000E+01   0.0000000E+00
    0.3160   4.9614002E+01  -2.3859876E-01  -9.0000000E+01   0.0000000E+00
    0.3180   4.9986255E+01  -2.4112108E-01  -9.0000000E+01   0.0000000E+00
    0.3200   5.0357850E+01  -2.4364984E-01  -9.0000000E+01   0.0000000E+00
    0.3220   5.0728788E+01  -2.4618497E-01  -9.0000000E+01   0.0000000E+00
    0.3240   5.1099068E+01  -2.4872636E-01  -9.0000000E+01   0.0000000E+00
    0.3260   5.1468689E+01  -2.5127392E-01  -9.0000000E+01   0.0000000E+00
    0.3280   5.1837651E+01  -2.5382755E-01  -9.0000000E+01   0.0000000E+00
    0.3300   5.2205954E+01  -2.5638716E-01  -9.0000000E+01   0.0000000E+00
    0.3320   5.2573598E+01  -2.5895266E-01  -9.0000000E+01   0.0000000E+00
    0.3340   5.2940583E+01  -2.6152395E-01  -9.0000000E+01   0.0000000E+00
    0.3360   5.3306908E+01  -2.6410094E-01  -9.0000000E+01   0.0000000E+00
    0.3380   5.3672574E+01  -2.6668354E-01  -9.0000000E+01   0.0000000E+00
    0.3400   5.4037581E+01  -2.6927167E-01  -9.0000000E+01   0.0000000E+00
    0.3420   5.4401929E+01  -2.7186522E-01  -9.0000000E+01   0.0000000E+00
    0.3440   5.4765619E+01  -2.7446412E-01  -9.0000000E+01   0.0000000E+00
    0.3460   5.5128650E+01  -2.7706827E-01  -9.0000000E+01   0.0000000E+00
    0.3480   5.5491023E+01  -2.7967758E-01  -9.0000000E+01   0.0000000E+00
    0.3500   5.5852739E+01  -2.8229198E-01  -9.0000000E+01   0.0000000E+00
    0.3520   5.6213798E+01  -2.8491137E-01  -9.0000000E+01   0.0000000E+00
    0.3540   5.6574200E+01  -2.8753567E-01  -9.0000000E+01   0.0000000E+00
    0.3560   5.6933946E+01  -2.9016479E-01  -9.0000000E+01   0.0000000E+00
    0.3580   5.7293037E+01  -2.9279865E-01  -9.0000000E+01   0.0000000E+00
    0.3600   5.7651474E+01  -2.9543717E-01  -9.0000000E+01   0.0000000E+00
    0.3620   5.8009256E+01  -2.9808026E-01  -9.0000000E+01   0.0000000E+00
    0.3640   5.8366386E+01  -3.0072784E-01  -9.0000000E+01   0.0000000E+00
    0.3660   5.8722863E+01  -3.0337984E-01  -9.0000000E+01   0.0000000E+00
    0.3680   5.9078689E+01  -3.0603616E-01  -9.0000000E+01   0.0000000E+00
    0.3700   5.9433865E+01  -3.0869674E-01  -9.0000000E+01   0.0000000E+00
    0.3720   5.9788390E+01  -3.1136148E-01  -9.0000000E+01   0.0000000E+00
    0.3740   6.0142268E+01  -3.1403033E-01  -9.0000000E+01   0.0000000E+00
    0.3760   6.0495498E+01  -3.1670318E-01  -9.0000000E+01   0.0000000E+00
    0.3780   6.0848081E+01  -3.1937998E-01  -9.0000000E+01   0.0000000E+00
    0.3800   6.1200019E+01  -3.2206063E-01  -9.0000000E+01   0.0000000E+00
    0.3820   6.1551312E+01  -3.2474508E-01  -9.0000000E+01   0.0000000E+00
    0.3840   6.1901962E+01  -3.2743323E-01  -9.0000000E+01   0.0000000E+00
    0.3860   6.2251970E+01  -3.3012503E-01  -9.0000000E+01   0.0000000E+00
    0.3880   6.2601338E+01  -3.3282038E-01  -9.0000000E+01   0.0000000E+00
    0.3900   6.2950066E+01  -3.3551923E-01  -9.0000000E+01   0.0000000E+00
    0.3920   6.3298155E+01  -3.3822150E-01  -9.0000000E+01   0.0000000E+00
    0.3940   6.3645607E+01  -3.4092711E-01  -9.0000000E+01   0.0000000E+00
    0.3960   6.3992424E+01  -3.4363600E-01  -9.0000000E+01   0.0000000E+00
    0.3980   6.4338606E+01  -3.4634809E-01  -9.0000000E+01   0.0000000E+00
    0.4000   6.4684155E+01  -3.4906332E-01  -9.0000000E+01   0.0000000E+00
    0.4020   6.5029072E+01  -3.5178162E-01  -9.0000000E+01   0.0000000E+00
    0.4040   6.5373359E+01  -3.5450291E-01  -9.0000000E+01   0.0000000E+00
    0.4060   6.5717017E+01  -3.5722714E-01  -9.0000000E+01   0.0000000E+00
    0.4080   6.6060047E+01  -3.5995423E-01  -9.0000000E+01   0.0000000E+00
    0.4100   6.6402451E+01  -3.6268411E-01  -9.0000000E+01   0.0000000E+00
    0.4120   6.6744231E+01  -3.6541673E-01  -9.0000000E+01   0.0000000E+00
    0.4140   6.7085387E+01  -3.6815201E-01  -9.0000000E+01   0.0000000E+00
    0.4160   6.7425922E+01  -3.7088989E-01  -9.0000000E+01   0.0000000E+00
    0.4180   6.7765836E+01  -3.7363031E-01  -9.0000000E+01   0.0000000E+00
    0.4200   6.8105132E+01  -3.7637320E-01  -9.0000000E+01   0.0000000E+00
    0.4220   6.8443810E+01  -3.7911850E-01  -9.0000000E+01   0.0000000E+00
    0.4240   6.8781873E+01  -3.8186615E-01  -9.0000000E+01   0.0000000E+00
    0.4260   6.9119321E+01  -3.8461608E-01  -9.0000000E+01   0.0000000E+00
    0.4280   6.9456157E+01  -3.8736824E-01  -9.0000000E+01   0.0000000E+00
    0.4300   6.9792382E+01  -3.9012257E-01  -9.0000000E+01   0.0000000E+00
    0.4320   7.0127997E+01  -3.9287900E-01  -9.0000000E+01   0.0000000E+00
    0.4340   7.0463005E+01  -3.9563747E-01  -9.0000000E+01   0.0000000E+00
    0.4360   7.0797406E+01  -3.9839794E-01  -9.0000000E+01   0.0000000E+00
    0.4380   7.1131202E+01  -4.0116033E-01  -9.0000000E+01   0.0000000E+00
    0.4400   7.1464395E+01  -4.0392459E-01  -9.0000000E+01   0.0000000E+00
    0.4420   7.1796987E+01  -4.0669066E-01  -9.0000000E+01   0.0000000E+00
    0.4440   7.2128978E+01  -4.0945849E-01  -9.0000000E+01   0.0000000E+00
    0.4460   7.2460371E+01  -4.1222803E-01  -9.0000000E+01   0.0000000E+00
    0.4480   7.2791168E+01  -4.1499921E-01  -9.0000000E+01   0.0000000E+00
    0.4500   7.3121369E+01  -4.1777198E-01  -9.0000000E+01   0.0000000E+00
    0.4520   7.3450977E+01  -4.2054628E-01  -9.0000000E+01   0.0000000E+00
    0.4540   7.3779992E+01  -4.2332207E-01  -9.0000000E+01   0.0000000E+00
    0.4560   7.4108418E+01  -4.2609929E-01  -9.0000000E+01   0.0000000E+00
    0.4580   7.4436254E+01  -4.2887789E-01  -9.0000000E+01   0.0000000E+00
    0.4600   7.4763504E+01  -4.3165781E-01  -9.0000000E+01   0.0000000E+00
    0.4620   7.5090167E+01  -4.3443900E-01  -9.0000000E+01   0.0000000E+00
    0.4640   7.5416247E+01  -4.3722142E-01  -9.0000000E+01   0.0000000E+00
    0.4660   7.5741745E+01  -4.4000500E-01  -9.0000000E+01   0.0000000E+00
    0.4680   7.6066662E+01  -4.4278971E-01  -9.0000000E+01   0.0000000E+00
    0.4700   7.6391000E+01  -4.4557549E-01  -9.0000000E+01   0.0000000E+00
    0.4720   7.6714760E+01  -4.4836229E-01  -9.0000000E+01   0.0000000E+00
    0.4740   7.7037945E+01  -4.5115007E-01  -9.0000000E+01   0.0000000E+00
    0.4760   7.7360555E+01  -4.5393877E-01  -9.0000000E+01   0.0000000E+00
    0.4780   7.7682593E+01  -4.5672835E-01  -9.0000000E+01   0.0000000E+00
    0.4800   7.8004059E+01  -4.5951876E-01  -9.0000000E+01   0.0000000E+00
    0.4820   7.8324956E+01  -4.6230995E-01  -9.0000000E+01   0.0000000E+00
    0.4840   7.8645285E+01  -4.6510189E-01  -9.0000000E+01   0.0000000E+00
    0.4860   7.8965047E+01  -4.6789451E-01  -9.0000000E+01   0.0000000E+00
    0.4880   7.9284245E+01  -4.7068779E-01  -9.0000000E+01   0.0000000E+00
    0.4900   7.9602880E+01  -4.7348166E-01  -9.0000000E+01   0.0000000E+00
    0.4920   7.9920953E+01  -4.7627609E-01  -9.0000000E+01   0.0000000E+00
    0.4940   8.0238466E+01  -4.7907104E-01  -9.0000000E+01   0.0000000E+00
    0.4960   8.0555420E+01  -4.8186646E-01  -9.0000000E+01   0.0000000E+00
    0.4980   8.0871817E+01  -4.8466230E-01  -9.0000000E+01   0.0000000E+00
    0.5000   8.1187659E+01  -4.8745853E-01  -9.0000000E+01   0.0000000E+00
    0.5020   8.1502947E+01  -4.9025510E-01  -9.0000000E+01   0.0000000E+00
    0.5040   8.1817682E+01  -4.9305198E-01  -9.0000000E+01   0.0000000E+00
    0.5060   8.2131867E+01  -4.9584911E-01  -9.0000000E+01   0.0000000E+00
    0.5080   8.2445502E+01  -4.9864647E-01  -9.0000000E+01   0.0000000E+00
    0.5100   8.2598154E+01  -5.0144400E-01  -9.0000000E+01   0.0000000E+00
    0.5120   8.2600390E+01  -5.0424168E-01  -9.0000000E+01   0.0000000E+00
    0.5140   8.2602604E+01  -5.0703952E-01  -9.0000000E+01   0.0000000E+00
    0.5160   8.2604793E+01  -5.0983752E-01  -9.0000000E+01   0.0000000E+00
    0.5180   8.2606960E+01  -5.1263567E-01  -9.0000000E+01   0.0000000E+00
    0.5200   8.2609104E+01  -5.1543397E-01  -9.0000000E+01   0.0000000E+00
    0.5220   8.2611226E+01  -5.1823243E-01  -9.0000000E+01   0.0000000E+00
    0.5240   8.2613325E+01  -5.2103103E-01  -9.0000000E+01   0.0000000E+00
    0.5260   8.2615403E+01  -5.2382978E-01  -9.0000000E+01   0.0000000E+00
    0.5280   8.2617458E+01  -5.2662868E-01  -9.0000000E+01   0.0000000E+00
    0.5300   8.2619492E+01  -5.2942772E-01  -9.0000000E+01   0.0000000E+00
    0.5320   8.2621504E+01  -5.3222690E-01  -9.0000000E+01   0.0000000E+00
    0.5340   8.2623495E+01  -5.3502623E-01  -9.0000000E+01   0.0000000E+00
    0.5360   8.2625466E+01  -5.3782569E-01  -9.0000000E+01   0.0000000E+00
    0.5380   8.2627415E+01  -5.4062530E-01  -9.0000000E+01   0.0000000E+00
    0.5400   8.2629344E+01  -5.4342504E-01  -9.0000000E+01   0.0000000E+00
    0.5420   8.2631253E+01  -5.4622491E-01  -9.0000000E+01   0.0000000E+00
    0.5440   8.2633142E+01  -5.4902492E-01  -9.0000000E+01   0.0000000E+00
    0.5460   8.2635011E+01  -5.5182507E-01  -9.0000000E+01   0.0000000E+00
    0.5480   8.2636860E+01  -5.5462534E-01  -9.0000000E+01   0.0000000E+00
    0.5500   8.2638690E+01  -5.5742575E-01  -9.0000000E+01   0.0000000E+00
    0.5520   8.2640500E+01  -5.6022628E-01  -9.0000000E+01   0.0000000E+00
    0.5540   8.2642292E+01  -5.6302695E-01  -9.0000000E+01   0.0000000E+00
    0.5560   8.2644065E+01  -5.6582773E-01  -9.0000000E+01   0.0000000E+00
    0.5580   8.2645819E+01  -5.6862865E-01  -9.0000000E+01   0.0000000E+00
    0.5600   8.2647554E+01  -5.7142968E-01  -9.0000000E+01   0.0000000E+00
    0.5620   8.2649271E+01  -5.7423084E-01  -9.0000000E+01   0.0000000E+00
    0.5640   8.2650971E+01  -5.7703212E-01  -9.0000000E+01   0.0000000E+00
    0.5660   8.2652652E+01  -5.7983351E-01  -9.0000000E+01   0.0000000E+00
    0.5680   8.2654316E+01  -5.8263503E-01  -9.0000000E+01   0.0000000E+00
    0.5700   8.2655962E+01  -5.8543666E-01  -9.0000000E+01   0.0000000E+00
    0.5720   8.2657591E+01  -5.8823841E-01  -9.0000000E+01   0.0000000E+00
    0.5740   8.2659202E+01  -5.9104028E-01  -9.0000000E+01   0.0000000E+00
    0.5760   8.2660797E+01  -5.9384225E-01  -9.0000000E+01   0.0000000E+00
    0.5780   8.2662375E+01  -5.9664434E-01  -9.0000000E+01   0.0000000E+00
    0.5800   8.2663937E+01  -5.9944654E-01  -9.0000000E+01   0.0000000E+00
    0.5820   8.2665481E+01  -6.0224885E-01  -9.0000000E+01   0.0000000E+00
    0.5840   8.2667010E+01  -6.0505127E-01  -9.0000000E+01   0.0000000E+00
    0.5860   8.2668523E+01  -6.0785380E-01  -9.0000000E+01   0.0000000E+00
    0.5880   8.2670019E+01  -6.1065643E-01  -9.0000000E+01   0.0000000E+00
    0.5900   8.2671500E+01  -6.1345917E-01  -9.0000000E+01   0.0000000E+00
    0.5920   8.2672966E+01  -6.1626201E-01  -9.0000000E+01   0.0000000E+00
    0.5940   8.2674416E+01  -6.1906496E-01  -9.0000000E+01   0.0000000E+00
    0.5960   8.2675850E+01  -6.2186800E-01  -9.0000000E+01   0.0000000E+00
    0.5980   8.2677270E+01  -6.2467115E-01  -9.0000000E+01   0.0000000E+00
    0.6000   8.2678674E+01  -6.2747440E-01  -9.0000000E+01   0.0000000E+00
    0.6020   8.2680064E+01  -6.3027775E-01  -9.0000000E+01   0.0000000E+00
    0.6040   8.2681440E+01  -6.3308119E-01  -9.0000000E+01   0.0000000E+00
    0.6060   8.2682800E+01  -6.3588473E-01  -9.0000000E+01   0.0000000E+00
    0.6080   8.2684147E+01  -6.3868837E-01  -9.0000000E+01   0.0000000E+00
    0.6100   8.2685479E+01  -6.4149210E-01  -9.0000000E+01   0.0000000E+00
    0.6120   8.2686797E+01  -6.4429592E-01  -9.0000000E+01   0.0000000E+00
    0.6140   8.2688101E+01  -6.4709984E-01  -9.0000000E+01   0.0000000E+00
    0.6160   8.2689392E+01  -6.4990385E-01  -9.0000000E+01   0.0000000E+00
    0.6180   8.2690669E+01  -6.5270795E-01  -9.0000000E+01   0.0000000E+00
    0.6200   8.2691933E+01  -6.5551214E-01  -9.0000000E+01   0.0000000E+00
    0.6220   8.2693183E+01  -6.5831642E-01  -9.0000000E+01   0.0000000E+00
    0.6240   8.2694420E+01  -6.6112079E-01  -9.0000000E+01   0.0000000E+00
    0.6260   8.2695644E+01  -6.6392524E-01  -9.0000000E+01   0.0000000E+00
    0.6280   8.2696855E+01  -6.6672978E-01  -9.0000000E+01   0.0000000E+00
    0.6300   8.2698054E+01  -6.6953441E-01  -9.0000000E+01   0.0000000E+00
    0.6320   8.2699239E+01  -6.7233912E-01  -9.0000000E+01   0.0000000E+00
    0.6340   8.2700413E+01  -6.7514391E-01  -9.0000000E+01   0.0000000E+00
    0.6360   8.2701574E+01  -6.7794879E-01  -9.0000000E+01   0.0000000E+00
    0.6380   8.2702722E+01  -6.8075374E-01  -9.0000000E+01   0.0000000E+00
    0.6400   8.2703859E+01  -6.8355878E-01  -9.0000000E+01   0.0000000E+00
    0.6420   8.2704984E+01  -6.8636390E-01  -9.0000000E+01   0.0000000E+00
    0.6440   8.2706097E+01  -6.8916910E-01  -9.0000000E+01   0.0000000E+00
    0.6460   8.2707198E+01  -6.9197437E-01  -9.0000000E+01   0.0000000E+00
    0.6480   8.2708287E+01  -6.9477973E-01  -9.0000000E+01   0.0000000E+00
    0.6500   8.2709365E+01  -6.9758515E-01  -9.0000000E+01   0.0000000E+00
    0.6520   8.2710432E+01  -7.0039066E-01  -9.0000000E+01   0.0000000E+00
    0.6540   8.2711487E+01  -7.0319624E-01  -9.0000000E+01   0.0000000E+00
    0.6560   8.2712532E+01  -7.0600190E-01  -9.0000000E+01   0.0000000E+00
    0.6580   8.2713565E+01  -7.0880762E-01  -9.0000000E+01   0.0000000E+00
    0.6600   8.2714588E+01  -7.1161342E-01  -9.0000000E+01   0.0000000E+00
    0.6620   8.2715599E+01  -7.1441930E-01  -9.0000000E+01   0.0000000E+00
    0.6640   8.2716600E+01  -7.1722524E-01  -9.0000000E+01   0.0000000E+00
    0.6660   8.2717591E+01  -7.2003125E-01  -9.0000000E+01   0.0000000E+00
    0.6680   8.2718571E+01  -7.2283734E-01  -9.0000000E+01   0.0000000E+00
    0.6700   8.2719540E+01  -7.2564349E-01  -9.0000000E+01   0.0000000E+00
    0.6720   8.2720500E+01  -7.2844971E-01  -9.0000000E+01   0.0000000E+00
    0.6740   8.2721449E+01  -7.3125600E-01  -9.0000000E+01   0.0000000E+00
    0.6760   8.2722389E+01  -7.3406236E-01  -9.0000000E+01   0.0000000E+00
    0.6780   8.2723318E+01  -7.3686878E-01  -9.0000000E+01   0.0000000E+00
    0.6800   8.2724238E+01  -7.3967526E-01  -9.0000000E+01   0.0000000E+00
    0.6820   8.2725148E+01  -7.4248182E-01  -9.0000000E+01   0.0000000E+00
    0.6840   8.2726048E+01  -7.4528843E-01  -9.0000000E+01   0.0000000E+00
    0.6860   8.2726939E+01  -7.4809511E-01  -9.0000000E+01   0.0000000E+00
    0.6880   8.2727821E+01  -7.5090185E-01  -9.0000000E+01   0.0000000E+00
    0.6900   8.2728693E+01  -7.5370865E-01  -9.0000000E+01   0.0000000E+00
    0.6920   8.2729556E+01  -7.5651552E-01  -9.0000000E+01   0.0000000E+00
    0.6940   8.2730410E+01  -7.5932244E-01  -9.0000000E+01   0.0000000E+00
    0.6960   8.2731255E+01  -7.6212943E-01  -9.0000000E+01   0.0000000E+00
    0.6980   8.2732091E+01  -7.6493647E-01  -9.0000000E+01   0.0000000E+00
    0.7000   8.2732918E+01  -7.6774358E-01  -9.0000000E+01   0.0000000E+00
    0.7020   8.2733737E+01  -7.7055074E-01  -9.0000000E+01   0.0000000E+00
    0.7040   8.2734547E+01  -7.7335796E-01  -9.0000000E+01   0.0000000E+00
    0.7060   8.2735348E+01  -7.7616524E-01  -9.0000000E+01   0.0000000E+00
    0.7080   8.2736141E+01  -7.7897257E-01  -9.0000000E+01   0.0000000E+00
    0.7100   8.2736926E+01  -7.8177996E-01  -9.0000000E+01   0.0000000E+00
    0.7120   8.2737702E+01  -7.8458740E-01  -9.0000000E+01   0.0000000E+00
    0.7140   8.2738470E+01  -7.8739490E-01  -9.0000000E+01   0.0000000E+00
    0.7160   8.2739230E+01  -7.9020245E-01  -9.0000000E+01   0.0000000E+00
