
These predictions were generated by SeaState on 05-Feb-2026 at 20:08:24.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)            (Pa)            (Pa)            (Pa)            (Pa)
   13.2000  -0.1267155E+01   0.3841242E+00   0.4347077E+00  -0.1456783E+00   0.2514658E-01  -0.2323827E+00   0.1283295E+01   0.1516482E+01   0.9313972E+00   0.1130409E+01   0.1023793E+00   0.1403439E+01   0.3335720E+00  -0.6235725E+00   0.2256733E+00  -0.1260920E+05   0.3909540E+04   0.4290981E+04  -0.1501797E+04   0.1769077E+03
   13.4000  -0.1255374E+01   0.5567877E+00   0.4920465E+00  -0.2328649E+00   0.4732760E-01  -0.2093923E+00   0.1626865E+01   0.1587352E+01   0.7622849E+00   0.1146819E+01   0.6238268E-01   0.1297671E+01   0.2193786E+00  -0.5833710E+00   0.3059618E-02  -0.1251022E+05   0.5462144E+04   0.4815918E+04  -0.2262208E+04   0.4234568E+03
   13.6000  -0.1206102E+01   0.6840903E+00   0.5111890E+00  -0.2885157E+00   0.5346354E-01  -0.1960611E+00   0.1899617E+01   0.1615176E+01   0.6731054E+00   0.1137559E+01   0.2143470E+00   0.8716066E+00  -0.1193739E+00  -0.2114825E+00   0.1156414E-01  -0.1197789E+05   0.6601618E+04   0.4953892E+04  -0.2783521E+04   0.5181519E+03
   13.8000  -0.1101727E+01   0.7230909E+00   0.4663225E+00  -0.3109356E+00   0.5781885E-01  -0.1299596E+00   0.2014509E+01   0.1517062E+01   0.6431878E+00   0.1147241E+01   0.4057589E+00   0.4973993E-01  -0.6650524E+00  -0.4433526E-01   0.3176163E-01  -0.1090573E+05   0.6958676E+04   0.4551911E+04  -0.3003047E+04   0.5504528E+03
   14.0000  -0.9461637E+00   0.6595971E+00   0.3733235E+00  -0.2953038E+00   0.5215560E-01  -0.3571620E-01   0.1939176E+01   0.1324589E+01   0.6861843E+00   0.1148927E+01   0.6970057E+00  -0.4945998E+00  -0.7338808E+00   0.3847842E+00  -0.7413109E-01  -0.9287515E+04   0.6410436E+04   0.3742303E+04  -0.2892785E+04   0.4779066E+03
   14.2000  -0.7164496E+00   0.5331896E+00   0.2845744E+00  -0.2468113E+00   0.2671187E-01   0.1761386E+00   0.1797583E+01   0.1183606E+01   0.8074861E+00   0.1108651E+01   0.1238454E+01  -0.6749606E+00  -0.5080120E+00   0.3175125E+00  -0.2096615E+00  -0.6984494E+04   0.5204352E+04   0.2891415E+04  -0.2531604E+04   0.2470207E+03
   14.4000  -0.4202292E+00   0.3656000E+00   0.2054426E+00  -0.2218428E+00  -0.5850423E-03   0.4922912E+00   0.1641526E+01   0.1080583E+01   0.8282194E+00   0.1081324E+01   0.1611760E+01  -0.8516243E+00  -0.4492799E+00  -0.5853567E-01  -0.3955120E-01  -0.4061581E+04   0.3511897E+04   0.2093551E+04  -0.2289519E+04  -0.4421285E+02
   14.6000  -0.7284821E-01   0.1415329E+00   0.1310141E+00  -0.2095061E+00  -0.3171332E-01   0.9051867E+00   0.1400993E+01   0.9875571E+00   0.8027717E+00   0.1067911E+01   0.1957764E+01  -0.1331406E+01  -0.3863256E+00  -0.1049916E+00  -0.3538494E+00  -0.6850080E+03   0.1296294E+04   0.1353813E+04  -0.2137791E+04  -0.4137354E+03
   14.8000   0.2908232E+00  -0.1285761E+00   0.6357109E-01  -0.2028836E+00  -0.1056296E+00   0.1357121E+01   0.1076080E+01   0.9015424E+00   0.7449341E+00   0.9190504E+00   0.1874553E+01  -0.1375700E+01  -0.3488986E+00  -0.3430474E+00  -0.6514670E+00   0.2822396E+04  -0.1326305E+04   0.7102781E+03  -0.2011573E+04  -0.1061818E+04
   15.0000   0.6177420E+00  -0.3962204E+00   0.1182520E-01  -0.1966772E+00  -0.1730761E+00   0.1738352E+01   0.7971458E+00   0.8346753E+00   0.6409948E+00   0.7934790E+00   0.1443545E+01  -0.1312667E+01  -0.1201699E+00  -0.1373427E+00  -0.3974390E+00   0.6027910E+04  -0.4025613E+04   0.2452830E+03  -0.1810713E+04  -0.1671739E+04
   15.2000   0.8782203E+00  -0.6723505E+00   0.6903076E-03  -0.1269076E+00  -0.2189761E+00   0.1995554E+01   0.4852369E+00   0.8604810E+00   0.6939800E+00   0.7050310E+00   0.1074378E+01  -0.1591049E+01   0.3199492E+00   0.5604134E+00  -0.3121772E+00   0.8665894E+04  -0.6805082E+04   0.1151868E+03  -0.1120969E+04  -0.2089389E+04
   15.4000   0.1093787E+01  -0.9629754E+00   0.3065182E-01  -0.1060156E-01  -0.2349336E+00   0.2236916E+01   0.8795057E-01   0.9906837E+00   0.8426108E+00   0.6670989E+00   0.1059693E+01  -0.1862563E+01   0.5338699E+00   0.5862862E+00   0.5494934E-01   0.1078757E+05  -0.9628599E+04   0.2900018E+03  -0.1913638E+02  -0.2215157E+04
   15.6000   0.1251327E+01  -0.1239967E+01   0.5465751E-01   0.1176023E+00  -0.2076251E+00   0.2449000E+01  -0.3626138E+00   0.1098354E+01   0.9820737E+00   0.7174970E+00   0.5792911E+00  -0.1782777E+01   0.1685497E+00   0.8596191E+00   0.3669122E+00   0.1225136E+05  -0.1220798E+05   0.4323333E+03   0.1271078E+04  -0.1955723E+04
   15.8000   0.1302814E+01  -0.1435024E+01   0.3431433E-01   0.2825890E+00  -0.1382328E+00   0.2501973E+01  -0.7172694E+00   0.1075742E+01   0.1236195E+01   0.8592925E+00  -0.1788551E+00  -0.9952410E+00  -0.2271788E+00   0.1113998E+01   0.7483448E+00   0.1271667E+05  -0.1398234E+05   0.2701127E+03   0.2816836E+04  -0.1347264E+04
   16.0000   0.1233945E+01  -0.1482899E+01  -0.5685058E-02   0.4370092E+00  -0.5067185E-01   0.2363254E+01  -0.8187823E+00   0.1007396E+01   0.1470233E+01   0.1047912E+01  -0.9822861E+00   0.9581172E-01  -0.2331893E+00   0.8466424E+00   0.5791629E+00   0.1207214E+05  -0.1443682E+05  -0.6007853E+02   0.4269130E+04  -0.6058352E+03
   16.2000   0.1057916E+01  -0.1385517E+01  -0.4176013E-01   0.5499257E+00   0.3197449E-02   0.2049859E+01  -0.6966604E+00   0.9553629E+00   0.1632104E+01   0.1137616E+01  -0.1547909E+01   0.8641337E+00  -0.1850342E+00   0.5072516E+00   0.2068443E+00   0.1045015E+05  -0.1352296E+05  -0.3827117E+03   0.5363238E+04  -0.1129984E+03
   16.4000   0.8206877E+00  -0.1166709E+01  -0.6942023E-01   0.6055734E+00   0.1634806E-01   0.1656246E+01  -0.4134000E+00   0.9195717E+00   0.1686077E+01   0.1138692E+01  -0.1612226E+01   0.1602214E+01  -0.4525746E-01   0.1331755E+00  -0.2531758E+00   0.8244176E+04  -0.1141728E+05  -0.6261636E+03   0.5961859E+04   0.3676841E+02
   16.6000   0.5836264E+00  -0.8467529E+00  -0.7607843E-01   0.6263154E+00  -0.1794991E-01   0.1323955E+01   0.1949703E-01   0.9390374E+00   0.1716426E+01   0.1006343E+01  -0.1271030E+01   0.1962256E+01   0.1956356E+00   0.1606152E+00  -0.5024130E+00   0.5954242E+04  -0.8347972E+04  -0.6985219E+03   0.6173878E+04  -0.1653883E+03
   16.8000   0.3678081E+00  -0.4818978E+00  -0.6373714E-01   0.6163936E+00  -0.3744177E-01   0.1067011E+01   0.4635877E+00   0.1009469E+01   0.1741822E+01   0.9347193E+00  -0.1031520E+01   0.2052656E+01   0.3323864E+00  -0.1212452E+00  -0.6428087E-01   0.3825313E+04  -0.4767885E+04  -0.6206728E+03   0.6010590E+04  -0.3083031E+03
   17.0000   0.1840326E+00  -0.8192439E-01  -0.4473254E-01   0.5461904E+00  -0.3202673E-01   0.8855146E+00   0.9668267E+00   0.1105738E+01   0.1669410E+01   0.9328892E+00  -0.6030267E+00   0.2226313E+01   0.3654849E+00  -0.5854600E+00  -0.4456744E-01   0.1987294E+04  -0.8909205E+03  -0.5076100E+03   0.5292370E+04  -0.2804450E+03
   17.2000   0.4531283E-01   0.2995892E+00  -0.4147367E-01   0.4078952E+00  -0.1858049E-01   0.8100887E+00   0.1416629E+01   0.1179652E+01   0.1466889E+01   0.9399871E+00  -0.3196463E+00   0.1657089E+01   0.7956856E-01  -0.1063581E+01   0.1322910E+00   0.5240366E+03   0.2838931E+04  -0.5495856E+03   0.3993695E+04  -0.1668171E+03
   17.4000  -0.7252651E-01   0.6203138E+00  -0.8473446E-01   0.2344936E+00   0.5662476E-02   0.7576979E+00   0.1725588E+01   0.1143627E+01   0.1208246E+01   0.9789596E+00  -0.3551999E+00   0.1370450E+01  -0.3609482E+00  -0.9874701E+00   0.4520742E-01  -0.7242961E+03   0.6074189E+04  -0.9595533E+03   0.2371396E+04   0.2355816E+02
   17.6000  -0.1911120E+00   0.8998950E+00  -0.1653172E+00   0.7177161E-01   0.1487472E-01   0.6616629E+00   0.2009164E+01   0.1025846E+01   0.1010244E+01   0.9620805E+00  -0.5196471E+00   0.1117378E+01  -0.4975131E+00  -0.8279786E+00  -0.1312788E+00  -0.1904305E+04   0.8850654E+04  -0.1677042E+04   0.7727791E+03   0.1334519E+03
   17.8000  -0.3056260E+00   0.1116270E+01  -0.2447843E+00  -0.7875244E-01   0.1458854E-01   0.5321366E+00   0.2207973E+01   0.9330914E+00   0.8386519E+00   0.9064388E+00  -0.5268757E+00   0.7765144E+00  -0.2721381E+00  -0.6734535E+00  -0.1814430E+00  -0.2973707E+04   0.1100461E+05  -0.2449025E+04  -0.7197755E+03   0.2078940E+03
   18.0000  -0.3929852E+00   0.1267979E+01  -0.3072186E+00  -0.2063771E+00   0.3635645E-01   0.4179792E+00   0.2352785E+01   0.9111119E+00   0.7167313E+00   0.8979819E+00  -0.2255420E+00   0.4225468E+00  -0.2305790E+00  -0.5207055E+00   0.2455315E+00  -0.3744666E+04   0.1248557E+05  -0.3176413E+04  -0.2011761E+04   0.4565172E+03
   18.2000  -0.4051886E+00   0.1330711E+01  -0.3940847E+00  -0.3161955E+00   0.9541655E-01   0.4648089E+00   0.2367918E+01   0.8235109E+00   0.6087555E+00   0.9929941E+00   0.5482073E+00  -0.1679713E+00  -0.7393020E+00  -0.4567800E+00   0.3400062E+00  -0.3910394E+04   0.1314037E+05  -0.4113861E+04  -0.3112254E+04   0.9739812E+03
   18.4000  -0.3594582E+00   0.1314944E+01  -0.5314023E+00  -0.4052531E+00   0.1480702E+00   0.6325144E+00   0.2288430E+01   0.5812485E+00   0.5183986E+00   0.1045991E+01   0.5103088E+00  -0.3879841E+00  -0.1276024E+01  -0.3789186E+00   0.2281770E+00  -0.3591010E+04   0.1304075E+05  -0.5402387E+04  -0.3988793E+04   0.1504454E+04
   18.6000  -0.3224665E+00   0.1241885E+01  -0.6919523E+00  -0.4707812E+00   0.2016534E+00   0.7147216E+00   0.2169651E+01   0.2303980E+00   0.4367362E+00   0.1100485E+01   0.3859125E+00  -0.6516412E+00  -0.1368708E+01  -0.2229446E+00   0.3222066E+00  -0.3218609E+04   0.1235048E+05  -0.6791687E+04  -0.4598625E+04   0.2069355E+04
   18.8000  -0.2712172E+00   0.1116451E+01  -0.7954150E+00  -0.4900687E+00   0.2692233E+00   0.8268463E+00   0.1997394E+01  -0.3044573E-01   0.4328578E+00   0.1197268E+01   0.5056111E+00  -0.7193844E+00  -0.5831226E+00   0.1609560E+00   0.5708674E+00  -0.2727918E+04   0.1115922E+05  -0.7673145E+04  -0.4793241E+04   0.2730201E+04
   19.0000  -0.2184434E+00   0.9712761E+00  -0.7849690E+00  -0.4657956E+00   0.3485364E+00   0.9286036E+00   0.1863307E+01  -0.5746369E-01   0.4956026E+00   0.1352227E+01   0.3955642E+00  -0.5707403E+00   0.1785663E+00   0.3114229E+00   0.5570868E+00  -0.2223031E+04   0.9693780E+04  -0.7606765E+04  -0.4584508E+04   0.3438811E+04
   19.2000  -0.1719503E+00   0.8014344E+00  -0.6907771E+00  -0.4140974E+00   0.4007771E+00   0.1018270E+01   0.1736876E+01   0.3165872E-01   0.5834250E+00   0.1452045E+01   0.3411142E+00  -0.7808560E+00   0.5350984E+00   0.4535071E+00   0.3338474E+00  -0.1781334E+04   0.7949686E+04  -0.6726670E+04  -0.4081164E+04   0.3924732E+04
   19.4000  -0.1422023E+00   0.5857959E+00  -0.5341188E+00  -0.3421857E+00   0.4210840E+00   0.1071557E+01   0.1530960E+01   0.1869822E+00   0.6881161E+00   0.1512974E+01   0.1500733E+00  -0.9846764E+00   0.8350029E+00   0.5131537E+00   0.9909810E-01  -0.1487764E+04   0.5822341E+04  -0.5187370E+04  -0.3346782E+04   0.4106456E+04
   19.6000  -0.1289178E+00   0.3545147E+00  -0.3236006E+00  -0.2428418E+00   0.3988808E+00   0.1098514E+01   0.1335331E+01   0.3952647E+00   0.8405739E+00   0.1496844E+01   0.1017759E+00  -0.8906245E+00   0.1113280E+01   0.9256540E+00  -0.1231416E+00  -0.1359167E+04   0.3490678E+04  -0.3084224E+04  -0.2373327E+04   0.3900784E+04
   19.8000  -0.1307044E+00   0.1060844E+00  -0.5630017E-01  -0.1051259E+00   0.3526332E+00   0.1111063E+01   0.1126235E+01   0.6926903E+00   0.1117212E+01   0.1479153E+01  -0.7487588E-01  -0.1214579E+01   0.1522776E+01   0.1055803E+01  -0.2200359E+00  -0.1399691E+04   0.9644338E+03  -0.4556578E+03  -0.1184504E+04   0.3395110E+04
   20.0000  -0.1635870E+00  -0.1792620E+00   0.2458341E+00  -0.6446653E-02   0.2569787E+00   0.1054228E+01   0.8112288E+00   0.1047196E+01   0.1302285E+01   0.1367476E+01  -0.3607979E+00  -0.1486563E+01   0.1522427E+01   0.3037075E+00  -0.7799735E+00  -0.1693654E+04  -0.1831336E+04   0.2506396E+04  -0.3306820E+03   0.2455779E+04
   20.2000  -0.2131897E+00  -0.4681488E+00   0.5479587E+00   0.8960469E-03   0.1130981E+00   0.9632971E+00   0.4718681E+00   0.1376291E+01   0.1260317E+01   0.1148513E+01  -0.2712557E+00  -0.1479347E+01   0.1632651E+01  -0.4874210E+00  -0.8854495E+00  -0.2137732E+04  -0.4642297E+04   0.5530268E+04  -0.1853130E+03   0.1132897E+04
   20.4000  -0.2524346E+00  -0.7349461E+00   0.8649457E+00  -0.5120868E-01  -0.2635347E-01   0.9246927E+00   0.1396149E+00   0.1789543E+01   0.1084214E+01   0.9685065E+00  -0.2535995E+00  -0.1350807E+01   0.1838735E+01  -0.6625928E+00  -0.6620777E+00  -0.2553936E+04  -0.7214413E+04   0.8599853E+04  -0.5460992E+03  -0.2064383E+03
   20.6000  -0.3058225E+00  -0.9501976E+00   0.1146912E+01  -0.1014227E+00  -0.1464624E+00   0.8335118E+00  -0.1367823E+00   0.2167184E+01   0.9475648E+00   0.8438379E+00  -0.3978269E+00  -0.9344412E+00   0.1400772E+01  -0.4922164E+00  -0.5109540E+00  -0.3048543E+04  -0.9259285E+04   0.1132934E+05  -0.9733546E+03  -0.1408539E+04
   20.8000  -0.3482260E+00  -0.1073810E+01   0.1356889E+01  -0.1426352E+00  -0.2498246E+00   0.7755497E+00  -0.2704583E+00   0.2443385E+01   0.8288951E+00   0.7494126E+00  -0.1557725E+00  -0.1408187E+00   0.1106081E+01  -0.3754545E+00  -0.3596309E+00  -0.3463950E+04  -0.1045354E+05   0.1339972E+05  -0.1324470E+04  -0.2454511E+04
   21.0000  -0.3798337E+00  -0.1080770E+01   0.1492980E+01  -0.1466952E+00  -0.3348386E+00   0.7333496E+00  -0.1876388E+00   0.2658058E+01   0.8090746E+00   0.6892995E+00  -0.2385842E+00   0.5627517E+00   0.6878389E+00   0.1379091E+00  -0.3181297E+00  -0.3781918E+04  -0.1063166E+05   0.1470415E+05  -0.1396522E+04  -0.3330715E+04
   21.2000  -0.3987945E+00  -0.1017123E+01   0.1533518E+01  -0.1227631E+00  -0.4133140E+00   0.7074260E+00  -0.2829371E-01   0.2766995E+01   0.8581387E+00   0.6110970E+00   0.1267512E-01   0.6431790E+00   0.1665415E+00   0.1911447E-01  -0.3096456E+00  -0.3990818E+04  -0.1009873E+05   0.1504619E+05  -0.1247868E+04  -0.4100805E+04
   21.4000  -0.4033808E+00  -0.9177155E+00   0.1459420E+01  -0.1122045E+00  -0.4672780E+00   0.7144127E+00   0.1262669E+00   0.2733351E+01   0.8376040E+00   0.5758758E+00  -0.2075105E+00   0.7355579E+00  -0.6175063E+00  -0.8440279E-01  -0.1106152E+00  -0.4097745E+04  -0.9130630E+04   0.1425983E+05  -0.1136655E+04  -0.4670114E+04
   21.6000  -0.4292176E+00  -0.7858135E+00   0.1255689E+01  -0.9923303E-01  -0.5072409E+00   0.6211608E+00   0.2929050E+00   0.2505492E+01   0.8144451E+00   0.5453488E+00  -0.3933989E+00   0.7832490E+00  -0.1391827E+01  -0.1626245E+00  -0.2868560E+00  -0.4300994E+04  -0.7805680E+04   0.1224771E+05  -0.9901445E+03  -0.5102782E+04
   21.8000  -0.4429747E+00  -0.6246847E+00   0.9338304E+00  -0.8901294E-01  -0.5514781E+00   0.5405101E+00   0.4781838E+00   0.2098930E+01   0.7479447E+00   0.4523422E+00  -0.2919281E+00   0.9719665E+00  -0.2149690E+01  -0.1795827E+00  -0.3878535E+00  -0.4393791E+04  -0.6170440E+04   0.9133856E+04  -0.8043677E+03  -0.5492542E+04
   22.0000  -0.4373933E+00  -0.4308730E+00   0.5234805E+00  -0.4846555E-01  -0.5755478E+00   0.4645303E+00   0.7148374E+00   0.1541396E+01   0.7383876E+00   0.3685397E+00  -0.2162864E+00   0.1205677E+01  -0.2418565E+01   0.2206961E+00  -0.2339877E+00  -0.4281464E+04  -0.4232241E+04   0.5232524E+04  -0.3506422E+03  -0.5667409E+04
   22.2000  -0.3931976E+00  -0.2007506E+00   0.1060462E+00   0.3969571E-01  -0.5639922E+00   0.4457310E+00   0.1044752E+01   0.1025010E+01   0.8338065E+00   0.3218257E+00   0.1248686E+00   0.1606896E+01  -0.2029535E+01   0.5488701E+00  -0.2687393E-01  -0.3807516E+04  -0.2037203E+04   0.1184990E+04   0.4910397E+03  -0.5477753E+04
   22.4000  -0.3048407E+00   0.3274255E-01  -0.2687495E+00   0.1539659E+00  -0.4950303E+00   0.4906534E+00   0.1421032E+01   0.6373973E+00   0.9749668E+00   0.3638210E+00   0.3293314E+00   0.1254135E+01  -0.1583118E+01   0.6050106E+00   0.5940960E+00  -0.2905542E+04   0.1029220E+03  -0.2575157E+04   0.1581966E+04  -0.4751863E+04
   22.6000  -0.1713408E+00   0.1873725E+00  -0.6039993E+00   0.2728956E+00  -0.3462246E+00   0.5987402E+00   0.1617146E+01   0.3242494E+00   0.1107945E+01   0.5844345E+00   0.7578493E+00   0.5161391E+00  -0.1467175E+01   0.6395557E+00   0.1061589E+01  -0.1557413E+04   0.1589387E+04  -0.5983096E+04   0.2757707E+04  -0.3374969E+04
   22.8000   0.1528723E-01   0.2570404E+00  -0.9165064E+00   0.4001794E+00  -0.1711729E+00   0.8165647E+00   0.1663489E+01  -0.1765979E-02   0.1269402E+01   0.8253971E+00   0.1051736E+01  -0.1301441E+00  -0.1481744E+01   0.7215702E+00   0.9926476E+00   0.2600021E+03   0.2292507E+04  -0.9087753E+04   0.3986556E+04  -0.1711907E+04
   23.0000   0.2260137E+00   0.2365343E+00  -0.1193640E+01   0.5169467E+00   0.3247192E-02   0.1064388E+01   0.1531365E+01  -0.3361745E+00   0.1416617E+01   0.1049482E+01   0.1211291E+01  -0.7777522E+00  -0.1335361E+01   0.5172418E+00   0.9210132E+00   0.2335996E+04   0.2190445E+04  -0.1175074E+05   0.5116140E+04  -0.6949514E+01
   23.2000   0.4588770E+00   0.1585700E+00  -0.1389694E+01   0.6029115E+00   0.1585143E+00   0.1381066E+01   0.1306047E+01  -0.5782520E+00   0.1498703E+01   0.1218244E+01   0.1446899E+01  -0.9542508E+00  -0.6199601E+00   0.3396932E+00   0.7275532E+00   0.4568853E+04   0.1551991E+04  -0.1361841E+05   0.6000047E+04   0.1572314E+04
   23.4000   0.6830652E+00   0.6625186E-01  -0.1467508E+01   0.6709706E+00   0.3121694E+00   0.1710007E+01   0.1076669E+01  -0.6303373E+00   0.1571893E+01   0.1412417E+01   0.1210398E+01  -0.7983919E+00  -0.9741161E-03   0.3612021E+00   0.1014278E+01   0.6663655E+04   0.7454296E+03  -0.1440127E+05   0.6696468E+04   0.3070361E+04
   23.6000   0.8457668E+00   0.3167150E-02  -0.1444594E+01   0.7195272E+00   0.4609773E+00   0.1932805E+01   0.9509476E+00  -0.5743332E+00   0.1636295E+01   0.1658705E+01   0.5746477E+00  -0.3698989E+00   0.6418785E+00   0.2268324E+00   0.7399709E+00   0.8192371E+04   0.1165796E+03  -0.1416048E+05   0.7202324E+04   0.4386538E+04
   23.8000   0.9093483E+00  -0.3600360E-01  -0.1302007E+01   0.7479090E+00   0.5283893E+00   0.1957149E+01   0.8861460E+00  -0.3169344E+00   0.1686189E+01   0.1736605E+01  -0.2225073E+00  -0.3221015E+00   0.1399689E+01   0.4092982E+00  -0.1493336E+00   0.8862416E+04  -0.3152068E+03  -0.1283140E+05   0.7519958E+04   0.5004289E+04
   24.0000   0.8868918E+00  -0.6777646E-01  -0.1075833E+01   0.7838566E+00   0.4915286E+00   0.1830215E+01   0.8203547E+00   0.5212954E-01   0.1837580E+01   0.1586274E+01  -0.6702688E+00  -0.2579844E+00   0.1662379E+01   0.6155059E+00  -0.8521714E+00   0.8757964E+04  -0.6330680E+03  -0.1072041E+05   0.7772887E+04   0.4769172E+04
   24.2000   0.8111678E+00  -0.8711461E-01  -0.8113119E+00   0.7798213E+00   0.4022739E+00   0.1620607E+01   0.7640724E+00   0.4573746E+00   0.1950999E+01   0.1348888E+01  -0.7995053E+00  -0.2045650E+00   0.1591052E+01   0.1601995E+00  -0.8826905E+00   0.8160706E+04  -0.8028458E+03  -0.8245076E+04   0.7631382E+04   0.4051901E+04
   24.4000   0.7428311E+00  -0.8484925E-01  -0.5717924E+00   0.7033222E+00   0.3187088E+00   0.1490041E+01   0.7353984E+00   0.7487063E+00   0.1951370E+01   0.1163800E+01  -0.2665181E+00   0.1387660E-01   0.9531105E+00  -0.2215431E+00  -0.5713739E+00   0.7518878E+04  -0.7559711E+03  -0.5914864E+04   0.6835318E+04   0.3310194E+04
   24.6000   0.6939983E+00  -0.4980131E-01  -0.3824206E+00   0.5553218E+00   0.2714985E+00   0.1458900E+01   0.7676222E+00   0.8886791E+00   0.1857937E+01   0.1096777E+01  -0.2793075E+00   0.2373252E+00   0.4904140E+00  -0.7359119E+00  -0.1024148E+00   0.6961097E+04  -0.4209259E+03  -0.3955415E+04   0.5343813E+04   0.2806198E+04
   24.8000   0.6250220E+00   0.1092161E-01  -0.2266453E+00   0.3322540E+00   0.2477637E+00   0.1380548E+01   0.8416466E+00   0.9330677E+00   0.1644280E+01   0.1101216E+01  -0.3176721E+00   0.3414100E+00   0.3206530E+00  -0.1122607E+01  -0.1220182E+00   0.6282533E+04   0.1509558E+03  -0.2264221E+04   0.3139173E+04   0.2482799E+04
   25.0000   0.5515472E+00   0.8439998E-01  -0.5686633E-01   0.5666123E-01   0.2098545E+00   0.1314622E+01   0.9233367E+00   0.1033001E+01   0.1373321E+01   0.1049746E+01  -0.3019176E+00   0.3874231E+00   0.7129799E+00  -0.1455055E+01  -0.2647350E+00   0.5574691E+04   0.8560858E+03  -0.5257844E+03   0.3747025E+03   0.2112537E+04
   25.2000   0.4787546E+00   0.1664710E+00   0.1300458E+00  -0.2792009E+00   0.1722121E+00   0.1253515E+01   0.1020395E+01   0.1199944E+01   0.9814508E+00   0.9931695E+00  -0.8281539E-01   0.3354767E+00   0.6870984E+00  -0.2024246E+01  -0.1843630E+00   0.4893354E+04   0.1631063E+04   0.1305941E+04  -0.2927945E+04   0.1769563E+04
   25.4000   0.4337578E+00   0.2296037E+00   0.3033876E+00  -0.6541243E+00   0.1473538E+00   0.1293716E+01   0.1045382E+01   0.1339766E+01   0.4855238E+00   0.9594787E+00   0.2471425E+00   0.3631802E-01   0.7133199E+00  -0.2136606E+01  -0.8178678E-01   0.4395565E+04   0.2306179E+04   0.3051528E+04  -0.6540575E+04   0.1545750E+04
   25.6000   0.3959460E+00   0.2906728E+00   0.4762556E+00  -0.1010496E+01   0.1398604E+00   0.1370365E+01   0.1055267E+01   0.1518954E+01   0.1416438E-01   0.9551112E+00   0.2552773E+00   0.2751341E+00   0.8597866E+00  -0.1996537E+01   0.1053657E+00   0.3935292E+04   0.2988042E+04   0.4745360E+04  -0.9988413E+04   0.1491023E+04
   25.8000   0.3438511E+00   0.3764036E+00   0.6372327E+00  -0.1319640E+01   0.1599315E+00   0.1442271E+01   0.1137277E+01   0.1721460E+01  -0.4249561E+00   0.1015785E+01   0.1412618E+00   0.4273331E+00   0.7478445E+00  -0.1601545E+01   0.3776191E+00   0.3318287E+04   0.3852177E+04   0.6267001E+04  -0.1293394E+05   0.1665274E+04
   26.0000   0.2516345E+00   0.4753789E+00   0.7487645E+00  -0.1517000E+01   0.1965093E+00   0.1449052E+01   0.1248302E+01   0.1847621E+01  -0.6748190E+00   0.1116944E+01  -0.3077819E+00   0.6664971E+00   0.3517527E+00  -0.6150292E+00   0.3890531E+00   0.2319630E+04   0.4846410E+04   0.7337467E+04  -0.1488162E+05   0.1984663E+04
   26.2000   0.9463164E-01   0.5966774E+00   0.8023605E+00  -0.1589452E+01   0.2295378E+00   0.1319431E+01   0.1442883E+01   0.1898158E+01  -0.7243342E+00   0.1203948E+01  -0.8616059E+00   0.9119484E+00   0.2379402E-01  -0.1374149E+00   0.4249878E+00   0.7559688E+03   0.5983338E+04   0.7850027E+04  -0.1569508E+05   0.2298402E+04
   26.4000  -0.1177603E+00   0.7154360E+00   0.7839901E+00  -0.1581468E+01   0.2650636E+00   0.1076346E+01   0.1665511E+01   0.1828318E+01  -0.7321179E+00   0.1324754E+01  -0.1237888E+01   0.8234004E+00  -0.5484383E+00   0.1230861E+00   0.4563504E+00  -0.1305273E+04   0.7041556E+04   0.7715675E+04  -0.1561611E+05   0.2587411E+04
   26.6000  -0.3666260E+00   0.7879629E+00   0.7103042E+00  -0.1486999E+01   0.2723006E+00   0.7455291E+00   0.1816768E+01   0.1677575E+01  -0.6688917E+00   0.1393907E+01  -0.1520831E+01   0.2918418E+00  -0.5735739E+00   0.5768047E+00   0.7999636E-01  -0.3672209E+04   0.7671624E+04   0.7062714E+04  -0.1461788E+05   0.2635293E+04
