
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 07-Aug-2025 at 15:31:45.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB
       (s)             (N)             (N)          (frac)
    3.7030   2.5197364E+07   5.0456419E+06   3.9039771E-01
    3.7040   2.5195744E+07   5.0452315E+06   3.9038830E-01
    3.7050   2.5194126E+07   5.0448213E+06   3.9037889E-01
    3.7060   2.5192508E+07   5.0444114E+06   3.9036948E-01
    3.7070   2.5190890E+07   5.0440018E+06   3.9036006E-01
    3.7080   2.5189274E+07   5.0435924E+06   3.9035065E-01
    3.7090   2.5187659E+07   5.0431833E+06   3.9034124E-01
    3.7100   2.5186044E+07   5.0427744E+06   3.9033182E-01
    3.7110   2.5184431E+07   5.0423658E+06   3.9032241E-01
    3.7120   2.5182818E+07   5.0419575E+06   3.9031300E-01
    3.7130   2.5181206E+07   5.0415494E+06   3.9030358E-01
    3.7140   2.5179595E+07   5.0411415E+06   3.9029417E-01
    3.7150   2.5177985E+07   5.0407339E+06   3.9028475E-01
    3.7160   2.5176375E+07   5.0403266E+06   3.9027534E-01
    3.7170   2.5174766E+07   5.0399195E+06   3.9026593E-01
    3.7180   2.5173159E+07   5.0395126E+06   3.9025651E-01
    3.7190   2.5171552E+07   5.0391060E+06   3.9024710E-01
    3.7200   2.5169945E+07   5.0386996E+06   3.9023769E-01
    3.7210   2.5168340E+07   5.0382935E+06   3.9022827E-01
    3.7220   2.5166735E+07   5.0378876E+06   3.9021886E-01
    3.7230   2.5165131E+07   5.0374819E+06   3.9020945E-01
    3.7240   2.5163528E+07   5.0370765E+06   3.9020003E-01
    3.7250   2.5161926E+07   5.0366713E+06   3.9019062E-01
    3.7260   2.5160324E+07   5.0362664E+06   3.9018121E-01
    3.7270   2.5158723E+07   5.0358617E+06   3.9017179E-01
    3.7280   2.5157123E+07   5.0354572E+06   3.9016238E-01
    3.7290   2.5155524E+07   5.0350529E+06   3.9015297E-01
    3.7300   2.5153925E+07   5.0346489E+06   3.9014356E-01
    3.7310   2.5152327E+07   5.0342451E+06   3.9013414E-01
    3.7320   2.5150730E+07   5.0338415E+06   3.9012473E-01
    3.7330   2.5149133E+07   5.0334382E+06   3.9011531E-01
    3.7340   2.5147537E+07   5.0330351E+06   3.9010590E-01
    3.7350   2.5145942E+07   5.0326322E+06   3.9009649E-01
    3.7360   2.5144347E+07   5.0322295E+06   3.9008708E-01
    3.7370   2.5142754E+07   5.0318270E+06   3.9007766E-01
    3.7380   2.5141160E+07   5.0314248E+06   3.9006825E-01
    3.7390   2.5139568E+07   5.0310228E+06   3.9005883E-01
    3.7400   2.5137976E+07   5.0306210E+06   3.9004942E-01
    3.7410   2.5136385E+07   5.0302194E+06   3.9004001E-01
    3.7420   2.5134794E+07   5.0298180E+06   3.9003060E-01
    3.7430   2.5133204E+07   5.0294168E+06   3.9002118E-01
    3.7440   2.5131615E+07   5.0290158E+06   3.9001177E-01
    3.7450   2.5130026E+07   5.0286151E+06   3.9000235E-01
    3.7460   2.5128438E+07   5.0282145E+06   3.8999294E-01
    3.7470   2.5126850E+07   5.0278142E+06   3.8998353E-01
    3.7480   2.5125263E+07   5.0274141E+06   3.8997412E-01
    3.7490   2.5123677E+07   5.0270141E+06   3.8996470E-01
    3.7500   2.5122091E+07   5.0266144E+06   3.8995529E-01
    3.7510   2.5120506E+07   5.0262149E+06   3.8994588E-01
    3.7520   2.5118921E+07   5.0258155E+06   3.8993646E-01
    3.7530   2.5117337E+07   5.0254164E+06   3.8992705E-01
    3.7540   2.5115754E+07   5.0250175E+06   3.8991764E-01
    3.7550   2.5114171E+07   5.0246187E+06   3.8990822E-01
    3.7560   2.5112589E+07   5.0242202E+06   3.8989881E-01
    3.7570   2.5111007E+07   5.0238218E+06   3.8988939E-01
    3.7580   2.5109425E+07   5.0234237E+06   3.8987998E-01
    3.7590   2.5107845E+07   5.0230257E+06   3.8987057E-01
    3.7600   2.5106264E+07   5.0226280E+06   3.8986116E-01
    3.7610   2.5104685E+07   5.0222304E+06   3.8985174E-01
    3.7620   2.5103106E+07   5.0218330E+06   3.8984233E-01
    3.7630   2.5101527E+07   5.0214358E+06   3.8983292E-01
    3.7640   2.5099949E+07   5.0210387E+06   3.8982350E-01
    3.7650   2.5098371E+07   5.0206419E+06   3.8981409E-01
    3.7660   2.5096794E+07   5.0202453E+06   3.8980467E-01
    3.7670   2.5095217E+07   5.0198488E+06   3.8979526E-01
    3.7680   2.5093641E+07   5.0194525E+06   3.8978585E-01
    3.7690   2.5092065E+07   5.0190564E+06   3.8977643E-01
    3.7700   2.5090490E+07   5.0186605E+06   3.8976702E-01
    3.7710   2.5088915E+07   5.0182647E+06   3.8975761E-01
    3.7720   2.5087341E+07   5.0178692E+06   3.8974820E-01
    3.7730   2.5085767E+07   5.0174738E+06   3.8973878E-01
    3.7740   2.5084194E+07   5.0170786E+06   3.8972937E-01
    3.7750   2.5082621E+07   5.0166835E+06   3.8971996E-01
    3.7760   2.5081048E+07   5.0162887E+06   3.8971054E-01
    3.7770   2.5079476E+07   5.0158940E+06   3.8970113E-01
    3.7780   2.5077905E+07   5.0154995E+06   3.8969171E-01
    3.7790   2.5076333E+07   5.0151051E+06   3.8968230E-01
    3.7800   2.5074763E+07   5.0147109E+06   3.8967289E-01
    3.7810   2.5073192E+07   5.0143170E+06   3.8966347E-01
    3.7820   2.5071623E+07   5.0139231E+06   3.8965406E-01
    3.7830   2.5070053E+07   5.0135295E+06   3.8964465E-01
    3.7840   2.5068484E+07   5.0131360E+06   3.8963524E-01
    3.7850   2.5066916E+07   5.0127427E+06   3.8962582E-01
    3.7860   2.5065347E+07   5.0123495E+06   3.8961641E-01
    3.7870   2.5063780E+07   5.0119565E+06   3.8960699E-01
    3.7880   2.5062212E+07   5.0115637E+06   3.8959758E-01
    3.7890   2.5060645E+07   5.0111710E+06   3.8958817E-01
    3.7900   2.5059079E+07   5.0107785E+06   3.8957876E-01
    3.7910   2.5057513E+07   5.0103862E+06   3.8956934E-01
    3.7920   2.5055947E+07   5.0099940E+06   3.8955993E-01
    3.7930   2.5054382E+07   5.0096020E+06   3.8955051E-01
    3.7940   2.5052817E+07   5.0092102E+06   3.8954110E-01
    3.7950   2.5051252E+07   5.0088185E+06   3.8953169E-01
    3.7960   2.5049688E+07   5.0084270E+06   3.8952227E-01
    3.7970   2.5048124E+07   5.0080357E+06   3.8951286E-01
    3.7980   2.5046561E+07   5.0076445E+06   3.8950345E-01
    3.7990   2.5044998E+07   5.0072534E+06   3.8949404E-01
    3.8000   2.5043435E+07   5.0068626E+06   3.8948463E-01
    3.8010   2.5041874E+07   5.0064785E+06   3.8948732E-01
    3.8020   2.5040313E+07   5.0060946E+06   3.8949001E-01
    3.8030   2.5038752E+07   5.0057108E+06   3.8949271E-01
    3.8040   2.5037192E+07   5.0053272E+06   3.8949540E-01
    3.8050   2.5035632E+07   5.0049438E+06   3.8949810E-01
    3.8060   2.5034073E+07   5.0045605E+06   3.8950079E-01
    3.8070   2.5032514E+07   5.0041773E+06   3.8950349E-01
    3.8080   2.5030955E+07   5.0037943E+06   3.8950618E-01
    3.8090   2.5029396E+07   5.0034115E+06   3.8950888E-01
    3.8100   2.5027838E+07   5.0030288E+06   3.8951157E-01
    3.8110   2.5026280E+07   5.0026463E+06   3.8951427E-01
    3.8120   2.5024723E+07   5.0022639E+06   3.8951696E-01
    3.8130   2.5023166E+07   5.0018817E+06   3.8951966E-01
    3.8140   2.5021609E+07   5.0014996E+06   3.8952235E-01
    3.8150   2.5020053E+07   5.0011177E+06   3.8952505E-01
    3.8160   2.5018497E+07   5.0007360E+06   3.8952774E-01
    3.8170   2.5016941E+07   5.0003544E+06   3.8953044E-01
    3.8180   2.5015386E+07   4.9999730E+06   3.8953313E-01
    3.8190   2.5013831E+07   4.9995917E+06   3.8953583E-01
    3.8200   2.5012276E+07   4.9992106E+06   3.8953852E-01
    3.8210   2.5010722E+07   4.9988296E+06   3.8954122E-01
    3.8220   2.5009168E+07   4.9984488E+06   3.8954391E-01
    3.8230   2.5007614E+07   4.9980682E+06   3.8954661E-01
    3.8240   2.5006061E+07   4.9976877E+06   3.8954930E-01
    3.8250   2.5004508E+07   4.9973074E+06   3.8955200E-01
    3.8260   2.5002956E+07   4.9969272E+06   3.8955469E-01
    3.8270   2.5001404E+07   4.9965472E+06   3.8955739E-01
    3.8280   2.4999852E+07   4.9961674E+06   3.8956008E-01
    3.8290   2.4998301E+07   4.9957877E+06   3.8956278E-01
    3.8300   2.4996750E+07   4.9954082E+06   3.8956547E-01
    3.8310   2.4995199E+07   4.9950288E+06   3.8956817E-01
    3.8320   2.4993649E+07   4.9946496E+06   3.8957086E-01
    3.8330   2.4992099E+07   4.9942706E+06   3.8957356E-01
    3.8340   2.4990550E+07   4.9938917E+06   3.8957625E-01
    3.8350   2.4989001E+07   4.9935130E+06   3.8957895E-01
    3.8360   2.4987452E+07   4.9931345E+06   3.8958164E-01
    3.8370   2.4985903E+07   4.9927561E+06   3.8958434E-01
    3.8380   2.4984356E+07   4.9923779E+06   3.8958703E-01
    3.8390   2.4982808E+07   4.9919998E+06   3.8958973E-01
    3.8400   2.4981261E+07   4.9916220E+06   3.8959242E-01
    3.8410   2.4979714E+07   4.9912442E+06   3.8959512E-01
    3.8420   2.4978167E+07   4.9908667E+06   3.8959781E-01
    3.8430   2.4976621E+07   4.9904893E+06   3.8960051E-01
    3.8440   2.4975076E+07   4.9901121E+06   3.8960320E-01
    3.8450   2.4973530E+07   4.9897350E+06   3.8960590E-01
    3.8460   2.4971986E+07   4.9893582E+06   3.8960859E-01
    3.8470   2.4970441E+07   4.9889814E+06   3.8961129E-01
    3.8480   2.4968897E+07   4.9886049E+06   3.8961398E-01
    3.8490   2.4967353E+07   4.9882285E+06   3.8961668E-01
    3.8500   2.4965810E+07   4.9878523E+06   3.8961937E-01
    3.8510   2.4964267E+07   4.9874763E+06   3.8962207E-01
    3.8520   2.4962725E+07   4.9871004E+06   3.8962476E-01
    3.8530   2.4961183E+07   4.9867248E+06   3.8962746E-01
    3.8540   2.4959641E+07   4.9863492E+06   3.8963015E-01
    3.8550   2.4958100E+07   4.9859739E+06   3.8963285E-01
    3.8560   2.4956559E+07   4.9855987E+06   3.8963554E-01
    3.8570   2.4955019E+07   4.9852237E+06   3.8963824E-01
    3.8580   2.4953479E+07   4.9848489E+06   3.8964093E-01
    3.8590   2.4951940E+07   4.9844743E+06   3.8964363E-01
    3.8600   2.4950401E+07   4.9840998E+06   3.8964633E-01
    3.8610   2.4948862E+07   4.9837255E+06   3.8964902E-01
    3.8620   2.4947324E+07   4.9833514E+06   3.8965171E-01
    3.8630   2.4945786E+07   4.9829775E+06   3.8965441E-01
    3.8640   2.4944249E+07   4.9826037E+06   3.8965710E-01
    3.8650   2.4942712E+07   4.9822302E+06   3.8965980E-01
    3.8660   2.4941176E+07   4.9818568E+06   3.8966250E-01
    3.8670   2.4939640E+07   4.9814836E+06   3.8966519E-01
    3.8680   2.4938105E+07   4.9811105E+06   3.8966788E-01
    3.8690   2.4936570E+07   4.9807377E+06   3.8967058E-01
    3.8700   2.4935035E+07   4.9803650E+06   3.8967327E-01
    3.8710   2.4933501E+07   4.9799925E+06   3.8967597E-01
    3.8720   2.4931968E+07   4.9796203E+06   3.8967867E-01
    3.8730   2.4930435E+07   4.9792482E+06   3.8968136E-01
    3.8740   2.4928902E+07   4.9788762E+06   3.8968405E-01
    3.8750   2.4927370E+07   4.9785045E+06   3.8968675E-01
    3.8760   2.4925839E+07   4.9781329E+06   3.8968944E-01
    3.8770   2.4924308E+07   4.9777616E+06   3.8969214E-01
    3.8780   2.4922777E+07   4.9773904E+06   3.8969484E-01
    3.8790   2.4921247E+07   4.9770195E+06   3.8969753E-01
    3.8800   2.4919718E+07   4.9766487E+06   3.8970022E-01
    3.8810   2.4918189E+07   4.9762781E+06   3.8970292E-01
    3.8820   2.4916660E+07   4.9759077E+06   3.8970562E-01
    3.8830   2.4915133E+07   4.9755375E+06   3.8970831E-01
    3.8840   2.4913605E+07   4.9751675E+06   3.8971100E-01
    3.8850   2.4912078E+07   4.9747976E+06   3.8971370E-01
    3.8860   2.4910552E+07   4.9744280E+06   3.8971639E-01
    3.8870   2.4909026E+07   4.9740586E+06   3.8971909E-01
    3.8880   2.4907501E+07   4.9736894E+06   3.8972178E-01
    3.8890   2.4905976E+07   4.9733204E+06   3.8972448E-01
    3.8900   2.4904452E+07   4.9729515E+06   3.8972718E-01
    3.8910   2.4902929E+07   4.9725829E+06   3.8972987E-01
    3.8920   2.4901406E+07   4.9722145E+06   3.8973257E-01
    3.8930   2.4899884E+07   4.9718463E+06   3.8973526E-01
    3.8940   2.4898362E+07   4.9714783E+06   3.8973795E-01
    3.8950   2.4896841E+07   4.9711105E+06   3.8974065E-01
    3.8960   2.4895320E+07   4.9707429E+06   3.8974335E-01
    3.8970   2.4893800E+07   4.9703755E+06   3.8974604E-01
    3.8980   2.4892281E+07   4.9700083E+06   3.8974874E-01
    3.8990   2.4890762E+07   4.9696413E+06   3.8975143E-01
    3.9000   2.4889244E+07   4.9692745E+06   3.8975412E-01
    3.9010   2.4887728E+07   4.9689145E+06   3.8976890E-01
    3.9020   2.4886212E+07   4.9685548E+06   3.8978367E-01
    3.9030   2.4884697E+07   4.9681952E+06   3.8979844E-01
    3.9040   2.4883183E+07   4.9678358E+06   3.8981322E-01
    3.9050   2.4881669E+07   4.9674767E+06   3.8982799E-01
    3.9060   2.4880156E+07   4.9671178E+06   3.8984277E-01
    3.9070   2.4878643E+07   4.9667591E+06   3.8985754E-01
    3.9080   2.4877131E+07   4.9664006E+06   3.8987231E-01
    3.9090   2.4875620E+07   4.9660423E+06   3.8988709E-01
    3.9100   2.4874110E+07   4.9656843E+06   3.8990186E-01
    3.9110   2.4872600E+07   4.9653264E+06   3.8991663E-01
    3.9120   2.4871091E+07   4.9649688E+06   3.8993141E-01
    3.9130   2.4869582E+07   4.9646115E+06   3.8994618E-01
    3.9140   2.4868074E+07   4.9642543E+06   3.8996095E-01
    3.9150   2.4866567E+07   4.9638974E+06   3.8997573E-01
    3.9160   2.4865061E+07   4.9635407E+06   3.8999050E-01
    3.9170   2.4863555E+07   4.9631842E+06   3.9000528E-01
    3.9180   2.4862050E+07   4.9628280E+06   3.9002005E-01
    3.9190   2.4860546E+07   4.9624720E+06   3.9003482E-01
    3.9200   2.4859042E+07   4.9621162E+06   3.9004960E-01
    3.9210   2.4857539E+07   4.9617607E+06   3.9006437E-01
    3.9220   2.4856037E+07   4.9614054E+06   3.9007914E-01
    3.9230   2.4854536E+07   4.9610504E+06   3.9009392E-01
    3.9240   2.4853036E+07   4.9606956E+06   3.9010869E-01
    3.9250   2.4851536E+07   4.9603410E+06   3.9012347E-01
    3.9260   2.4850037E+07   4.9599867E+06   3.9013824E-01
    3.9270   2.4848538E+07   4.9596326E+06   3.9015301E-01
    3.9280   2.4847041E+07   4.9592788E+06   3.9016779E-01
    3.9290   2.4845544E+07   4.9589252E+06   3.9018256E-01
    3.9300   2.4844048E+07   4.9585719E+06   3.9019733E-01
    3.9310   2.4842553E+07   4.9582188E+06   3.9021211E-01
    3.9320   2.4841059E+07   4.9578659E+06   3.9022688E-01
    3.9330   2.4839565E+07   4.9575134E+06   3.9024165E-01
    3.9340   2.4838073E+07   4.9571611E+06   3.9025643E-01
    3.9350   2.4836581E+07   4.9568090E+06   3.9027120E-01
    3.9360   2.4835090E+07   4.9564572E+06   3.9028597E-01
    3.9370   2.4833600E+07   4.9561056E+06   3.9030075E-01
    3.9380   2.4832110E+07   4.9557543E+06   3.9031552E-01
    3.9390   2.4830622E+07   4.9554033E+06   3.9033030E-01
    3.9400   2.4829134E+07   4.9550525E+06   3.9034507E-01
    3.9410   2.4827647E+07   4.9547020E+06   3.9035984E-01
    3.9420   2.4826162E+07   4.9543518E+06   3.9037462E-01
    3.9430   2.4824676E+07   4.9540018E+06   3.9038939E-01
    3.9440   2.4823192E+07   4.9536521E+06   3.9040417E-01
    3.9450   2.4821709E+07   4.9533027E+06   3.9041894E-01
    3.9460   2.4820227E+07   4.9529535E+06   3.9043371E-01
    3.9470   2.4818745E+07   4.9526046E+06   3.9044849E-01
    3.9480   2.4817265E+07   4.9522560E+06   3.9046326E-01
    3.9490   2.4815785E+07   4.9519077E+06   3.9047803E-01
    3.9500   2.4814306E+07   4.9515596E+06   3.9049281E-01
    3.9510   2.4812829E+07   4.9512118E+06   3.9050758E-01
    3.9520   2.4811352E+07   4.9508643E+06   3.9052236E-01
    3.9530   2.4809876E+07   4.9505170E+06   3.9053713E-01
    3.9540   2.4808401E+07   4.9501701E+06   3.9055190E-01
    3.9550   2.4806927E+07   4.9498234E+06   3.9056668E-01
    3.9560   2.4805454E+07   4.9494770E+06   3.9058145E-01
    3.9570   2.4803982E+07   4.9491309E+06   3.9059622E-01
    3.9580   2.4802511E+07   4.9487851E+06   3.9061100E-01
    3.9590   2.4801041E+07   4.9484395E+06   3.9062577E-01
    3.9600   2.4799571E+07   4.9480943E+06   3.9064055E-01
    3.9610   2.4798103E+07   4.9477493E+06   3.9065532E-01
    3.9620   2.4796636E+07   4.9474046E+06   3.9067009E-01
    3.9630   2.4795170E+07   4.9470602E+06   3.9068487E-01
    3.9640   2.4793705E+07   4.9467161E+06   3.9069964E-01
    3.9650   2.4792241E+07   4.9463723E+06   3.9071441E-01
    3.9660   2.4790777E+07   4.9460288E+06   3.9072919E-01
    3.9670   2.4789315E+07   4.9456856E+06   3.9074396E-01
    3.9680   2.4787854E+07   4.9453427E+06   3.9075873E-01
    3.9690   2.4786394E+07   4.9450001E+06   3.9077351E-01
    3.9700   2.4784935E+07   4.9446577E+06   3.9078828E-01
    3.9710   2.4783477E+07   4.9443157E+06   3.9080305E-01
    3.9720   2.4782020E+07   4.9439740E+06   3.9081783E-01
    3.9730   2.4780565E+07   4.9436326E+06   3.9083260E-01
    3.9740   2.4779110E+07   4.9432915E+06   3.9084738E-01
    3.9750   2.4777656E+07   4.9429507E+06   3.9086215E-01
    3.9760   2.4776204E+07   4.9426101E+06   3.9087692E-01
    3.9770   2.4774752E+07   4.9422699E+06   3.9089170E-01
    3.9780   2.4773302E+07   4.9419300E+06   3.9090647E-01
    3.9790   2.4771852E+07   4.9415905E+06   3.9092124E-01
    3.9800   2.4770404E+07   4.9412512E+06   3.9093602E-01
    3.9810   2.4768957E+07   4.9409122E+06   3.9095079E-01
    3.9820   2.4767511E+07   4.9405735E+06   3.9096556E-01
    3.9830   2.4766066E+07   4.9402352E+06   3.9098034E-01
    3.9840   2.4764622E+07   4.9398972E+06   3.9099511E-01
    3.9850   2.4763180E+07   4.9395594E+06   3.9100989E-01
    3.9860   2.4761738E+07   4.9392220E+06   3.9102466E-01
    3.9870   2.4760298E+07   4.9388850E+06   3.9103943E-01
    3.9880   2.4758859E+07   4.9385482E+06   3.9105421E-01
    3.9890   2.4757421E+07   4.9382117E+06   3.9106898E-01
    3.9900   2.4755984E+07   4.9378756E+06   3.9108376E-01
    3.9910   2.4754548E+07   4.9375398E+06   3.9109853E-01
    3.9920   2.4753114E+07   4.9372043E+06   3.9111330E-01
    3.9930   2.4751680E+07   4.9368691E+06   3.9112807E-01
    3.9940   2.4750248E+07   4.9365343E+06   3.9114284E-01
    3.9950   2.4748817E+07   4.9361997E+06   3.9115762E-01
    3.9960   2.4747387E+07   4.9358655E+06   3.9117239E-01
    3.9970   2.4745958E+07   4.9355316E+06   3.9118717E-01
    3.9980   2.4744531E+07   4.9351981E+06   3.9120194E-01
    3.9990   2.4743105E+07   4.9348649E+06   3.9121672E-01
    4.0000   2.4741680E+07   4.9345320E+06   3.9123149E-01
    4.0010   2.4740257E+07   4.9342058E+06   3.9125818E-01
    4.0020   2.4738836E+07   4.9338800E+06   3.9128487E-01
    4.0030   2.4737416E+07   4.9335545E+06   3.9131156E-01
    4.0040   2.4735998E+07   4.9332293E+06   3.9133825E-01
    4.0050   2.4734580E+07   4.9329045E+06   3.9136494E-01
    4.0060   2.4733164E+07   4.9325800E+06   3.9139163E-01
    4.0070   2.4731749E+07   4.9322558E+06   3.9141833E-01
    4.0080   2.4730335E+07   4.9319320E+06   3.9144502E-01
    4.0090   2.4728923E+07   4.9316085E+06   3.9147171E-01
    4.0100   2.4727511E+07   4.9312853E+06   3.9149840E-01
    4.0110   2.4726101E+07   4.9309625E+06   3.9152509E-01
    4.0120   2.4724692E+07   4.9306400E+06   3.9155178E-01
    4.0130   2.4723285E+07   4.9303179E+06   3.9157847E-01
    4.0140   2.4721879E+07   4.9299961E+06   3.9160516E-01
    4.0150   2.4720474E+07   4.9296747E+06   3.9163185E-01
    4.0160   2.4719070E+07   4.9293536E+06   3.9165854E-01
    4.0170   2.4717668E+07   4.9290328E+06   3.9168523E-01
    4.0180   2.4716267E+07   4.9287124E+06   3.9171192E-01
    4.0190   2.4714867E+07   4.9283923E+06   3.9173861E-01
    4.0200   2.4713468E+07   4.9280726E+06   3.9176530E-01
    4.0210   2.4712071E+07   4.9277532E+06   3.9179199E-01
    4.0220   2.4710675E+07   4.9274342E+06   3.9181868E-01
    4.0230   2.4709281E+07   4.9271155E+06   3.9184538E-01
    4.0240   2.4707887E+07   4.9267972E+06   3.9187207E-01
    4.0250   2.4706496E+07   4.9264792E+06   3.9189876E-01
    4.0260   2.4705105E+07   4.9261616E+06   3.9192545E-01
    4.0270   2.4703716E+07   4.9258444E+06   3.9195214E-01
    4.0280   2.4702328E+07   4.9255274E+06   3.9197883E-01
    4.0290   2.4700941E+07   4.9252109E+06   3.9200552E-01
    4.0300   2.4699556E+07   4.9248947E+06   3.9203221E-01
    4.0310   2.4698172E+07   4.9245788E+06   3.9205890E-01
    4.0320   2.4696789E+07   4.9242633E+06   3.9208559E-01
    4.0330   2.4695408E+07   4.9239482E+06   3.9211228E-01
    4.0340   2.4694028E+07   4.9236334E+06   3.9213897E-01
    4.0350   2.4692649E+07   4.9233190E+06   3.9216566E-01
    4.0360   2.4691272E+07   4.9230049E+06   3.9219235E-01
    4.0370   2.4689896E+07   4.9226912E+06   3.9221904E-01
    4.0380   2.4688521E+07   4.9223779E+06   3.9224574E-01
    4.0390   2.4687148E+07   4.9220649E+06   3.9227243E-01
    4.0400   2.4685776E+07   4.9217523E+06   3.9229912E-01
    4.0410   2.4684406E+07   4.9214401E+06   3.9232581E-01
    4.0420   2.4683037E+07   4.9211281E+06   3.9235250E-01
    4.0430   2.4681669E+07   4.9208166E+06   3.9237919E-01
    4.0440   2.4680303E+07   4.9205054E+06   3.9240588E-01
