
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 13-Apr-2026 at 09:08:13.

 
 
 
      Time        FAIRTEN1       LINE1NAPX
       (s)             (N)             (m)
   97.8800   4.0468327E+05   1.0136456E+00
   97.8900   4.0433977E+05   1.0136435E+00
   97.9000   4.0400521E+05   1.0136415E+00
   97.9100   4.0367968E+05   1.0136395E+00
   97.9200   4.0336315E+05   1.0136375E+00
   97.9300   4.0305554E+05   1.0136356E+00
   97.9400   4.0275685E+05   1.0136338E+00
   97.9500   4.0246720E+05   1.0136320E+00
   97.9600   4.0218660E+05   1.0136303E+00
   97.9700   4.0191501E+05   1.0136286E+00
   97.9800   4.0165246E+05   1.0136270E+00
   97.9900   4.0139892E+05   1.0136254E+00
   98.0000   4.0115428E+05   1.0136239E+00
   98.0100   4.0091850E+05   1.0136224E+00
   98.0200   4.0069168E+05   1.0136210E+00
   98.0300   4.0047381E+05   1.0136197E+00
   98.0400   4.0026480E+05   1.0136184E+00
   98.0500   4.0006466E+05   1.0136171E+00
   98.0600   3.9987333E+05   1.0136160E+00
   98.0700   3.9969084E+05   1.0136148E+00
   98.0800   3.9951712E+05   1.0136138E+00
   98.0900   3.9935223E+05   1.0136127E+00
   98.1000   3.9919611E+05   1.0136118E+00
   98.1100   3.9904865E+05   1.0136108E+00
   98.1200   3.9890981E+05   1.0136100E+00
   98.1300   3.9877965E+05   1.0136092E+00
   98.1400   3.9865817E+05   1.0136084E+00
   98.1500   3.9854525E+05   1.0136077E+00
   98.1600   3.9844089E+05   1.0136071E+00
   98.1700   3.9834499E+05   1.0136065E+00
   98.1800   3.9825755E+05   1.0136059E+00
   98.1900   3.9817848E+05   1.0136054E+00
   98.2000   3.9810779E+05   1.0136050E+00
   98.2100   3.9804538E+05   1.0136046E+00
   98.2200   3.9799127E+05   1.0136042E+00
   98.2300   3.9794537E+05   1.0136039E+00
   98.2400   3.9790752E+05   1.0136037E+00
   98.2500   3.9787781E+05   1.0136035E+00
   98.2600   3.9785607E+05   1.0136033E+00
   98.2700   3.9784220E+05   1.0136032E+00
   98.2800   3.9783623E+05   1.0136032E+00
   98.2900   3.9783804E+05   1.0136032E+00
   98.3000   3.9784764E+05   1.0136032E+00
   98.3100   3.9786493E+05   1.0136033E+00
   98.3200   3.9788990E+05   1.0136035E+00
   98.3300   3.9792242E+05   1.0136037E+00
   98.3400   3.9796248E+05   1.0136039E+00
   98.3500   3.9800996E+05   1.0136042E+00
   98.3600   3.9806480E+05   1.0136045E+00
   98.3700   3.9812687E+05   1.0136049E+00
   98.3800   3.9819610E+05   1.0136053E+00
   98.3900   3.9827234E+05   1.0136057E+00
   98.4000   3.9835550E+05   1.0136062E+00
   98.4100   3.9844557E+05   1.0136067E+00
   98.4200   3.9854243E+05   1.0136073E+00
   98.4300   3.9864605E+05   1.0136079E+00
   98.4400   3.9875629E+05   1.0136086E+00
   98.4500   3.9887307E+05   1.0136093E+00
   98.4600   3.9899641E+05   1.0136101E+00
   98.4700   3.9912618E+05   1.0136108E+00
   98.4800   3.9926219E+05   1.0136117E+00
   98.4900   3.9940445E+05   1.0136125E+00
   98.5000   3.9955290E+05   1.0136134E+00
   98.5100   3.9970735E+05   1.0136143E+00
   98.5200   3.9986767E+05   1.0136153E+00
   98.5300   4.0003380E+05   1.0136163E+00
   98.5400   4.0020576E+05   1.0136174E+00
   98.5500   4.0038343E+05   1.0136184E+00
   98.5600   4.0056658E+05   1.0136195E+00
   98.5700   4.0075524E+05   1.0136207E+00
   98.5800   4.0094930E+05   1.0136219E+00
   98.5900   4.0114853E+05   1.0136231E+00
   98.6000   4.0135294E+05   1.0136243E+00
   98.6100   4.0156242E+05   1.0136256E+00
   98.6200   4.0177692E+05   1.0136269E+00
   98.6300   4.0199626E+05   1.0136282E+00
   98.6400   4.0222031E+05   1.0136296E+00
   98.6500   4.0244899E+05   1.0136310E+00
   98.6600   4.0268230E+05   1.0136324E+00
   98.6700   4.0292006E+05   1.0136338E+00
   98.6800   4.0316219E+05   1.0136353E+00
   98.6900   4.0340863E+05   1.0136368E+00
   98.7000   4.0365918E+05   1.0136383E+00
   98.7100   4.0391372E+05   1.0136398E+00
   98.7200   4.0417214E+05   1.0136414E+00
   98.7300   4.0443438E+05   1.0136430E+00
   98.7400   4.0470044E+05   1.0136446E+00
   98.7500   4.0497017E+05   1.0136463E+00
   98.7600   4.0524346E+05   1.0136479E+00
   98.7700   4.0552024E+05   1.0136496E+00
   98.7800   4.0580030E+05   1.0136513E+00
   98.7900   4.0608364E+05   1.0136530E+00
   98.8000   4.0637012E+05   1.0136548E+00
   98.8100   4.0665965E+05   1.0136565E+00
   98.8200   4.0695215E+05   1.0136583E+00
   98.8300   4.0724740E+05   1.0136601E+00
   98.8400   4.0754541E+05   1.0136619E+00
   98.8500   4.0784600E+05   1.0136638E+00
   98.8600   4.0814906E+05   1.0136656E+00
   98.8700   4.0845449E+05   1.0136675E+00
   98.8800   4.0876221E+05   1.0136693E+00
   98.8900   4.0907217E+05   1.0136712E+00
   98.9000   4.0938436E+05   1.0136731E+00
   98.9100   4.0969859E+05   1.0136750E+00
   98.9200   4.1001471E+05   1.0136770E+00
   98.9300   4.1033277E+05   1.0136789E+00
   98.9400   4.1065264E+05   1.0136809E+00
   98.9500   4.1097424E+05   1.0136828E+00
   98.9600   4.1129732E+05   1.0136848E+00
   98.9700   4.1162181E+05   1.0136868E+00
   98.9800   4.1194767E+05   1.0136888E+00
   98.9900   4.1227488E+05   1.0136907E+00
   99.0000   4.1260325E+05   1.0136927E+00
   99.0100   4.1293278E+05   1.0136948E+00
   99.0200   4.1326331E+05   1.0136968E+00
   99.0300   4.1359467E+05   1.0136988E+00
   99.0400   4.1392691E+05   1.0137008E+00
   99.0500   4.1425989E+05   1.0137028E+00
   99.0600   4.1459348E+05   1.0137049E+00
   99.0700   4.1492757E+05   1.0137069E+00
   99.0800   4.1526221E+05   1.0137090E+00
   99.0900   4.1559732E+05   1.0137110E+00
   99.1000   4.1593277E+05   1.0137130E+00
   99.1100   4.1626848E+05   1.0137151E+00
   99.1200   4.1660434E+05   1.0137171E+00
   99.1300   4.1694027E+05   1.0137192E+00
   99.1400   4.1727617E+05   1.0137212E+00
   99.1500   4.1761195E+05   1.0137233E+00
   99.1600   4.1794752E+05   1.0137253E+00
   99.1700   4.1828296E+05   1.0137274E+00
   99.1800   4.1861817E+05   1.0137294E+00
   99.1900   4.1895306E+05   1.0137315E+00
   99.2000   4.1928752E+05   1.0137335E+00
   99.2100   4.1962144E+05   1.0137356E+00
   99.2200   4.1995471E+05   1.0137376E+00
   99.2300   4.2028740E+05   1.0137396E+00
   99.2400   4.2061937E+05   1.0137416E+00
   99.2500   4.2095049E+05   1.0137437E+00
   99.2600   4.2128080E+05   1.0137457E+00
   99.2700   4.2161015E+05   1.0137477E+00
   99.2800   4.2193855E+05   1.0137497E+00
   99.2900   4.2226602E+05   1.0137517E+00
   99.3000   4.2259236E+05   1.0137537E+00
   99.3100   4.2291757E+05   1.0137557E+00
   99.3200   4.2324161E+05   1.0137576E+00
   99.3300   4.2356446E+05   1.0137596E+00
   99.3400   4.2388605E+05   1.0137616E+00
   99.3500   4.2420631E+05   1.0137635E+00
   99.3600   4.2452518E+05   1.0137655E+00
   99.3700   4.2484255E+05   1.0137674E+00
   99.3800   4.2515848E+05   1.0137693E+00
   99.3900   4.2547286E+05   1.0137713E+00
   99.4000   4.2578571E+05   1.0137732E+00
   99.4100   4.2609688E+05   1.0137751E+00
   99.4200   4.2640636E+05   1.0137770E+00
   99.4300   4.2671413E+05   1.0137788E+00
   99.4400   4.2702017E+05   1.0137807E+00
   99.4500   4.2732440E+05   1.0137826E+00
   99.4600   4.2762676E+05   1.0137844E+00
   99.4700   4.2792733E+05   1.0137863E+00
   99.4800   4.2822600E+05   1.0137881E+00
   99.4900   4.2852280E+05   1.0137899E+00
   99.5000   4.2881758E+05   1.0137917E+00
   99.5100   4.2911034E+05   1.0137935E+00
   99.5200   4.2940107E+05   1.0137953E+00
   99.5300   4.2968970E+05   1.0137970E+00
   99.5400   4.2997637E+05   1.0137988E+00
   99.5500   4.3026097E+05   1.0138005E+00
   99.5600   4.3054341E+05   1.0138022E+00
   99.5700   4.3082372E+05   1.0138039E+00
   99.5800   4.3110193E+05   1.0138056E+00
   99.5900   4.3137804E+05   1.0138073E+00
   99.6000   4.3165202E+05   1.0138090E+00
   99.6100   4.3192383E+05   1.0138107E+00
   99.6200   4.3219340E+05   1.0138123E+00
   99.6300   4.3246080E+05   1.0138139E+00
   99.6400   4.3272593E+05   1.0138156E+00
   99.6500   4.3298881E+05   1.0138172E+00
   99.6600   4.3324946E+05   1.0138188E+00
   99.6700   4.3350786E+05   1.0138203E+00
   99.6800   4.3376399E+05   1.0138219E+00
   99.6900   4.3401794E+05   1.0138235E+00
   99.7000   4.3426965E+05   1.0138250E+00
   99.7100   4.3451917E+05   1.0138265E+00
   99.7200   4.3476637E+05   1.0138280E+00
   99.7300   4.3501127E+05   1.0138295E+00
   99.7400   4.3525387E+05   1.0138310E+00
   99.7500   4.3549431E+05   1.0138325E+00
   99.7600   4.3573253E+05   1.0138339E+00
   99.7700   4.3596847E+05   1.0138354E+00
   99.7800   4.3620219E+05   1.0138368E+00
   99.7900   4.3643375E+05   1.0138382E+00
   99.8000   4.3666317E+05   1.0138396E+00
   99.8100   4.3689046E+05   1.0138410E+00
   99.8200   4.3711559E+05   1.0138424E+00
   99.8300   4.3733854E+05   1.0138438E+00
   99.8400   4.3755940E+05   1.0138451E+00
   99.8500   4.3777809E+05   1.0138464E+00
   99.8600   4.3799467E+05   1.0138478E+00
   99.8700   4.3820920E+05   1.0138491E+00
   99.8800   4.3842168E+05   1.0138504E+00
   99.8900   4.3863212E+05   1.0138517E+00
   99.9000   4.3884050E+05   1.0138529E+00
   99.9100   4.3904694E+05   1.0138542E+00
   99.9200   4.3925137E+05   1.0138554E+00
   99.9300   4.3945390E+05   1.0138567E+00
   99.9400   4.3965440E+05   1.0138579E+00
   99.9500   4.3985293E+05   1.0138591E+00
   99.9600   4.4004950E+05   1.0138603E+00
   99.9700   4.4024430E+05   1.0138615E+00
   99.9800   4.4043732E+05   1.0138627E+00
   99.9900   4.4062852E+05   1.0138639E+00
  100.0000   4.4081803E+05   1.0138650E+00
  100.0100   4.4100576E+05   1.0138662E+00
  100.0200   4.4119182E+05   1.0138673E+00
  100.0300   4.4137625E+05   1.0138684E+00
  100.0400   4.4155913E+05   1.0138696E+00
  100.0500   4.4174047E+05   1.0138707E+00
  100.0600   4.4192029E+05   1.0138718E+00
  100.0700   4.4209860E+05   1.0138729E+00
  100.0800   4.4227538E+05   1.0138739E+00
  100.0900   4.4245077E+05   1.0138750E+00
  100.1000   4.4262472E+05   1.0138761E+00
  100.1100   4.4279735E+05   1.0138771E+00
  100.1200   4.4296857E+05   1.0138782E+00
  100.1300   4.4313848E+05   1.0138792E+00
  100.1400   4.4330715E+05   1.0138802E+00
  100.1500   4.4347462E+05   1.0138813E+00
  100.1600   4.4364095E+05   1.0138823E+00
  100.1700   4.4380617E+05   1.0138833E+00
  100.1800   4.4397029E+05   1.0138843E+00
  100.1900   4.4413332E+05   1.0138853E+00
  100.2000   4.4429544E+05   1.0138863E+00
  100.2100   4.4445664E+05   1.0138873E+00
  100.2200   4.4461688E+05   1.0138883E+00
  100.2300   4.4477631E+05   1.0138892E+00
  100.2400   4.4493489E+05   1.0138902E+00
  100.2500   4.4509274E+05   1.0138912E+00
  100.2600   4.4524980E+05   1.0138921E+00
  100.2700   4.4540618E+05   1.0138931E+00
  100.2800   4.4556198E+05   1.0138940E+00
  100.2900   4.4571731E+05   1.0138950E+00
  100.3000   4.4587206E+05   1.0138959E+00
  100.3100   4.4602632E+05   1.0138969E+00
  100.3200   4.4618018E+05   1.0138978E+00
  100.3300   4.4633370E+05   1.0138988E+00
  100.3400   4.4648695E+05   1.0138997E+00
  100.3500   4.4664002E+05   1.0139006E+00
  100.3600   4.4679277E+05   1.0139016E+00
  100.3700   4.4694527E+05   1.0139025E+00
  100.3800   4.4709758E+05   1.0139034E+00
  100.3900   4.4724976E+05   1.0139044E+00
  100.4000   4.4740187E+05   1.0139053E+00
  100.4100   4.4755395E+05   1.0139062E+00
  100.4200   4.4770607E+05   1.0139072E+00
  100.4300   4.4785828E+05   1.0139081E+00
  100.4400   4.4801064E+05   1.0139090E+00
  100.4500   4.4816320E+05   1.0139099E+00
  100.4600   4.4831603E+05   1.0139109E+00
  100.4700   4.4846918E+05   1.0139118E+00
  100.4800   4.4862273E+05   1.0139128E+00
  100.4900   4.4877675E+05   1.0139137E+00
  100.5000   4.4893113E+05   1.0139146E+00
  100.5100   4.4908595E+05   1.0139156E+00
  100.5200   4.4924130E+05   1.0139165E+00
  100.5300   4.4939727E+05   1.0139175E+00
  100.5400   4.4955378E+05   1.0139185E+00
  100.5500   4.4971092E+05   1.0139194E+00
  100.5600   4.4986882E+05   1.0139204E+00
  100.5700   4.5002742E+05   1.0139214E+00
  100.5800   4.5018683E+05   1.0139223E+00
  100.5900   4.5034701E+05   1.0139233E+00
  100.6000   4.5050812E+05   1.0139243E+00
  100.6100   4.5067012E+05   1.0139253E+00
  100.6200   4.5083300E+05   1.0139263E+00
  100.6300   4.5099693E+05   1.0139273E+00
  100.6400   4.5116192E+05   1.0139283E+00
  100.6500   4.5132799E+05   1.0139293E+00
  100.6600   4.5149516E+05   1.0139303E+00
  100.6700   4.5166348E+05   1.0139314E+00
  100.6800   4.5183301E+05   1.0139324E+00
  100.6900   4.5200380E+05   1.0139334E+00
  100.7000   4.5217595E+05   1.0139345E+00
  100.7100   4.5234936E+05   1.0139356E+00
  100.7200   4.5252416E+05   1.0139366E+00
  100.7300   4.5270028E+05   1.0139377E+00
  100.7400   4.5287786E+05   1.0139388E+00
  100.7500   4.5305689E+05   1.0139399E+00
  100.7600   4.5323735E+05   1.0139410E+00
  100.7700   4.5341925E+05   1.0139421E+00
  100.7800   4.5360263E+05   1.0139432E+00
  100.7900   4.5378751E+05   1.0139444E+00
  100.8000   4.5397395E+05   1.0139455E+00
  100.8100   4.5416203E+05   1.0139467E+00
  100.8200   4.5435185E+05   1.0139478E+00
  100.8300   4.5454333E+05   1.0139490E+00
  100.8400   4.5473661E+05   1.0139502E+00
  100.8500   4.5493165E+05   1.0139514E+00
  100.8600   4.5512845E+05   1.0139526E+00
  100.8700   4.5532701E+05   1.0139538E+00
  100.8800   4.5552735E+05   1.0139550E+00
  100.8900   4.5572954E+05   1.0139563E+00
  100.9000   4.5593364E+05   1.0139575E+00
  100.9100   4.5613955E+05   1.0139588E+00
  100.9200   4.5634739E+05   1.0139600E+00
  100.9300   4.5655710E+05   1.0139613E+00
  100.9400   4.5676866E+05   1.0139626E+00
  100.9500   4.5698224E+05   1.0139639E+00
  100.9600   4.5719786E+05   1.0139652E+00
  100.9700   4.5741537E+05   1.0139666E+00
  100.9800   4.5763482E+05   1.0139679E+00
  100.9900   4.5785630E+05   1.0139693E+00
  101.0000   4.5807974E+05   1.0139706E+00
  101.0100   4.5830524E+05   1.0139720E+00
  101.0200   4.5853278E+05   1.0139734E+00
  101.0300   4.5876235E+05   1.0139748E+00
  101.0400   4.5899395E+05   1.0139762E+00
  101.0500   4.5922762E+05   1.0139777E+00
  101.0600   4.5946343E+05   1.0139791E+00
  101.0700   4.5970125E+05   1.0139806E+00
  101.0800   4.5994121E+05   1.0139820E+00
  101.0900   4.6018323E+05   1.0139835E+00
  101.1000   4.6042730E+05   1.0139850E+00
  101.1100   4.6067341E+05   1.0139865E+00
  101.1200   4.6092156E+05   1.0139881E+00
  101.1300   4.6117179E+05   1.0139896E+00
  101.1400   4.6142416E+05   1.0139911E+00
  101.1500   4.6167858E+05   1.0139927E+00
  101.1600   4.6193497E+05   1.0139943E+00
  101.1700   4.6219345E+05   1.0139958E+00
  101.1800   4.6245400E+05   1.0139974E+00
  101.1900   4.6271662E+05   1.0139990E+00
  101.2000   4.6298131E+05   1.0140007E+00
  101.2100   4.6324793E+05   1.0140023E+00
  101.2200   4.6351656E+05   1.0140040E+00
  101.2300   4.6378708E+05   1.0140056E+00
  101.2400   4.6405960E+05   1.0140073E+00
  101.2500   4.6433407E+05   1.0140090E+00
  101.2600   4.6461046E+05   1.0140107E+00
  101.2700   4.6488875E+05   1.0140124E+00
  101.2800   4.6516895E+05   1.0140141E+00
  101.2900   4.6545110E+05   1.0140158E+00
  101.3000   4.6573506E+05   1.0140175E+00
  101.3100   4.6602092E+05   1.0140193E+00
  101.3200   4.6630857E+05   1.0140211E+00
  101.3300   4.6659796E+05   1.0140228E+00
  101.3400   4.6688904E+05   1.0140246E+00
  101.3500   4.6718177E+05   1.0140264E+00
  101.3600   4.6747616E+05   1.0140282E+00
  101.3700   4.6777219E+05   1.0140300E+00
  101.3800   4.6806991E+05   1.0140319E+00
  101.3900   4.6836918E+05   1.0140337E+00
  101.4000   4.6867006E+05   1.0140355E+00
  101.4100   4.6897244E+05   1.0140374E+00
  101.4200   4.6927625E+05   1.0140393E+00
  101.4300   4.6958160E+05   1.0140411E+00
  101.4400   4.6988843E+05   1.0140430E+00
  101.4500   4.7019672E+05   1.0140449E+00
  101.4600   4.7050644E+05   1.0140468E+00
  101.4700   4.7081742E+05   1.0140487E+00
  101.4800   4.7112965E+05   1.0140506E+00
  101.4900   4.7144318E+05   1.0140525E+00
  101.5000   4.7175786E+05   1.0140545E+00
  101.5100   4.7207375E+05   1.0140564E+00
  101.5200   4.7239072E+05   1.0140584E+00
  101.5300   4.7270869E+05   1.0140603E+00
  101.5400   4.7302773E+05   1.0140623E+00
  101.5500   4.7334777E+05   1.0140642E+00
  101.5600   4.7366875E+05   1.0140662E+00
  101.5700   4.7399060E+05   1.0140682E+00
  101.5800   4.7431328E+05   1.0140701E+00
  101.5900   4.7463676E+05   1.0140721E+00
  101.6000   4.7496100E+05   1.0140741E+00
  101.6100   4.7528598E+05   1.0140761E+00
  101.6200   4.7561151E+05   1.0140781E+00
  101.6300   4.7593759E+05   1.0140801E+00
  101.6400   4.7626421E+05   1.0140821E+00
  101.6500   4.7659120E+05   1.0140841E+00
  101.6600   4.7691858E+05   1.0140861E+00
  101.6700   4.7724636E+05   1.0140881E+00
  101.6800   4.7757437E+05   1.0140902E+00
  101.6900   4.7790265E+05   1.0140922E+00
  101.7000   4.7823103E+05   1.0140942E+00
  101.7100   4.7855954E+05   1.0140962E+00
  101.7200   4.7888804E+05   1.0140982E+00
  101.7300   4.7921654E+05   1.0141002E+00
  101.7400   4.7954491E+05   1.0141022E+00
  101.7500   4.7987315E+05   1.0141043E+00
  101.7600   4.8020114E+05   1.0141063E+00
  101.7700   4.8052887E+05   1.0141083E+00
  101.7800   4.8085620E+05   1.0141103E+00
  101.7900   4.8118315E+05   1.0141123E+00
  101.8000   4.8150954E+05   1.0141143E+00
  101.8100   4.8183538E+05   1.0141163E+00
  101.8200   4.8216067E+05   1.0141183E+00
  101.8300   4.8248523E+05   1.0141203E+00
  101.8400   4.8280905E+05   1.0141223E+00
  101.8500   4.8313209E+05   1.0141243E+00
  101.8600   4.8345434E+05   1.0141262E+00
  101.8700   4.8377558E+05   1.0141282E+00
  101.8800   4.8409575E+05   1.0141302E+00
  101.8900   4.8441479E+05   1.0141321E+00
  101.9000   4.8473263E+05   1.0141341E+00
  101.9100   4.8504919E+05   1.0141360E+00
  101.9200   4.8536436E+05   1.0141380E+00
  101.9300   4.8567821E+05   1.0141399E+00
  101.9400   4.8599062E+05   1.0141418E+00
  101.9500   4.8630142E+05   1.0141437E+00
  101.9600   4.8661065E+05   1.0141456E+00
  101.9700   4.8691812E+05   1.0141475E+00
  101.9800   4.8722381E+05   1.0141494E+00
  101.9900   4.8752768E+05   1.0141513E+00
  102.0000   4.8782968E+05   1.0141531E+00
  102.0100   4.8812973E+05   1.0141550E+00
  102.0200   4.8842772E+05   1.0141568E+00
  102.0300   4.8872353E+05   1.0141586E+00
  102.0400   4.8901720E+05   1.0141604E+00
  102.0500   4.8930855E+05   1.0141622E+00
  102.0600   4.8959757E+05   1.0141640E+00
  102.0700   4.8988422E+05   1.0141658E+00
  102.0800   4.9016843E+05   1.0141675E+00
  102.0900   4.9045011E+05   1.0141692E+00
  102.1000   4.9072913E+05   1.0141710E+00
  102.1100   4.9100535E+05   1.0141727E+00
  102.1200   4.9127876E+05   1.0141743E+00
  102.1300   4.9154933E+05   1.0141760E+00
  102.1400   4.9181700E+05   1.0141777E+00
  102.1500   4.9208167E+05   1.0141793E+00
  102.1600   4.9234322E+05   1.0141809E+00
  102.1700   4.9260165E+05   1.0141825E+00
  102.1800   4.9285679E+05   1.0141841E+00
  102.1900   4.9310856E+05   1.0141856E+00
  102.2000   4.9335689E+05   1.0141871E+00
  102.2100   4.9360182E+05   1.0141886E+00
  102.2200   4.9384319E+05   1.0141901E+00
  102.2300   4.9408098E+05   1.0141916E+00
  102.2400   4.9431512E+05   1.0141930E+00
  102.2500   4.9454551E+05   1.0141945E+00
  102.2600   4.9477201E+05   1.0141959E+00
  102.2700   4.9499461E+05   1.0141972E+00
  102.2800   4.9521325E+05   1.0141986E+00
  102.2900   4.9542786E+05   1.0141999E+00
  102.3000   4.9563828E+05   1.0142012E+00
  102.3100   4.9584451E+05   1.0142025E+00
  102.3200   4.9604651E+05   1.0142037E+00
  102.3300   4.9624417E+05   1.0142049E+00
  102.3400   4.9643754E+05   1.0142061E+00
  102.3500   4.9662643E+05   1.0142073E+00
  102.3600   4.9681076E+05   1.0142084E+00
  102.3700   4.9699044E+05   1.0142096E+00
  102.3800   4.9716548E+05   1.0142106E+00
  102.3900   4.9733585E+05   1.0142117E+00
  102.4000   4.9750146E+05   1.0142127E+00
  102.4100   4.9766218E+05   1.0142137E+00
  102.4200   4.9781800E+05   1.0142147E+00
  102.4300   4.9796885E+05   1.0142156E+00
  102.4400   4.9811462E+05   1.0142165E+00
  102.4500   4.9825531E+05   1.0142174E+00
  102.4600   4.9839087E+05   1.0142182E+00
  102.4700   4.9852120E+05   1.0142190E+00
  102.4800   4.9864631E+05   1.0142198E+00
  102.4900   4.9876616E+05   1.0142206E+00
  102.5000   4.9888065E+05   1.0142213E+00
  102.5100   4.9898980E+05   1.0142219E+00
  102.5200   4.9909340E+05   1.0142226E+00
  102.5300   4.9919152E+05   1.0142232E+00
  102.5400   4.9928401E+05   1.0142238E+00
  102.5500   4.9937083E+05   1.0142243E+00
