# Time    P2PX    P2PY    P2PZ
   80.5810       1.0136339       0       0
   80.5820       1.0136331       0       0
   80.5830       1.0136322       0       0
   80.5840       1.0136313       0       0
   80.5850       1.0136305       0       0
   80.5860       1.0136296       0       0
   80.5870       1.0136288       0       0
   80.5880       1.0136279       0       0
   80.5890       1.0136270       0       0
   80.5900       1.0136262       0       0
   80.5910       1.0136253       0       0
   80.5920       1.0136244       0       0
   80.5930       1.0136236       0       0
   80.5940       1.0136227       0       0
   80.5950       1.0136219       0       0
   80.5960       1.0136210       0       0
   80.5970       1.0136201       0       0
   80.5980       1.0136193       0       0
   80.5990       1.0136184       0       0
   80.6000       1.0136176       0       0
   80.6010       1.0136167       0       0
   80.6020       1.0136159       0       0
   80.6030       1.0136150       0       0
   80.6040       1.0136141       0       0
   80.6050       1.0136133       0       0
   80.6060       1.0136124       0       0
   80.6070       1.0136116       0       0
   80.6080       1.0136107       0       0
   80.6090       1.0136099       0       0
   80.6100       1.0136090       0       0
   80.6110       1.0136082       0       0
   80.6120       1.0136073       0       0
   80.6130       1.0136065       0       0
   80.6140       1.0136056       0       0
   80.6150       1.0136048       0       0
   80.6160       1.0136039       0       0
   80.6170       1.0136031       0       0
   80.6180       1.0136022       0       0
   80.6190       1.0136014       0       0
   80.6200       1.0136005       0       0
   80.6210       1.0135997       0       0
   80.6220       1.0135989       0       0
   80.6230       1.0135980       0       0
   80.6240       1.0135972       0       0
   80.6250       1.0135963       0       0
   80.6260       1.0135955       0       0
   80.6270       1.0135946       0       0
   80.6280       1.0135938       0       0
   80.6290       1.0135929       0       0
   80.6300       1.0135921       0       0
   80.6310       1.0135913       0       0
   80.6320       1.0135904       0       0
   80.6330       1.0135896       0       0
   80.6340       1.0135887       0       0
   80.6350       1.0135879       0       0
   80.6360       1.0135871       0       0
   80.6370       1.0135862       0       0
   80.6380       1.0135854       0       0
   80.6390       1.0135846       0       0
   80.6400       1.0135837       0       0
   80.6410       1.0135829       0       0
   80.6420       1.0135821       0       0
   80.6430       1.0135812       0       0
   80.6440       1.0135804       0       0
   80.6450       1.0135796       0       0
   80.6460       1.0135787       0       0
   80.6470       1.0135779       0       0
   80.6480       1.0135771       0       0
   80.6490       1.0135762       0       0
   80.6500       1.0135754       0       0
   80.6510       1.0135746       0       0
   80.6520       1.0135737       0       0
   80.6530       1.0135729       0       0
   80.6540       1.0135721       0       0
   80.6550       1.0135713       0       0
   80.6560       1.0135704       0       0
   80.6570       1.0135696       0       0
   80.6580       1.0135688       0       0
   80.6590       1.0135680       0       0
   80.6600       1.0135671       0       0
   80.6610       1.0135663       0       0
   80.6620       1.0135655       0       0
   80.6630       1.0135647       0       0
   80.6640       1.0135638       0       0
   80.6650       1.0135630       0       0
   80.6660       1.0135622       0       0
   80.6670       1.0135614       0       0
   80.6680       1.0135606       0       0
   80.6690       1.0135597       0       0
   80.6700       1.0135589       0       0
   80.6710       1.0135581       0       0
   80.6720       1.0135573       0       0
   80.6730       1.0135565       0       0
   80.6740       1.0135556       0       0
   80.6750       1.0135548       0       0
   80.6760       1.0135540       0       0
   80.6770       1.0135532       0       0
   80.6780       1.0135524       0       0
   80.6790       1.0135516       0       0
   80.6800       1.0135508       0       0
   80.6810       1.0135499       0       0
   80.6820       1.0135491       0       0
   80.6830       1.0135483       0       0
   80.6840       1.0135475       0       0
   80.6850       1.0135467       0       0
   80.6860       1.0135459       0       0
   80.6870       1.0135451       0       0
   80.6880       1.0135443       0       0
   80.6890       1.0135435       0       0
   80.6900       1.0135427       0       0
   80.6910       1.0135419       0       0
   80.6920       1.0135410       0       0
   80.6930       1.0135402       0       0
   80.6940       1.0135394       0       0
   80.6950       1.0135386       0       0
   80.6960       1.0135378       0       0
   80.6970       1.0135370       0       0
   80.6980       1.0135362       0       0
   80.6990       1.0135354       0       0
   80.7000       1.0135346       0       0
   80.7010       1.0135338       0       0
   80.7020       1.0135330       0       0
   80.7030       1.0135322       0       0
   80.7040       1.0135314       0       0
   80.7050       1.0135306       0       0
   80.7060       1.0135298       0       0
   80.7070       1.0135290       0       0
   80.7080       1.0135282       0       0
   80.7090       1.0135274       0       0
   80.7100       1.0135266       0       0
   80.7110       1.0135258       0       0
   80.7120       1.0135250       0       0
   80.7130       1.0135242       0       0
   80.7140       1.0135235       0       0
   80.7150       1.0135227       0       0
   80.7160       1.0135219       0       0
   80.7170       1.0135211       0       0
   80.7180       1.0135203       0       0
   80.7190       1.0135195       0       0
   80.7200       1.0135187       0       0
   80.7210       1.0135179       0       0
   80.7220       1.0135171       0       0
   80.7230       1.0135163       0       0
   80.7240       1.0135155       0       0
   80.7250       1.0135148       0       0
   80.7260       1.0135140       0       0
   80.7270       1.0135132       0       0
   80.7280       1.0135124       0       0
   80.7290       1.0135116       0       0
   80.7300       1.0135108       0       0
   80.7310       1.0135100       0       0
   80.7320       1.0135093       0       0
   80.7330       1.0135085       0       0
   80.7340       1.0135077       0       0
   80.7350       1.0135069       0       0
   80.7360       1.0135061       0       0
   80.7370       1.0135054       0       0
   80.7380       1.0135046       0       0
   80.7390       1.0135038       0       0
   80.7400       1.0135030       0       0
   80.7410       1.0135022       0       0
   80.7420       1.0135015       0       0
   80.7430       1.0135007       0       0
   80.7440       1.0134999       0       0
   80.7450       1.0134991       0       0
   80.7460       1.0134984       0       0
   80.7470       1.0134976       0       0
   80.7480       1.0134968       0       0
   80.7490       1.0134960       0       0
   80.7500       1.0134953       0       0
   80.7510       1.0134945       0       0
   80.7520       1.0134937       0       0
   80.7530       1.0134930       0       0
   80.7540       1.0134922       0       0
