





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
   258.10  -2.7209182e+06  -4.4215444e+06   2.3153041e+07  -3.4382376e+07   2.2058749e+07   0.0000000e+00  -4.5936383e+02  -6.2263834e+02  -5.6451646e+02  -7.6948949e+02  -6.9646596e+02  -9.5407736e+02  -8.6251919e+02  -1.1866739e+03  -1.1004375e+03  -1.5197621e+03  -1.9850751e+03  -2.7522861e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5898966e+05  -2.6478517e+05  -1.6762870e+05  -2.8237980e+05  -1.7696526e+05  -3.0163376e+05  -1.8707880e+05  -3.2274493e+05  -2.0251551e+05  -3.5381919e+05  -2.9573450e+05  -5.2516166e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9671248e+05   1.1965602e+05
   258.20  -2.6174219e+06  -4.2622263e+06   2.3236898e+07  -3.3034195e+07   2.1211329e+07   0.0000000e+00  -6.9093956e+02  -9.7691881e+02  -8.3199900e+02  -1.1827749e+03  -1.0062817e+03  -1.4375828e+03  -1.2223601e+03  -1.7539604e+03  -1.4911636e+03  -2.1479729e+03  -3.1264262e+03  -4.5241121e+03  -2.2409429e+02  -3.2495537e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5020758e+05  -2.5067193e+05  -1.5782103e+05  -2.6661446e+05  -1.6599326e+05  -2.8399778e+05  -1.7478369e+05  -3.0298893e+05  -1.8425988e+05  -3.2377743e+05  -3.1343745e+05  -5.6158093e+05  -2.0013174e+04  -3.6261163e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8462997e+05   2.1559572e+05
   258.30  -2.5053169e+06  -4.0840503e+06   2.3316879e+07  -3.1600754e+07   2.0324829e+07   0.0000000e+00  -9.4871539e+02  -1.3777476e+03  -1.1260184e+03  -1.6447375e+03  -1.3424982e+03  -1.9715005e+03  -1.6078085e+03  -2.3727844e+03  -1.9341725e+03  -2.8672426e+03  -3.5779829e+03  -5.3320327e+03  -1.4655603e+03  -2.1905340e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4123670e+05  -2.3593482e+05  -1.4784284e+05  -2.5020528e+05  -1.5487379e+05  -2.6569879e+05  -1.6236981e+05  -2.8255195e+05  -1.7037639e+05  -3.0091941e+05  -2.6125508e+05  -4.7100631e+05  -9.4474854e+04  -1.7275163e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7124288e+05   3.0896360e+05
   258.40  -2.3857594e+06  -3.8890761e+06   2.3393069e+07  -3.0093467e+07   1.9404767e+07   0.0000000e+00  -1.2241155e+03  -1.8101687e+03  -1.4368054e+03  -2.1381240e+03  -1.6939739e+03  -2.5358894e+03  -2.0061451e+03  -3.0200559e+03  -2.3865602e+03  -3.6114854e+03  -3.4967035e+03  -5.3212014e+03  -3.5603382e+03  -5.4430209e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3214588e+05  -2.2071714e+05  -1.3777034e+05  -2.3331180e+05  -1.4369137e+05  -2.4691465e+05  -1.4993099e+05  -2.6163249e+05  -1.5651374e+05  -2.7758585e+05  -1.9564220e+05  -3.5400886e+05  -1.7155644e+05  -3.1652583e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5677883e+05   3.9961759e+05
   258.50  -2.2598093e+06  -3.6792421e+06   2.3465567e+07  -2.8523682e+07   1.8456468e+07   0.0000000e+00  -1.5095907e+03  -2.2609117e+03  -1.7558549e+03  -2.6477695e+03  -2.0511228e+03  -3.1133957e+03  -2.4065644e+03  -3.6758909e+03  -2.8361503e+03  -4.3578924e+03  -3.4234821e+03  -5.2904254e+03  -5.9087285e+03  -9.1928113e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2299321e+05  -2.0514402e+05  -1.2766747e+05  -2.1607285e+05  -1.3251647e+05  -2.2779960e+05  -1.3754506e+05  -2.4040218e+05  -1.4275805e+05  -2.5396798e+05  -1.5070541e+05  -2.7330265e+05  -2.1756040e+05  -4.0506350e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4145677e+05   4.8743723e+05
   258.60  -2.1284529e+06  -3.4563715e+06   2.3534478e+07  -2.6902766e+07   1.7484947e+07   0.0000000e+00  -1.7985517e+03  -2.7183314e+03  -2.0758291e+03  -3.1604998e+03  -2.4057799e+03  -3.6891053e+03  -2.7999911e+03  -4.3233966e+03  -3.2728741e+03  -5.0873273e+03  -3.8424125e+03  -6.0107965e+03  -7.6228706e+03  -1.2025053e+04  -3.2213816e+02  -5.1033439e+02   0.0000000e+00   0.0000000e+00  -1.1382741e+05  -1.8932413e+05  -1.1758750e+05  -1.9860858e+05  -1.2140745e+05  -2.0848665e+05  -1.2527606e+05  -2.1900844e+05  -1.2917971e+05  -2.3022948e+05  -1.3310208e+05  -2.4221149e+05  -2.1820149e+05  -4.0983137e+05  -8.2715225e+03  -1.5836217e+04   0.0000000e+00   0.0000000e+00   2.2548547e+05   5.7231966e+05
   258.70  -1.9926411e+06  -3.2223116e+06   2.3599911e+07  -2.5238898e+07   1.6493807e+07   0.0000000e+00  -2.0852851e+03  -3.1723001e+03  -2.3904458e+03  -3.6649818e+03  -2.7510517e+03  -4.2503398e+03  -3.1788825e+03  -4.9483982e+03  -3.6885114e+03  -5.7839591e+03  -4.2980342e+03  -6.7878472e+03  -8.0792561e+03  -1.2879276e+04  -1.9591513e+03  -3.1395387e+03   0.0000000e+00   0.0000000e+00  -1.0468920e+05  -1.7335160e+05  -1.0757468e+05  -1.8102267e+05  -1.1041246e+05  -1.8909017e+05  -1.1317644e+05  -1.9757758e+05  -1.1583596e+05  -2.0651001e+05  -1.1835503e+05  -2.1591440e+05  -1.8402319e+05  -3.4766670e+05  -3.9615925e+04  -7.6624423e+04   0.0000000e+00   0.0000000e+00   2.0906269e+05   6.5417567e+05
   258.80  -1.8532545e+06  -2.9788496e+06   2.3661974e+07  -2.3538922e+07   1.5486182e+07   0.0000000e+00  -2.3648621e+03  -3.6140736e+03  -2.6943583e+03  -4.1515467e+03  -3.0811612e+03  -4.7864242e+03  -3.5370287e+03  -5.5391346e+03  -4.0764317e+03  -6.4348666e+03  -4.7172472e+03  -7.5047878e+03  -7.7263267e+03  -1.2412760e+04  -4.4491649e+03  -7.1965245e+03   0.0000000e+00   0.0000000e+00  -9.5612699e+04  -1.5730807e+05  -9.7665803e+04  -1.6340470e+05  -9.9571236e+04  -1.6970857e+05  -1.0128919e+05  -1.7621787e+05  -1.0277329e+05  -1.8292883e+05  -1.0396956e+05  -1.8983533e+05  -1.4174362e+05  -2.6858117e+05  -7.0825544e+04  -1.3842611e+05   0.0000000e+00   0.0000000e+00   1.9237492e+05   7.3292625e+05
   258.90  -1.7111092e+06  -2.7276712e+06   2.3720770e+07  -2.1809800e+07   1.4465187e+07   0.0000000e+00  -2.6330443e+03  -4.0361451e+03  -2.9830365e+03  -4.6120022e+03  -3.3912964e+03  -5.2884466e+03  -3.8693608e+03  -6.0859515e+03  -4.4313538e+03  -7.0296489e+03  -5.0946324e+03  -8.1504950e+03  -7.0920204e+03  -1.1457115e+04  -7.1804068e+03  -1.1702757e+04   0.0000000e+00   0.0000000e+00  -8.6626706e+04  -1.4126472e+05  -8.7891726e+04  -1.4583249e+05  -8.8916846e+04  -1.5042704e+05  -8.9649765e+04  -1.5502268e+05  -9.0029813e+04  -1.5958837e+05  -8.9986599e+04  -1.6408686e+05  -1.0513234e+05  -1.9916977e+05  -8.9222666e+04  -1.7630112e+05   0.0000000e+00   0.0000000e+00   1.7559759e+05   8.0849936e+05
   259.00  -1.5669735e+06  -2.4704030e+06   2.3776395e+07  -2.0057975e+07   1.3433720e+07   0.0000000e+00  -2.8861991e+03  -4.4321064e+03  -3.2526600e+03  -5.0394574e+03  -3.6774777e+03  -5.7490373e+03  -4.1717849e+03  -6.5810243e+03  -4.7491385e+03  -7.5600760e+03  -5.4261069e+03  -8.7164235e+03  -6.6022383e+03  -1.0707494e+04  -9.6468190e+03  -1.5819764e+04   0.0000000e+00   0.0000000e+00  -7.7755960e+04  -1.2528434e+05  -7.8278770e+04  -1.2837447e+05  -7.8477317e+04  -1.3132025e+05  -7.8288028e+04  -1.3407355e+05  -7.7637324e+04  -1.3657780e+05  -7.6440048e+04  -1.3876657e+05  -7.8408890e+04  -1.4807189e+05  -9.1771261e+04  -1.8351469e+05   0.0000000e+00   0.0000000e+00   1.5889543e+05   8.8082699e+05
   259.10  -1.4215776e+06  -2.2086242e+06   2.3828939e+07  -1.8289487e+07   1.2394521e+07   0.0000000e+00  -3.1212251e+03  -4.7965235e+03  -3.5000271e+03  -5.4281676e+03  -3.9364443e+03  -6.1621763e+03  -4.4410425e+03  -7.0181172e+03  -5.0266162e+03  -8.0197896e+03  -5.7087121e+03  -9.1962329e+03  -6.5151173e+03  -1.0597496e+04  -1.1517955e+04  -1.8982191e+04   0.0000000e+00   0.0000000e+00  -6.9022211e+04  -1.0942329e+05  -6.8849964e+04  -1.1109189e+05  -6.8277035e+04  -1.1245483e+05  -6.7229799e+04  -1.1344308e+05  -6.5623170e+04  -1.1397627e+05  -6.3358853e+04  -1.1396086e+05  -6.0390378e+04  -1.1342101e+05  -8.0891289e+04  -1.6402061e+05   0.0000000e+00   0.0000000e+00   1.4242306e+05   9.4984280e+05
   259.20  -1.2756524e+06  -1.9439058e+06   2.3878478e+07  -1.6509818e+07   1.1349855e+07   0.0000000e+00  -3.3354915e+03  -5.1248315e+03  -3.7224794e+03  -5.7734044e+03  -4.1655628e+03  -6.5230322e+03  -4.6745983e+03  -7.3923847e+03  -5.2614499e+03  -8.4040580e+03  -5.9404450e+03  -9.5854847e+03  -6.7289475e+03  -1.0970078e+04  -1.2572545e+04  -2.0795935e+04  -2.5733110e+02  -4.2902496e+02  -6.0445175e+04  -9.3733240e+04  -5.9626116e+04  -9.4040843e+04  -5.8337961e+04  -9.3891709e+04  -5.6498252e+04  -9.3197515e+04  -5.4011805e+04  -9.1855891e+04  -5.0768800e+04  -8.9748290e+04  -4.6642521e+04  -8.6737452e+04  -6.1319879e+04  -1.2632691e+05  -9.8490197e+02  -2.2097366e+03   1.2632553e+05   1.0154801e+06
   259.30  -1.1298641e+06  -1.6777665e+06   2.3925082e+07  -1.4724306e+07   1.0302366e+07   0.0000000e+00  -3.5267904e+03  -5.4132511e+03  -3.9178442e+03  -6.0713531e+03  -4.3627570e+03  -6.8278360e+03  -4.8705550e+03  -7.7002172e+03  -5.4520313e+03  -8.7095862e+03  -6.1201332e+03  -9.8814095e+03  -6.8904507e+03  -1.1246547e+04  -1.2871733e+04  -2.1337194e+04  -1.0208606e+03  -1.7068396e+03  -5.2043318e+04  -7.8262832e+04  -5.0626704e+04  -7.7274044e+04  -4.8680636e+04  -7.5688108e+04  -4.6115050e+04  -7.3399012e+04  -4.2826069e+04  -7.0284269e+04  -3.8693962e+04  -6.6202460e+04  -3.3580607e+04  -6.0990192e+04  -3.8728225e+04  -8.1240290e+04  -2.0867841e+03  -5.0977064e+03   1.1073886e+05   1.0776700e+06
   259.40  -9.8486684e+05  -1.4117006e+06   2.3968804e+07  -1.2938445e+07   9.2546799e+06   0.0000000e+00  -3.6933031e+03  -5.6587274e+03  -4.0843937e+03  -6.3190378e+03  -4.5264578e+03  -7.0737896e+03  -5.0275922e+03  -7.9391275e+03  -5.5974071e+03  -8.9343763e+03  -6.2473447e+03  -1.0082736e+04  -6.9910809e+03  -1.1412157e+04  -1.2737546e+04  -2.1133732e+04  -1.9461407e+03  -3.2594955e+03  -4.3834503e+04  -6.3058980e+04  -4.1870583e+04  -6.0842371e+04  -3.9324974e+04  -5.7899258e+04  -3.6101226e+04  -5.4107606e+04  -3.2088184e+04  -4.9326725e+04  -2.7157822e+04  -4.3394521e+04  -2.1162496e+04  -3.6124016e+04  -1.6853754e+04  -3.6540539e+04  -7.8556720e+02  -3.1670648e+03   9.5790431e+04   1.1363409e+06
   259.50  -8.4130733e+05  -1.1471935e+06   2.4009689e+07  -1.1157699e+07   8.2093483e+06   0.0000000e+00  -3.8335778e+03  -5.8588894e+03  -4.2208174e+03  -6.5142707e+03  -4.6555701e+03  -7.2590027e+03  -5.1449264e+03  -8.1076739e+03  -5.6972299e+03  -9.0776330e+03  -6.3223288e+03  -1.0189572e+04  -7.0318915e+03  -1.1468261e+04  -1.2391392e+04  -2.0553665e+04  -2.7938979e+03  -4.6821914e+03  -3.5836469e+04  -4.8168037e+04  -3.3376528e+04  -4.4796133e+04  -3.0290857e+04  -4.0579830e+04  -2.6477852e+04  -3.5382781e+04  -2.1820493e+04  -2.9048058e+04  -1.6184087e+04  -2.1395149e+04  -9.4133548e+03  -1.2216103e+04   2.9671144e+03   4.8116829e+03   3.1764786e+03   4.4591580e+03   8.1599158e+04   1.1914170e+06
   259.60  -6.9982180e+05  -8.8572186e+05   2.4047767e+07  -9.3875532e+06   7.1689047e+06   0.0000000e+00  -3.9465192e+03  -6.0120290e+03  -4.3262084e+03  -6.6556248e+03  -4.7494551e+03  -7.3824579e+03  -5.2222884e+03  -8.2054148e+03  -5.7517300e+03  -9.1397064e+03  -6.3459808e+03  -1.0203339e+04  -7.0146546e+03  -1.1417703e+04  -1.1968316e+04  -1.9823936e+04  -3.4252984e+03  -5.7371488e+03  -2.8067166e+04  -3.3636681e+04  -2.5163587e+04  -2.9186049e+04  -2.1598518e+04  -2.3785011e+04  -1.7266441e+04  -1.7284665e+04  -1.2045899e+04  -9.5138703e+03  -5.7971653e+03  -2.7601608e+02   1.6407795e+03   1.0655144e+04   2.0608308e+04   4.2374312e+04   8.9485800e+03   1.6264299e+04   6.8275509e+04   1.2428184e+06
   259.70  -5.6103530e+05  -6.2875223e+05   2.4083055e+07  -7.6335366e+06   6.1358640e+06   0.0000000e+00  -4.0313853e+03  -6.1170935e+03  -4.4000590e+03  -6.7424230e+03  -4.8079229e+03  -7.4439947e+03  -5.2599128e+03  -8.2328871e+03  -5.7617007e+03  -9.1220611e+03  -6.3198226e+03  -1.0126722e+04  -6.9418338e+03  -1.1264768e+04  -1.1540542e+04  -1.9066908e+04  -3.7773298e+03  -6.3155093e+03  -2.0544922e+04  -1.9512527e+04  -1.7251251e+04  -1.4063919e+04  -1.3268711e+04  -7.5712320e+03  -8.4891224e+03   1.2517099e+02  -2.7880302e+03   9.2085635e+03   3.9776755e+03   1.9889264e+04   1.1972845e+04   3.2409059e+04   3.6437701e+04   7.6794670e+04   1.5307246e+04   2.9813370e+04   5.5921276e+04   1.2904612e+06
   259.80  -4.2555836e+05  -3.7773631e+05   2.4115560e+07  -5.9012393e+06   5.1127184e+06   0.0000000e+00  -4.0877907e+03  -6.1736905e+03  -4.4422616e+03  -6.7747394e+03  -4.8312325e+03  -7.4443067e+03  -5.2585349e+03  -8.1915969e+03  -5.7284918e+03  -9.0272602e+03  -6.2459899e+03  -9.9636496e+03  -6.8165663e+03  -1.1015140e+04  -1.1138665e+04  -1.8334735e+04  -3.8399208e+03  -6.4002148e+03  -1.3288469e+04  -5.8444805e+03  -9.6594533e+03   5.1701668e+02  -5.3226842e+03   8.0034517e+03  -1.6858350e+02   1.6783326e+04   5.9288499e+03   2.7049894e+04   1.3114438e+04   3.9024717e+04   2.1554939e+04   5.2962282e+04   5.0936619e+04   1.0902518e+05   2.1051300e+04   4.2575708e+04   4.4629128e+04   1.3342578e+06
   259.90  -2.9398133e+05  -1.3410138e+05   2.4145273e+07  -4.1963226e+06   4.1019329e+06   0.0000000e+00  -4.1157129e+03  -6.1820963e+03  -4.4531140e+03  -6.7534054e+03  -4.8200933e+03  -7.3849432e+03  -5.2193896e+03  -8.0840160e+03  -5.6540034e+03  -8.8589529e+03  -6.1272213e+03  -9.7192683e+03  -6.6426422e+03  -1.0675860e+04  -1.0767370e+04  -1.7635496e+04  -3.6380994e+03  -6.0361602e+03  -6.3168094e+03   7.3171976e+03  -2.4084064e+03   1.4502024e+04   2.2180301e+03   2.2879342e+04   7.6721988e+03   3.2624579e+04   1.4080177e+04   4.3938748e+04   2.1586810e+04   5.7052108e+04   3.0358820e+04   7.2228918e+04   6.4517445e+04   1.3992946e+05   2.5193795e+04   5.2348838e+04   3.4481963e+04   1.3741181e+06
   260.00  -1.6686673e+05   1.0076282e+05   2.4172175e+07  -2.5245174e+06   3.1059384e+06   0.0000000e+00  -4.1154978e+03  -6.1432653e+03  -4.4333226e+03  -6.6800145e+03  -4.7756660e+03  -7.2683085e+03  -5.1442069e+03  -7.9135721e+03  -5.5406757e+03  -8.6218541e+03  -5.9668387e+03  -9.3999065e+03  -6.4244751e+03  -1.0255275e+04  -1.0415276e+04  -1.6950016e+04  -3.2197490e+03  -5.3090122e+03   3.5103535e+02   1.9921083e+04   4.4817179e+03   2.7835135e+04   9.3320054e+03   3.6995419e+04   1.5010426e+04   4.7582292e+04   2.1641648e+04   5.9802229e+04   2.9368837e+04   7.3891557e+04   3.8356710e+04   9.0121282e+04   7.7437721e+04   1.7008135e+05   2.7052399e+04   5.7480588e+04   2.5552095e+04   1.4099502e+06
   260.10  -4.4739948e+04   3.2552075e+05   2.4196235e+07  -8.9161173e+05   2.1271222e+06   0.0000000e+00  -4.0878632e+03  -6.0588334e+03  -4.3840016e+03  -6.5569193e+03  -4.6995573e+03  -7.0976504e+03  -5.0352010e+03  -7.6846262e+03  -5.3914692e+03  -8.3217062e+03  -5.7687170e+03  -9.0130162e+03  -6.1670564e+03  -9.7629505e+03  -1.0060307e+04  -1.6241549e+04  -2.6477314e+03  -4.3308337e+03   6.6964104e+03   3.1915052e+04   1.0991245e+04   4.0459698e+04   1.5998464e+04   5.0290007e+04   2.1824124e+04   6.1589199e+04   2.8589989e+04   7.4566847e+04   3.6435822e+04   8.9462632e+04   4.5522354e+04   1.0655119e+05   8.9747747e+04   1.9962776e+05   2.6301360e+04   5.7018346e+04   1.7900304e+04   1.4416621e+06
   260.20   7.1921116e+04   5.3891025e+05   2.4217411e+07   6.9657589e+05   1.1678139e+06   0.0000000e+00  -4.0338959e+03  -5.9311107e+03  -4.3066662e+03  -6.3872159e+03  -4.5938054e+03  -6.8770318e+03  -4.8950466e+03  -7.4024285e+03  -5.2098306e+03  -7.9652132e+03  -5.5372352e+03  -8.5670794e+03  -5.8758879e+03  -9.2095393e+03  -9.6727482e+03  -1.5461909e+04  -1.9943835e+03  -3.2292419e+03   1.2701516e+04   4.3246988e+04   1.7101575e+04   5.2319212e+04   2.2197959e+04   6.2701745e+04   2.8092944e+04   7.4578547e+04   3.4903887e+04   8.8159853e+04   4.2765423e+04   1.0368591e+05   5.1832304e+04   1.2143177e+05   1.0124371e+05   2.2815346e+05   2.3013255e+04   5.0847288e+04   1.1574832e+04   1.4691638e+06
   260.30   1.8269688e+05   7.3976362e+05   2.4235651e+07   2.2342382e+06   2.3026853e+05   0.0000000e+00  -3.9550415e+03  -5.7630594e+03  -4.2032150e+03  -6.1747083e+03  -4.4608545e+03  -6.6112795e+03  -4.7268429e+03  -7.0730454e+03  -4.9996418e+03  -7.5599416e+03  -5.2772075e+03  -8.0714745e+03  -5.5568906e+03  -8.6066053e+03  -9.2179866e+03  -1.4557395e+04  -1.3365115e+03  -2.1370319e+03   1.8349985e+04   5.3865722e+04   2.2795859e+04   6.3358411e+04   2.7913160e+04   7.4170846e+04   3.3799081e+04   8.6485551e+04   4.0565067e+04   1.0051093e+05   4.8338904e+04   1.1648492e+05   5.7267372e+04   1.3467972e+05   1.1142545e+05   2.5454254e+05   1.7691812e+04   3.9823448e+04   6.6103631e+03   1.4923684e+06
   260.40   2.8723688e+05   9.2702948e+05   2.4250895e+07   3.7156364e+06  -6.8335721e+05   0.0000000e+00  -3.8530839e+03  -5.5582527e+03  -4.0759009e+03  -5.9238518e+03  -4.3035154e+03  -6.3059067e+03  -4.5340604e+03  -6.7032563e+03  -4.7651506e+03  -7.1141834e+03  -4.9937936e+03  -7.5362970e+03  -5.2162883e+03  -7.9663905e+03  -8.6602179e+03  -1.3476510e+04  -7.4971921e+02  -1.1805107e+03   2.3627520e+04   6.3722156e+04   2.8059742e+04   7.3524568e+04   3.3129722e+04   8.4640604e+04   3.8928278e+04   9.7249131e+04   4.5559459e+04   1.1155417e+05   5.3142491e+04   1.2778847e+05   6.1814203e+04   1.4621798e+05   1.1947464e+05   2.7686908e+05   1.1280555e+04   2.5869226e+04   3.0270741e+03   1.5111947e+06
   260.50   3.8526976e+05   1.0997946e+06   2.4263072e+07   5.1351732e+06  -1.5710320e+06   0.0000000e+00  -3.7301148e+03  -5.3208133e+03  -3.9272912e+03  -5.6396713e+03  -4.1249118e+03  -5.9670066e+03  -4.3204721e+03  -6.3004163e+03  -4.5108832e+03  -6.6367808e+03  -4.6923876e+03  -6.9721366e+03  -4.8604692e+03  -7.3015324e+03  -7.9673970e+03  -1.2179624e+04  -3.0186847e+02  -4.6656155e+02   2.8522575e+04   7.2770549e+04   3.2882145e+04   8.2768968e+04   3.7837189e+04   9.4059077e+04   4.3470878e+04   1.0681384e+05   4.9878406e+04   1.2123034e+05   5.7168764e+04   1.3753317e+05   6.5466892e+04   1.5597863e+05   1.2427462e+05   2.9236812e+05   5.1265993e+03   1.1981479e+04   8.2982319e+02   1.5255695e+06
   260.60   4.7661210e+05   1.2573045e+06   2.4272109e+07   6.4874795e+06  -2.4308822e+06   0.0000000e+00  -3.5884920e+03  -5.0553302e+03  -3.7602131e+03  -5.3276553e+03  -3.9284136e+03  -5.6011185e+03  -4.0900698e+03  -5.8722881e+03  -4.2415399e+03  -6.1369154e+03  -4.3784904e+03  -6.3898143e+03  -4.4958296e+03  -6.6247379e+03  -7.1168130e+03  -1.0649133e+04  -4.6340306e+01  -7.0035265e+01   3.3027030e+04   8.0969913e+04   3.7256049e+04   9.1048493e+04   4.2029892e+04   1.0238090e+05   4.7422854e+04   1.1513196e+05   5.3519860e+04   1.2948920e+05   6.0418044e+04   1.4566613e+05   6.8228573e+04   1.6390602e+05   1.2448894e+05   2.9753477e+05   8.8330072e+02   2.1050451e+03   7.5390743e+00   1.5354291e+06
   260.70   5.6116598e+05   1.3989598e+06   2.4276862e+07   7.7679383e+06  -3.2614010e+06   0.0000000e+00  -3.4307868e+03  -4.7667546e+03  -3.5776903e+03  -4.9936274e+03  -3.7175572e+03  -5.2150688e+03  -3.8469680e+03  -5.4268462e+03  -3.9618795e+03  -5.6238690e+03  -4.0575703e+03  -5.8000904e+03  -4.1397293e+03  -5.9645968e+03  -6.1056123e+03  -8.9058559e+03   0.0000000e+00   0.0000000e+00   3.7136843e+04   8.8285449e+04   4.1179240e+04   9.8327268e+04   4.5707805e+04   1.0956917e+05   5.0786793e+04   1.2216560e+05   5.6489508e+04   1.3629197e+05   6.2899673e+04   1.5214780e+05   7.0321637e+04   1.7046679e+05   1.1883340e+05   2.8869598e+05   0.0000000e+00   0.0000000e+00  -5.3287869e+02   1.5407219e+06
   260.80   6.3894307e+05   1.5243716e+06   2.4275721e+07   8.9720572e+06  -4.0611441e+06   0.0000000e+00  -3.2597236e+03  -4.4602795e+03  -3.3828686e+03  -4.6435992e+03  -3.4959581e+03  -4.8157935e+03  -3.5952987e+03  -4.9720626e+03  -3.6765948e+03  -5.1067653e+03  -3.7349176e+03  -5.2133553e+03  -3.8991972e+03  -5.4743466e+03  -5.0143860e+03  -7.0984877e+03   0.0000000e+00   0.0000000e+00   4.0852631e+04   9.4689971e+04   4.4654965e+04   1.0457827e+05   4.8877302e+04   1.1559725e+05   5.3572754e+04   1.2788878e+05   5.8801750e+04   1.4161368e+05   6.4633149e+04   1.5695457e+05   7.3950649e+04   1.8103422e+05   1.0803422e+05   2.6687438e+05   0.0000000e+00   0.0000000e+00  -2.3621997e+03   1.5414102e+06
   260.90   7.1007462e+05   1.6334033e+06   2.4268709e+07   1.0094923e+07  -4.8285715e+06   0.0000000e+00  -3.0781124e+03  -4.1412056e+03  -3.1789373e+03  -4.2836109e+03  -3.2672175e+03  -4.4101486e+03  -3.3391037e+03  -4.5156836e+03  -3.3901888e+03  -4.5943075e+03  -3.4155033e+03  -4.6393213e+03  -3.7559661e+03  -5.1164262e+03  -3.9250051e+03  -5.3655743e+03   0.0000000e+00   0.0000000e+00   4.4180148e+04   1.0016524e+05   4.7692478e+04   1.0978482e+05   5.1551757e+04   1.2045047e+05   5.5798956e+04   1.3228936e+05   6.0480484e+04   1.4544531e+05   6.5649006e+04   1.6008127e+05   7.9358720e+04   1.9640072e+05   9.3239069e+04   2.3428182e+05   0.0000000e+00   0.0000000e+00  -5.4358836e+03   1.5374721e+06
   261.00   7.7477181e+05   1.7260850e+06   2.4255897e+07   1.1133099e+07  -5.5628069e+06   0.0000000e+00  -2.8887785e+03  -3.8148011e+03  -2.9690472e+03  -3.9195679e+03  -3.0348291e+03  -4.0047204e+03  -3.0822290e+03  -4.0650095e+03  -3.1068564e+03  -4.0945249e+03  -3.1038491e+03  -4.0867334e+03  -3.6543558e+03  -4.8045585e+03  -2.9047012e+03  -3.8122677e+03   0.0000000e+00   0.0000000e+00   4.7130626e+04   1.0470316e+05   5.0307411e+04   1.1394194e+05   5.3751967e+04   1.2412764e+05   5.7492246e+04   1.3537072e+05   6.1559622e+04   1.4779572e+05   6.5989398e+04   1.6154327e+05   8.5727056e+04   2.1470459e+05   7.5770641e+04   1.9372155e+05   0.0000000e+00   0.0000000e+00  -9.6790276e+03   1.5289029e+06
   261.10   8.3334066e+05   1.8026564e+06   2.4237387e+07   1.2083939e+07  -6.2633214e+06   0.0000000e+00  -2.6944919e+03  -3.4861609e+03  -2.7562316e+03  -3.5570797e+03  -2.8020906e+03  -3.6056431e+03  -2.8282272e+03  -3.6266896e+03  -2.8303790e+03  -3.6145445e+03  -2.8039161e+03  -3.5631175e+03  -3.5459539e+03  -4.4717198e+03  -2.0077624e+03  -2.5129489e+03   0.0000000e+00   0.0000000e+00   4.9720956e+04   1.0830673e+05   5.2521967e+04   1.1705740e+05   5.5506352e+04   1.2664220e+05   5.8688303e+04   1.3715305e+05   6.2083314e+04   1.4869307e+05   6.5708334e+04   1.6137816e+05   9.1929827e+04   2.3315100e+05   5.7254764e+04   1.4897691e+05   0.0000000e+00   0.0000000e+00  -1.5002502e+04   1.5157167e+06
