
These predictions were generated by SeaState on 20-Dec-2023 at 14:15:58.




      Time       Wave1Elev       Wave2Elev       Wave3Elev
   (sec)             (m)             (m)             (m)
  590.3000   0.2223915E+00   0.2074393E+00   0.3117723E+00
  590.4000   0.2276282E+00   0.1945826E+00   0.3078991E+00
  590.5000   0.2317892E+00   0.1787122E+00   0.2935927E+00
  590.6000   0.2343960E+00   0.1576007E+00   0.2713919E+00
  590.7000   0.2336367E+00   0.1301350E+00   0.2443862E+00
  590.8000   0.2269803E+00   0.9598006E-01   0.2154921E+00
  590.9000   0.2123935E+00   0.5507729E-01   0.1870513E+00
  591.0000   0.1894959E+00   0.7458407E-02   0.1608231E+00
  591.1000   0.1600144E+00  -0.4635226E-01   0.1382358E+00
  591.2000   0.1272798E+00  -0.1044969E+00   0.1206509E+00
  591.3000   0.9504265E-01  -0.1630333E+00   0.1094151E+00
  591.4000   0.6623718E-01  -0.2159125E+00   0.1056057E+00
  591.5000   0.4231390E-01  -0.2560368E+00   0.1095420E+00
  591.6000   0.2338574E-01  -0.2771969E+00   0.1202639E+00
  591.7000   0.8931320E-02  -0.2761413E+00   0.1352211E+00
  591.8000  -0.1518344E-02  -0.2538284E+00   0.1503673E+00
  591.9000  -0.8227489E-02  -0.2151855E+00   0.1607428E+00
  592.0000  -0.1174892E-01  -0.1673853E+00   0.1614802E+00
  592.1000  -0.1367236E-01  -0.1173723E+00   0.1490192E+00
  592.2000  -0.1696783E-01  -0.6977323E-01   0.1221993E+00
  592.3000  -0.2541628E-01  -0.2614635E-01   0.8285531E-01
  592.4000  -0.4214780E-01   0.1415327E-01   0.3561905E-01
  592.5000  -0.6790955E-01   0.5205902E-01  -0.1315676E-01
  592.6000  -0.1000024E+00   0.8694609E-01  -0.5712508E-01
  592.7000  -0.1326248E+00   0.1159255E+00  -0.9179478E-01
  592.8000  -0.1587092E+00   0.1347174E+00  -0.1158320E+00
  592.9000  -0.1725571E+00   0.1396518E+00  -0.1312649E+00
  593.0000  -0.1720964E+00   0.1296905E+00  -0.1424312E+00
  593.1000  -0.1596861E+00   0.1073051E+00  -0.1540316E+00
  593.2000  -0.1410592E+00   0.7764135E-01  -0.1690704E+00
  593.3000  -0.1228851E+00   0.4632946E-01  -0.1875685E+00
  593.4000  -0.1100991E+00   0.1706713E-01  -0.2066254E+00
  593.5000  -0.1042293E+00  -0.9734534E-02  -0.2218101E+00
  593.6000  -0.1034190E+00  -0.3648502E-01  -0.2292422E+00
  593.7000  -0.1039774E+00  -0.6634160E-01  -0.2273920E+00
  593.8000  -0.1025520E+00  -0.1006199E+00  -0.2177626E+00
  593.9000  -0.9777980E-01  -0.1370985E+00  -0.2041579E+00
  594.0000  -0.9064753E-01  -0.1701909E+00  -0.1909256E+00
  594.1000  -0.8352729E-01  -0.1930082E+00  -0.1810445E+00
  594.2000  -0.7856174E-01  -0.2003468E+00  -0.1749598E+00
  594.3000  -0.7635432E-01  -0.1911463E+00  -0.1706510E+00
  594.4000  -0.7566749E-01  -0.1692131E+00  -0.1647794E+00
  594.5000  -0.7421590E-01  -0.1418650E+00  -0.1542517E+00
  594.6000  -0.7002662E-01  -0.1171565E+00  -0.1374075E+00
  594.7000  -0.6256539E-01  -0.1009844E+00  -0.1143437E+00
  594.8000  -0.5302234E-01  -0.9533986E-01  -0.8641589E-01
  594.9000  -0.4366246E-01  -0.9831414E-01  -0.5539534E-01
  595.0000  -0.3666661E-01  -0.1055818E+00  -0.2286466E-01
  595.1000  -0.3311610E-01  -0.1124267E+00   0.9836914E-02
  595.2000  -0.3261350E-01  -0.1152903E+00   0.4124223E-01
  595.3000  -0.3361608E-01  -0.1122687E+00   0.6941228E-01
  595.4000  -0.3415501E-01  -0.1026818E+00   0.9205689E-01
  595.5000  -0.3247226E-01  -0.8635131E-01   0.1072205E+00
  595.6000  -0.2727903E-01  -0.6327093E-01   0.1141924E+00
  595.7000  -0.1768123E-01  -0.3395116E-01   0.1140493E+00
  595.8000  -0.3083740E-02  -0.1388672E-03   0.1093752E+00
  595.9000   0.1661957E-01   0.3475716E-01   0.1031634E+00
  596.0000   0.4053087E-01   0.6612203E-01   0.9742773E-01
  596.1000   0.6622295E-01   0.8954632E-01   0.9229543E-01
  596.2000   0.8969349E-01   0.1026379E+00   0.8614714E-01
  596.3000   0.1061351E+00   0.1063031E+00   0.7678845E-01
  596.4000   0.1114205E+00   0.1047113E+00   0.6302130E-01
  596.5000   0.1037299E+00   0.1037703E+00   0.4569962E-01
  596.6000   0.8453599E-01   0.1087166E+00   0.2759663E-01
  596.7000   0.5836825E-01   0.1219233E+00   0.1208376E-01
  596.8000   0.3134412E-01   0.1419803E+00   0.1331396E-02
  596.9000   0.9078927E-02   0.1644886E+00  -0.4919168E-02
  597.0000  -0.5073559E-02   0.1841685E+00  -0.9226587E-02
  597.1000  -0.1063993E-01   0.1972319E+00  -0.1492495E-01
  597.2000  -0.9271173E-02   0.2028740E+00  -0.2398026E-01
  597.3000  -0.3085291E-02   0.2032282E+00  -0.3542001E-01
  597.4000   0.6956439E-02   0.2019441E+00  -0.4527776E-01
  597.5000   0.2173688E-01   0.2022429E+00  -0.4819743E-01
  597.6000   0.4334165E-01   0.2055082E+00  -0.3992649E-01
  597.7000   0.7341766E-01   0.2110966E+00  -0.1941498E-01
  597.8000   0.1114050E+00   0.2173086E+00   0.1057917E-01
  597.9000   0.1536063E+00   0.2227899E+00   0.4468071E-01
  598.0000   0.1936599E+00   0.2273970E+00   0.7722330E-01
  598.1000   0.2243033E+00   0.2319083E+00   0.1044576E+00
  598.2000   0.2397105E+00   0.2366830E+00   0.1254984E+00
  598.3000   0.2374394E+00   0.2400612E+00   0.1416150E+00
  598.4000   0.2192250E+00   0.2375644E+00   0.1544276E+00
  598.5000   0.1903714E+00   0.2226049E+00   0.1641850E+00
  598.6000   0.1580470E+00   0.1886408E+00   0.1692198E+00
  598.7000   0.1291438E+00   0.1319014E+00   0.1669519E+00
  598.8000   0.1084044E+00   0.5341504E-01   0.1558564E+00
  598.9000   0.9730975E-01  -0.4068126E-01   0.1371937E+00
  599.0000   0.9391630E-01  -0.1407920E+00   0.1153652E+00
  599.1000   0.9356482E-01  -0.2367877E+00   0.9650120E-01
  599.2000   0.9023029E-01  -0.3209243E+00   0.8587541E-01
  599.3000   0.7819634E-01  -0.3895119E+00   0.8542766E-01
  599.4000   0.5368708E-01  -0.4427269E+00   0.9267359E-01
  599.5000   0.1604220E-01  -0.4828749E+00   0.1015826E+00
  599.6000  -0.3194801E-01  -0.5121229E+00   0.1050023E+00
  599.7000  -0.8476518E-01  -0.5308855E+00   0.9744357E-01
  599.8000  -0.1358310E+00  -0.5376027E+00   0.7692239E-01
  599.9000  -0.1796212E+00  -0.5298530E+00   0.4511253E-01
  600.0000  -0.2134552E+00  -0.5060397E+00   0.5968808E-02
  600.1000  -0.2382235E+00  -0.4666374E+00  -0.3627497E-01
  600.2000  -0.2576908E+00  -0.4143080E+00  -0.7863885E-01
  600.3000  -0.2766174E+00  -0.3528776E+00  -0.1197793E+00
  600.4000  -0.2984799E+00  -0.2858360E+00  -0.1592862E+00
  600.5000  -0.3237850E+00  -0.2152707E+00  -0.1965756E+00
  600.6000  -0.3497163E+00  -0.1418851E+00  -0.2302156E+00
  600.7000  -0.3712330E+00  -0.6608663E-01  -0.2581533E+00
  600.8000  -0.3830726E+00   0.1052249E-01  -0.2786864E+00
  600.9000  -0.3817103E+00   0.8420607E-01  -0.2915204E+00
  601.0000  -0.3664157E+00   0.1494046E+00  -0.2981859E+00
  601.1000  -0.3390467E+00   0.2003235E+00  -0.3014690E+00
  601.2000  -0.3028685E+00   0.2331078E+00  -0.3041015E+00
  601.3000  -0.2611199E+00   0.2475378E+00  -0.3073896E+00
  601.4000  -0.2160614E+00   0.2473639E+00  -0.3104994E+00
  601.5000  -0.1688463E+00   0.2390496E+00  -0.3107349E+00
  601.6000  -0.1200256E+00   0.2294795E+00  -0.3045990E+00
  601.7000  -0.7013889E-01   0.2236812E+00  -0.2890356E+00
  601.8000  -0.1987678E-01   0.2235739E+00  -0.2622312E+00
  601.9000   0.3031896E-01   0.2281945E+00  -0.2236976E+00
  602.0000   0.8087501E-01   0.2350984E+00  -0.1738213E+00
  602.1000   0.1333336E+00   0.2420658E+00  -0.1133730E+00
  602.2000   0.1897862E+00   0.2481762E+00  -0.4342752E-01
  602.3000   0.2515462E+00   0.2537559E+00   0.3419631E-01
  602.4000   0.3176553E+00   0.2593914E+00   0.1162825E+00
  602.5000   0.3840658E+00   0.2647471E+00   0.1978831E+00
  602.6000   0.4441173E+00   0.2680246E+00   0.2727145E+00
  602.7000   0.4903015E+00   0.2665008E+00   0.3343149E+00
  602.8000   0.5166252E+00   0.2579139E+00   0.3775558E+00
  602.9000   0.5205102E+00   0.2419179E+00   0.3998840E+00
  603.0000   0.5033450E+00   0.2207088E+00   0.4017825E+00
  603.1000   0.4694467E+00   0.1983327E+00   0.3863160E+00
  603.2000   0.4239815E+00   0.1788940E+00   0.3580528E+00
  603.3000   0.3708985E+00   0.1645117E+00   0.3218835E+00
  603.4000   0.3118877E+00   0.1540784E+00   0.2821983E+00
  603.5000   0.2468095E+00   0.1435183E+00   0.2425919E+00
  603.6000   0.1752588E+00   0.1275103E+00   0.2059346E+00
  603.7000   0.9834435E-01   0.1018950E+00   0.1744834E+00
  603.8000   0.1969132E-01   0.6563004E-01   0.1497728E+00
  603.9000  -0.5488158E-01   0.2136349E-01   0.1322703E+00
  604.0000  -0.1188473E+00  -0.2563680E-01   0.1210184E+00
  604.1000  -0.1668707E+00  -0.6966775E-01   0.1135764E+00
  604.2000  -0.1962236E+00  -0.1068541E+00   0.1064527E+00
  604.3000  -0.2071334E+00  -0.1364585E+00   0.9597760E-01
  604.4000  -0.2020846E+00  -0.1607184E+00   0.7933824E-01
  604.5000  -0.1846003E+00  -0.1834046E+00   0.5540849E-01
  604.6000  -0.1582090E+00  -0.2078830E+00   0.2509999E-01
  604.7000  -0.1260551E+00  -0.2356018E+00  -0.8853205E-02
  604.8000  -0.9114913E-01  -0.2656335E+00  -0.4257103E-01
  604.9000  -0.5684128E-01  -0.2953130E+00  -0.7195315E-01
  605.0000  -0.2700089E-01  -0.3214968E+00  -0.9362503E-01
  605.1000  -0.5612188E-02  -0.3417325E+00  -0.1057085E+00
  605.2000   0.4093432E-02  -0.3547989E+00  -0.1082553E+00
  605.3000   0.5261292E-03  -0.3604866E+00  -0.1032177E+00
  605.4000  -0.1584057E-01  -0.3589239E+00  -0.9390162E-01
  605.5000  -0.4274527E-01  -0.3499571E+00  -0.8399120E-01
  605.6000  -0.7695351E-01  -0.3330031E+00  -0.7642462E-01
  605.7000  -0.1151679E+00  -0.3074685E+00  -0.7254309E-01
  605.8000  -0.1545792E+00  -0.2734827E+00  -0.7190845E-01
  605.9000  -0.1928655E+00  -0.2325049E+00  -0.7294410E-01
  606.0000  -0.2278101E+00  -0.1874291E+00  -0.7415433E-01
  606.1000  -0.2569540E+00  -0.1420697E+00  -0.7533405E-01
  606.2000  -0.2776698E+00  -0.1002192E+00  -0.7809304E-01
  606.3000  -0.2877634E+00  -0.6466428E-01  -0.8530366E-01
  606.4000  -0.2863435E+00  -0.3655056E-01  -0.9963649E-01
  606.5000  -0.2744781E+00  -0.1531484E-01  -0.1218954E+00
  606.6000  -0.2552033E+00   0.8431396E-03  -0.1500798E+00
  606.7000  -0.2327573E+00   0.1417031E-01  -0.1798191E+00
  606.8000  -0.2113018E+00   0.2655582E-01  -0.2061315E+00
  606.9000  -0.1936523E+00   0.3897444E-01  -0.2257057E+00
  607.0000  -0.1805358E+00   0.5132325E-01  -0.2385168E+00
  607.1000  -0.1706350E+00   0.6266511E-01  -0.2478179E+00
  607.2000  -0.1613190E+00   0.7178687E-01  -0.2583394E+00
  607.3000  -0.1496840E+00   0.7790383E-01  -0.2734789E+00
  607.4000  -0.1334634E+00   0.8130243E-01  -0.2928741E+00
  607.5000  -0.1115161E+00   0.8370190E-01  -0.3116605E+00
  607.6000  -0.8384514E-01   0.8816251E-01  -0.3219212E+00
  607.7000  -0.5130003E-01   0.9847993E-01  -0.3157457E+00
  607.8000  -0.1517595E-01   0.1181753E+00  -0.2884858E+00
  607.9000   0.2314240E-01   0.1493645E+00  -0.2406728E+00
  608.0000   0.6245222E-01   0.1918876E+00  -0.1777231E+00
  608.1000   0.1019369E+00   0.2430348E+00  -0.1076548E+00
  608.2000   0.1412955E+00   0.2980133E+00  -0.3798774E-01
  608.3000   0.1807240E+00   0.3510176E+00   0.2667804E-01
  608.4000   0.2206556E+00   0.3965314E+00   0.8537386E-01
  608.5000   0.2612515E+00   0.4303932E+00   0.1396789E+00
  608.6000   0.3017930E+00   0.4502782E+00   0.1916741E+00
  608.7000   0.3402677E+00   0.4555127E+00   0.2421486E+00
  608.8000   0.3734547E+00   0.4464340E+00   0.2899673E+00
  608.9000   0.3976408E+00   0.4236896E+00   0.3327399E+00
  609.0000   0.4098019E+00   0.3878502E+00   0.3681713E+00
  609.1000   0.4088154E+00   0.3395057E+00   0.3951649E+00
  609.2000   0.3961646E+00   0.2797425E+00   0.4140273E+00
  609.3000   0.3757581E+00   0.2106848E+00   0.4257765E+00
  609.4000   0.3528374E+00   0.1357509E+00   0.4311425E+00
  609.5000   0.3323319E+00   0.5941990E-01   0.4300146E+00
  609.6000   0.3172673E+00  -0.1345588E-01   0.4217350E+00
  609.7000   0.3078066E+00  -0.7853806E-01   0.4060157E+00
  609.8000   0.3012470E+00  -0.1327592E+00   0.3837872E+00
  609.9000   0.2929244E+00  -0.1746913E+00   0.3572869E+00
  610.0000   0.2776703E+00  -0.2044568E+00   0.3291755E+00
  610.1000   0.2513334E+00  -0.2232945E+00   0.3011462E+00
  610.2000   0.2119389E+00  -0.2329963E+00   0.2728983E+00
  610.3000   0.1602323E+00  -0.2354157E+00   0.2422272E+00
  610.4000   0.9954464E-01  -0.2321556E+00   0.2063440E+00
  610.5000   0.3504751E-01  -0.2244371E+00   0.1637718E+00
  610.6000  -0.2744774E-01  -0.2131019E+00   0.1157322E+00
  610.7000  -0.8292128E-01  -0.1987019E+00   0.6613444E-01
  610.8000  -0.1284908E+00  -0.1816715E+00   0.2003600E-01
  610.9000  -0.1642815E+00  -0.1625860E+00  -0.1867346E-01
  611.0000  -0.1934551E+00  -0.1424766E+00  -0.4911549E-01
  611.1000  -0.2212206E+00  -0.1230900E+00  -0.7375026E-01
  611.2000  -0.2529988E+00  -0.1069382E+00  -0.9696721E-01
  611.3000  -0.2922999E+00  -0.9700198E-01  -0.1226934E+00
  611.4000  -0.3391020E+00  -0.9607553E-01  -0.1523467E+00
  611.5000  -0.3894346E+00  -0.1059176E+00  -0.1842797E+00
  611.6000  -0.4364443E+00  -0.1265129E+00  -0.2150265E+00
  611.7000  -0.4726027E+00  -0.1557780E+00  -0.2416265E+00
  611.8000  -0.4921983E+00  -0.1899140E+00  -0.2636769E+00
  611.9000  -0.4930912E+00  -0.2243608E+00  -0.2838920E+00
  612.0000  -0.4770148E+00  -0.2550536E+00  -0.3067817E+00
  612.1000  -0.4483722E+00  -0.2795244E+00  -0.3361239E+00
  612.2000  -0.4121590E+00  -0.2974273E+00  -0.3725885E+00
  612.3000  -0.3720354E+00  -0.3102738E+00  -0.4128089E+00
  612.4000  -0.3294527E+00  -0.3204725E+00  -0.4504116E+00
  612.5000  -0.2841707E+00  -0.3300336E+00  -0.4784701E+00
  612.6000  -0.2357783E+00  -0.3394204E+00  -0.4921114E+00
  612.7000  -0.1853148E+00  -0.3469557E+00  -0.4899948E+00
  612.8000  -0.1360501E+00  -0.3489645E+00  -0.4740421E+00
  612.9000  -0.9293404E-01  -0.3405598E+00  -0.4477612E+00
  613.0000  -0.6091700E-01  -0.3167721E+00  -0.4142000E+00
  613.1000  -0.4293469E-01  -0.2736653E+00  -0.3746403E+00
  613.2000  -0.3851749E-01  -0.2091634E+00  -0.3285958E+00
  613.3000  -0.4367932E-01  -0.1234827E+00  -0.2748860E+00
  613.4000  -0.5211956E-01  -0.1921200E-01  -0.2129841E+00
  613.5000  -0.5717649E-01   0.9884730E-01  -0.1438109E+00
  613.6000  -0.5368389E-01   0.2240144E+00  -0.6961887E-01
  613.7000  -0.3902462E-01   0.3482520E+00   0.6759405E-02
  613.8000  -0.1312878E-01   0.4629546E+00   0.8264073E-01
  613.9000   0.2233020E-01   0.5600366E+00   0.1556515E+00
  614.0000   0.6499686E-01   0.6332044E+00   0.2232655E+00
  614.1000   0.1126329E+00   0.6791139E+00   0.2822013E+00
  614.2000   0.1634216E+00   0.6980124E+00   0.3283578E+00
  614.3000   0.2158740E+00   0.6935226E+00   0.3576688E+00
  614.4000   0.2686264E+00   0.6714909E+00   0.3676396E+00
  614.5000   0.3203688E+00   0.6381842E+00   0.3587838E+00
  614.6000   0.3699539E+00   0.5984337E+00   0.3350867E+00
  614.7000   0.4165249E+00   0.5544177E+00   0.3030636E+00
  614.8000   0.4594575E+00   0.5055708E+00   0.2697575E+00
  614.9000   0.4980344E+00   0.4496590E+00   0.2406320E+00
  615.0000   0.5309922E+00   0.3845552E+00   0.2184152E+00
  615.1000   0.5562240E+00   0.3099256E+00   0.2034265E+00
  615.2000   0.5709031E+00   0.2280584E+00   0.1950719E+00
  615.3000   0.5720764E+00   0.1434444E+00   0.1935061E+00
  615.4000   0.5575153E+00   0.6129763E-01   0.2003573E+00
  615.5000   0.5264491E+00  -0.1430022E-01   0.2179698E+00
  615.6000   0.4798444E+00  -0.8177403E-01   0.2475163E+00
  615.7000   0.4201173E+00  -0.1423239E+00   0.2870716E+00
  615.8000   0.3504469E+00  -0.1990067E+00   0.3308482E+00
  615.9000   0.2740218E+00  -0.2551101E+00   0.3702185E+00
  616.0000   0.1935296E+00  -0.3126108E+00   0.3961908E+00
  616.1000   0.1110025E+00  -0.3714010E+00   0.4022091E+00
  616.2000   0.2791598E-01  -0.4295171E+00   0.3859680E+00
  616.3000  -0.5467264E-01  -0.4840594E+00   0.3494644E+00
  616.4000  -0.1360853E+00  -0.5321548E+00   0.2974419E+00
  616.5000  -0.2160410E+00  -0.5713798E+00   0.2351858E+00
  616.6000  -0.2945358E+00  -0.5994726E+00   0.1668444E+00
  616.7000  -0.3714030E+00  -0.6137010E+00   0.9500414E-01
  616.8000  -0.4455741E+00  -0.6105509E+00   0.2141350E-01
  616.9000  -0.5143383E+00  -0.5862933E+00  -0.5194291E-01
  617.0000  -0.5730645E+00  -0.5384711E+00  -0.1223579E+00
  617.1000  -0.6157582E+00  -0.4677132E+00  -0.1869638E+00
  617.2000  -0.6364777E+00  -0.3789000E+00  -0.2440158E+00
  617.3000  -0.6311914E+00  -0.2808317E+00  -0.2939847E+00
  617.4000  -0.5993491E+00  -0.1841884E+00  -0.3395489E+00
  617.5000  -0.5444881E+00  -0.9841264E-01  -0.3841895E+00
  617.6000  -0.4735654E+00  -0.2877183E-01  -0.4299733E+00
  617.7000  -0.3952662E+00   0.2510294E-01  -0.4757070E+00
  617.8000  -0.3179714E+00   0.6850594E-01  -0.5165900E+00
  617.9000  -0.2481612E+00   0.1090482E+00  -0.5457509E+00
  618.0000  -0.1897307E+00   0.1532999E+00  -0.5570347E+00
  618.1000  -0.1441853E+00   0.2041589E+00  -0.5476714E+00
  618.2000  -0.1112510E+00   0.2600404E+00  -0.5194457E+00
  618.3000  -0.8932485E-01   0.3160830E+00  -0.4777350E+00
  618.4000  -0.7546741E-01   0.3666104E+00  -0.4288858E+00
  618.5000  -0.6511004E-01   0.4075505E+00  -0.3772765E+00
  618.6000  -0.5201320E-01   0.4376504E+00  -0.3235776E+00
  618.7000  -0.2901995E-01   0.4580425E+00  -0.2650796E+00
  618.8000   0.1025715E-01   0.4706026E+00  -0.1978763E+00
  618.9000   0.6927922E-01   0.4761448E+00  -0.1197329E+00
  619.0000   0.1468666E+00   0.4735009E+00  -0.3215207E-01
  619.1000   0.2368409E+00   0.4599840E+00   0.5938778E-01
  619.2000   0.3294224E+00   0.4329385E+00   0.1470775E+00
  619.3000   0.4139792E+00   0.3914880E+00   0.2234226E+00
  619.4000   0.4820490E+00   0.3375031E+00   0.2835782E+00
  619.5000   0.5293647E+00   0.2752478E+00   0.3263384E+00
  619.6000   0.5560524E+00   0.2098718E+00   0.3535175E+00
  619.7000   0.5650371E+00   0.1455119E+00   0.3682877E+00
  619.8000   0.5595409E+00   0.8392870E-01   0.3734765E+00
  619.9000   0.5409776E+00   0.2431112E-01   0.3706845E+00
  620.0000   0.5082989E+00  -0.3571832E-01   0.3605126E+00
  620.1000   0.4590706E+00  -0.9842192E-01   0.3435265E+00
  620.2000   0.3916518E+00  -0.1643734E+00   0.3212307E+00
  620.3000   0.3072828E+00  -0.2316495E+00   0.2964074E+00
  620.4000   0.2109412E+00  -0.2960523E+00   0.2726101E+00
  620.5000   0.1104640E+00  -0.3521957E+00   0.2531022E+00
  620.6000   0.1430649E-01  -0.3950140E+00   0.2397929E+00
  620.7000  -0.7102642E-01  -0.4212006E+00   0.2326551E+00
  620.8000  -0.1427128E+00  -0.4301997E+00   0.2297889E+00
  620.9000  -0.2017924E+00  -0.4245294E+00   0.2279501E+00
  621.0000  -0.2518318E+00  -0.4093413E+00   0.2232146E+00
  621.1000  -0.2967887E+00  -0.3912290E+00   0.2115302E+00
  621.2000  -0.3390604E+00  -0.3764420E+00   0.1891370E+00
  621.3000  -0.3784806E+00  -0.3688829E+00   0.1530033E+00
  621.4000  -0.4124941E+00  -0.3684922E+00   0.1014105E+00
  621.5000  -0.4371977E+00  -0.3707060E+00   0.3462367E-01
  621.6000  -0.4486642E+00  -0.3674564E+00  -0.4463032E-01
  621.7000  -0.4440324E+00  -0.3496634E+00  -0.1312326E+00
  621.8000  -0.4221455E+00  -0.3104978E+00  -0.2184700E+00
  621.9000  -0.3838032E+00  -0.2482106E+00  -0.2993970E+00
  622.0000  -0.3318018E+00  -0.1673064E+00  -0.3682804E+00
  622.1000  -0.2708271E+00  -0.7740605E-01  -0.4215444E+00
  622.2000  -0.2070848E+00   0.9903247E-02  -0.4578514E+00
  622.3000  -0.1474841E+00   0.8500571E-01  -0.4773758E+00
  622.4000  -0.9834241E-01   0.1433387E+00  -0.4807395E+00
  622.5000  -0.6388026E-01   0.1862920E+00  -0.4682412E+00
  622.6000  -0.4505084E-01   0.2195604E+00  -0.4398320E+00
  622.7000  -0.3926531E-01   0.2497540E+00  -0.3958545E+00
  622.8000  -0.4127207E-01   0.2808695E+00  -0.3381120E+00
  622.9000  -0.4493535E-01   0.3122701E+00  -0.2706122E+00
  623.0000  -0.4520401E-01   0.3390770E+00  -0.1994540E+00
  623.1000  -0.3943507E-01   0.3547090E+00  -0.1317431E+00
  623.2000  -0.2753140E-01   0.3542938E+00  -0.7389252E-01
  623.3000  -0.1094529E-01   0.3373030E+00  -0.2997150E-01
  623.4000   0.8833816E-02   0.3081954E+00  -0.7399170E-03
  623.5000   0.3144920E-01   0.2748452E+00   0.1629723E-01
  623.6000   0.5788172E-01   0.2455673E+00   0.2591409E-01
  623.7000   0.8964508E-01   0.2261311E+00   0.3369164E-01
  623.8000   0.1275208E+00   0.2180389E+00   0.4457886E-01
  623.9000   0.1706509E+00   0.2186406E+00   0.6188012E-01
  624.0000   0.2165848E+00   0.2227736E+00   0.8681162E-01
  624.1000   0.2622866E+00   0.2250001E+00   0.1185543E+00
  624.2000   0.3054962E+00   0.2214188E+00   0.1546432E+00
  624.3000   0.3455686E+00   0.2104293E+00   0.1915679E+00
  624.4000   0.3831783E+00   0.1924378E+00   0.2255315E+00
  624.5000   0.4189372E+00   0.1689712E+00   0.2533248E+00
  624.6000   0.4516723E+00   0.1417938E+00   0.2731960E+00
  624.7000   0.4774234E+00   0.1124101E+00   0.2854699E+00
  624.8000   0.4899362E+00   0.8197927E-01   0.2926270E+00
  624.9000   0.4826601E+00   0.5141141E-01   0.2986467E+00
  625.0000   0.4514172E+00   0.2138992E-01   0.3076896E+00
  625.1000   0.3964518E+00  -0.7759717E-02   0.3224920E+00
  625.2000   0.3227907E+00  -0.3622118E-01   0.3430644E+00
  625.3000   0.2386485E+00  -0.6464216E-01   0.3662508E+00
  625.4000   0.1525972E+00  -0.9378412E-01   0.3864209E+00
  625.5000   0.7085416E-01  -0.1239748E+00   0.3971196E+00
  625.6000  -0.4021478E-02  -0.1546418E+00   0.3930898E+00
  625.7000  -0.7248190E-01  -0.1841980E+00   0.3718950E+00
  625.8000  -0.1358896E+00  -0.2103668E+00   0.3345066E+00
  625.9000  -0.1942293E+00  -0.2307858E+00   0.2846371E+00
  626.0000  -0.2449864E+00  -0.2435807E+00   0.2271186E+00
  626.1000  -0.2838841E+00  -0.2476533E+00   0.1660273E+00
  626.2000  -0.3071190E+00  -0.2426383E+00   0.1033557E+00
  626.3000  -0.3138601E+00  -0.2287132E+00   0.3879490E-01
