
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:35:36.

 
 
 
      Time        FAIRTEN1       LINE3NAPZ
       (s)             (N)             (m)
   18.8900   4.8767823E+04  -2.5743670E+02
   18.9000   4.8769407E+04  -2.5743554E+02
   18.9100   4.8770991E+04  -2.5743439E+02
   18.9200   4.8772576E+04  -2.5743324E+02
   18.9300   4.8774162E+04  -2.5743210E+02
   18.9400   4.8775748E+04  -2.5743096E+02
   18.9500   4.8777335E+04  -2.5742983E+02
   18.9600   4.8778922E+04  -2.5742870E+02
   18.9700   4.8780510E+04  -2.5742758E+02
   18.9800   4.8782098E+04  -2.5742646E+02
   18.9900   4.8783687E+04  -2.5742534E+02
   19.0000   4.8785276E+04  -2.5742423E+02
   19.0100   4.8786865E+04  -2.5742312E+02
   19.0200   4.8788456E+04  -2.5742202E+02
   19.0300   4.8790046E+04  -2.5742093E+02
   19.0400   4.8791637E+04  -2.5741983E+02
   19.0500   4.8793228E+04  -2.5741875E+02
   19.0600   4.8794820E+04  -2.5741766E+02
   19.0700   4.8796412E+04  -2.5741659E+02
   19.0800   4.8798005E+04  -2.5741551E+02
   19.0900   4.8799598E+04  -2.5741444E+02
   19.1000   4.8801191E+04  -2.5741338E+02
   19.1100   4.8802785E+04  -2.5741232E+02
   19.1200   4.8804379E+04  -2.5741126E+02
   19.1300   4.8805974E+04  -2.5741021E+02
   19.1400   4.8807569E+04  -2.5740917E+02
   19.1500   4.8809164E+04  -2.5740813E+02
   19.1600   4.8810759E+04  -2.5740709E+02
   19.1700   4.8812355E+04  -2.5740606E+02
   19.1800   4.8813951E+04  -2.5740503E+02
   19.1900   4.8815548E+04  -2.5740401E+02
   19.2000   4.8817145E+04  -2.5740299E+02
   19.2100   4.8818742E+04  -2.5740197E+02
   19.2200   4.8820340E+04  -2.5740097E+02
   19.2300   4.8821938E+04  -2.5739996E+02
   19.2400   4.8823536E+04  -2.5739896E+02
   19.2500   4.8825134E+04  -2.5739797E+02
   19.2600   4.8826733E+04  -2.5739697E+02
   19.2700   4.8828332E+04  -2.5739599E+02
   19.2800   4.8829931E+04  -2.5739501E+02
   19.2900   4.8831531E+04  -2.5739403E+02
   19.3000   4.8833131E+04  -2.5739306E+02
   19.3100   4.8834731E+04  -2.5739209E+02
   19.3200   4.8836331E+04  -2.5739113E+02
   19.3300   4.8837932E+04  -2.5739017E+02
   19.3400   4.8839533E+04  -2.5738922E+02
   19.3500   4.8841134E+04  -2.5738827E+02
   19.3600   4.8842735E+04  -2.5738732E+02
   19.3700   4.8844337E+04  -2.5738638E+02
   19.3800   4.8845939E+04  -2.5738545E+02
   19.3900   4.8847541E+04  -2.5738452E+02
   19.4000   4.8849143E+04  -2.5738359E+02
   19.4100   4.8850746E+04  -2.5738267E+02
   19.4200   4.8852349E+04  -2.5738175E+02
   19.4300   4.8853952E+04  -2.5738084E+02
   19.4400   4.8855555E+04  -2.5737994E+02
   19.4500   4.8857158E+04  -2.5737903E+02
   19.4600   4.8858762E+04  -2.5737814E+02
   19.4700   4.8860366E+04  -2.5737724E+02
   19.4800   4.8861970E+04  -2.5737635E+02
   19.4900   4.8863574E+04  -2.5737547E+02
   19.5000   4.8865179E+04  -2.5737459E+02
   19.5100   4.8866783E+04  -2.5737372E+02
   19.5200   4.8868388E+04  -2.5737285E+02
   19.5300   4.8869993E+04  -2.5737198E+02
   19.5400   4.8871598E+04  -2.5737112E+02
   19.5500   4.8873204E+04  -2.5737026E+02
   19.5600   4.8874809E+04  -2.5736941E+02
   19.5700   4.8876415E+04  -2.5736856E+02
   19.5800   4.8878021E+04  -2.5736772E+02
   19.5900   4.8879627E+04  -2.5736688E+02
   19.6000   4.8881233E+04  -2.5736605E+02
   19.6100   4.8882840E+04  -2.5736522E+02
   19.6200   4.8884447E+04  -2.5736440E+02
   19.6300   4.8886053E+04  -2.5736358E+02
   19.6400   4.8887660E+04  -2.5736277E+02
   19.6500   4.8889267E+04  -2.5736196E+02
   19.6600   4.8890875E+04  -2.5736115E+02
   19.6700   4.8892482E+04  -2.5736035E+02
   19.6800   4.8894090E+04  -2.5735956E+02
   19.6900   4.8895698E+04  -2.5735876E+02
   19.7000   4.8897305E+04  -2.5735798E+02
   19.7100   4.8898914E+04  -2.5735720E+02
   19.7200   4.8900522E+04  -2.5735642E+02
   19.7300   4.8902130E+04  -2.5735565E+02
   19.7400   4.8903739E+04  -2.5735488E+02
   19.7500   4.8905347E+04  -2.5735411E+02
   19.7600   4.8906956E+04  -2.5735336E+02
   19.7700   4.8908565E+04  -2.5735260E+02
   19.7800   4.8910174E+04  -2.5735185E+02
   19.7900   4.8911784E+04  -2.5735111E+02
   19.8000   4.8913393E+04  -2.5735037E+02
   19.8100   4.8915003E+04  -2.5734963E+02
   19.8200   4.8916612E+04  -2.5734890E+02
   19.8300   4.8918222E+04  -2.5734818E+02
   19.8400   4.8919832E+04  -2.5734745E+02
   19.8500   4.8921443E+04  -2.5734674E+02
   19.8600   4.8923053E+04  -2.5734602E+02
   19.8700   4.8924663E+04  -2.5734532E+02
   19.8800   4.8926274E+04  -2.5734461E+02
   19.8900   4.8927885E+04  -2.5734391E+02
   19.9000   4.8929496E+04  -2.5734322E+02
   19.9100   4.8931107E+04  -2.5734253E+02
   19.9200   4.8932718E+04  -2.5734185E+02
   19.9300   4.8934330E+04  -2.5734117E+02
   19.9400   4.8935941E+04  -2.5734049E+02
   19.9500   4.8937553E+04  -2.5733982E+02
   19.9600   4.8939165E+04  -2.5733916E+02
   19.9700   4.8940777E+04  -2.5733849E+02
   19.9800   4.8942389E+04  -2.5733784E+02
   19.9900   4.8944001E+04  -2.5733718E+02
   20.0000   4.8945614E+04  -2.5733654E+02
   20.0100   4.8947227E+04  -2.5733589E+02
   20.0200   4.8948839E+04  -2.5733526E+02
   20.0300   4.8950452E+04  -2.5733462E+02
   20.0400   4.8952066E+04  -2.5733399E+02
   20.0500   4.8953679E+04  -2.5733337E+02
   20.0600   4.8955292E+04  -2.5733275E+02
   20.0700   4.8956906E+04  -2.5733213E+02
   20.0800   4.8958520E+04  -2.5733152E+02
   20.0900   4.8960134E+04  -2.5733091E+02
   20.1000   4.8961748E+04  -2.5733031E+02
   20.1100   4.8963362E+04  -2.5732972E+02
   20.1200   4.8964976E+04  -2.5732912E+02
   20.1300   4.8966591E+04  -2.5732854E+02
   20.1400   4.8968206E+04  -2.5732795E+02
   20.1500   4.8969821E+04  -2.5732737E+02
   20.1600   4.8971436E+04  -2.5732680E+02
   20.1700   4.8973051E+04  -2.5732623E+02
   20.1800   4.8974667E+04  -2.5732567E+02
   20.1900   4.8976282E+04  -2.5732510E+02
   20.2000   4.8977898E+04  -2.5732455E+02
   20.2100   4.8979514E+04  -2.5732400E+02
   20.2200   4.8981130E+04  -2.5732345E+02
   20.2300   4.8982747E+04  -2.5732291E+02
   20.2400   4.8984363E+04  -2.5732237E+02
   20.2500   4.8985980E+04  -2.5732184E+02
   20.2600   4.8987597E+04  -2.5732131E+02
   20.2700   4.8989214E+04  -2.5732079E+02
   20.2800   4.8990831E+04  -2.5732027E+02
   20.2900   4.8992448E+04  -2.5731975E+02
   20.3000   4.8994066E+04  -2.5731924E+02
   20.3100   4.8995684E+04  -2.5731874E+02
   20.3200   4.8997302E+04  -2.5731823E+02
   20.3300   4.8998920E+04  -2.5731774E+02
   20.3400   4.9000538E+04  -2.5731725E+02
   20.3500   4.9002157E+04  -2.5731676E+02
   20.3600   4.9003776E+04  -2.5731627E+02
   20.3700   4.9005395E+04  -2.5731580E+02
   20.3800   4.9007014E+04  -2.5731532E+02
   20.3900   4.9008633E+04  -2.5731485E+02
   20.4000   4.9010253E+04  -2.5731439E+02
   20.4100   4.9011872E+04  -2.5731393E+02
   20.4200   4.9013492E+04  -2.5731347E+02
   20.4300   4.9015112E+04  -2.5731302E+02
   20.4400   4.9016733E+04  -2.5731257E+02
   20.4500   4.9018353E+04  -2.5731213E+02
   20.4600   4.9019974E+04  -2.5731169E+02
   20.4700   4.9021595E+04  -2.5731126E+02
   20.4800   4.9023216E+04  -2.5731083E+02
   20.4900   4.9024837E+04  -2.5731041E+02
   20.5000   4.9026459E+04  -2.5730999E+02
   20.5100   4.9028080E+04  -2.5730957E+02
   20.5200   4.9029702E+04  -2.5730916E+02
   20.5300   4.9031325E+04  -2.5730875E+02
   20.5400   4.9032947E+04  -2.5730835E+02
   20.5500   4.9034569E+04  -2.5730795E+02
   20.5600   4.9036192E+04  -2.5730756E+02
   20.5700   4.9037815E+04  -2.5730717E+02
   20.5800   4.9039438E+04  -2.5730679E+02
   20.5900   4.9041062E+04  -2.5730641E+02
   20.6000   4.9042685E+04  -2.5730603E+02
   20.6100   4.9044309E+04  -2.5730566E+02
   20.6200   4.9045933E+04  -2.5730529E+02
   20.6300   4.9047557E+04  -2.5730493E+02
   20.6400   4.9049182E+04  -2.5730457E+02
   20.6500   4.9050806E+04  -2.5730422E+02
   20.6600   4.9052431E+04  -2.5730387E+02
   20.6700   4.9054056E+04  -2.5730353E+02
   20.6800   4.9055682E+04  -2.5730319E+02
   20.6900   4.9057307E+04  -2.5730285E+02
   20.7000   4.9058933E+04  -2.5730252E+02
   20.7100   4.9060559E+04  -2.5730219E+02
   20.7200   4.9062185E+04  -2.5730187E+02
   20.7300   4.9063811E+04  -2.5730155E+02
   20.7400   4.9065438E+04  -2.5730124E+02
   20.7500   4.9067065E+04  -2.5730093E+02
   20.7600   4.9068692E+04  -2.5730062E+02
   20.7700   4.9070319E+04  -2.5730032E+02
   20.7800   4.9071946E+04  -2.5730003E+02
   20.7900   4.9073574E+04  -2.5729973E+02
   20.8000   4.9075202E+04  -2.5729945E+02
   20.8100   4.9076830E+04  -2.5729916E+02
   20.8200   4.9078458E+04  -2.5729888E+02
   20.8300   4.9080086E+04  -2.5729861E+02
   20.8400   4.9081715E+04  -2.5729834E+02
   20.8500   4.9083344E+04  -2.5729807E+02
   20.8600   4.9084973E+04  -2.5729781E+02
   20.8700   4.9086602E+04  -2.5729755E+02
   20.8800   4.9088232E+04  -2.5729730E+02
   20.8900   4.9089862E+04  -2.5729705E+02
   20.9000   4.9091491E+04  -2.5729681E+02
   20.9100   4.9093122E+04  -2.5729657E+02
   20.9200   4.9094752E+04  -2.5729633E+02
   20.9300   4.9096382E+04  -2.5729610E+02
   20.9400   4.9098013E+04  -2.5729587E+02
   20.9500   4.9099644E+04  -2.5729565E+02
   20.9600   4.9101275E+04  -2.5729543E+02
   20.9700   4.9102906E+04  -2.5729522E+02
   20.9800   4.9104538E+04  -2.5729501E+02
   20.9900   4.9106170E+04  -2.5729480E+02
   21.0000   4.9107802E+04  -2.5729460E+02
   21.0100   4.9109434E+04  -2.5729440E+02
   21.0200   4.9111066E+04  -2.5729421E+02
   21.0300   4.9112698E+04  -2.5729402E+02
   21.0400   4.9114331E+04  -2.5729383E+02
   21.0500   4.9115964E+04  -2.5729365E+02
   21.0600   4.9117597E+04  -2.5729347E+02
   21.0700   4.9119230E+04  -2.5729330E+02
   21.0800   4.9120864E+04  -2.5729313E+02
   21.0900   4.9122497E+04  -2.5729297E+02
   21.1000   4.9124131E+04  -2.5729281E+02
   21.1100   4.9125765E+04  -2.5729265E+02
   21.1200   4.9127399E+04  -2.5729250E+02
   21.1300   4.9129034E+04  -2.5729235E+02
   21.1400   4.9130668E+04  -2.5729221E+02
   21.1500   4.9132303E+04  -2.5729207E+02
   21.1600   4.9133938E+04  -2.5729194E+02
   21.1700   4.9135573E+04  -2.5729181E+02
   21.1800   4.9137208E+04  -2.5729168E+02
   21.1900   4.9138843E+04  -2.5729156E+02
   21.2000   4.9140479E+04  -2.5729144E+02
   21.2100   4.9142115E+04  -2.5729132E+02
   21.2200   4.9143751E+04  -2.5729121E+02
   21.2300   4.9145387E+04  -2.5729111E+02
   21.2400   4.9147023E+04  -2.5729100E+02
   21.2500   4.9148658E+04  -2.5729091E+02
   21.2600   4.9150251E+04  -2.5729081E+02
   21.2700   4.9151277E+04  -2.5729072E+02
   21.2800   4.9148740E+04  -2.5729063E+02
   21.2900   4.9133644E+04  -2.5729055E+02
   21.3000   4.9090714E+04  -2.5729047E+02
   21.3100   4.9005814E+04  -2.5729040E+02
   21.3200   4.8875229E+04  -2.5729033E+02
   21.3300   4.8706994E+04  -2.5729026E+02
   21.3400   4.8514666E+04  -2.5729020E+02
   21.3500   4.8312163E+04  -2.5729014E+02
   21.3600   4.8113755E+04  -2.5729009E+02
   21.3700   4.7935636E+04  -2.5729004E+02
   21.3800   4.7794929E+04  -2.5728999E+02
   21.3900   4.7706212E+04  -2.5728995E+02
   21.4000   4.7678166E+04  -2.5728991E+02
   21.4100   4.7712186E+04  -2.5728988E+02
   21.4200   4.7802930E+04  -2.5728985E+02
   21.4300   4.7939927E+04  -2.5728982E+02
   21.4400   4.8109519E+04  -2.5728980E+02
   21.4500   4.8296796E+04  -2.5728978E+02
   21.4600   4.8487342E+04  -2.5728976E+02
   21.4700   4.8668637E+04  -2.5728975E+02
   21.4800   4.8830990E+04  -2.5728975E+02
   21.4900   4.8967986E+04  -2.5728974E+02
   21.5000   4.9076526E+04  -2.5728974E+02
   21.5100   4.9156534E+04  -2.5728975E+02
   21.5200   4.9210381E+04  -2.5728976E+02
   21.5300   4.9242089E+04  -2.5728977E+02
   21.5400   4.9256459E+04  -2.5728978E+02
   21.5500   4.9258282E+04  -2.5728980E+02
   21.5600   4.9251769E+04  -2.5728983E+02
   21.5700   4.9240267E+04  -2.5728985E+02
   21.5800   4.9226234E+04  -2.5728988E+02
   21.5900   4.9211375E+04  -2.5728992E+02
   21.6000   4.9196869E+04  -2.5728996E+02
   21.6100   4.9183588E+04  -2.5729000E+02
   21.6200   4.9172270E+04  -2.5729004E+02
   21.6300   4.9163612E+04  -2.5729009E+02
   21.6400   4.9158290E+04  -2.5729015E+02
   21.6500   4.9156904E+04  -2.5729020E+02
   21.6600   4.9159863E+04  -2.5729026E+02
   21.6700   4.9167254E+04  -2.5729033E+02
   21.6800   4.9178708E+04  -2.5729040E+02
   21.6900   4.9193325E+04  -2.5729047E+02
   21.7000   4.9209666E+04  -2.5729054E+02
   21.7100   4.9225835E+04  -2.5729062E+02
   21.7200   4.9239651E+04  -2.5729070E+02
   21.7300   4.9248879E+04  -2.5729079E+02
   21.7400   4.9251496E+04  -2.5729088E+02
   21.7500   4.9245939E+04  -2.5729097E+02
   21.7600   4.9231308E+04  -2.5729107E+02
   21.7700   4.9207495E+04  -2.5729117E+02
   21.7800   4.9175202E+04  -2.5729127E+02
   21.7900   4.9135873E+04  -2.5729138E+02
   21.8000   4.9091537E+04  -2.5729149E+02
   21.8100   4.9044589E+04  -2.5729160E+02
   21.8200   4.8997538E+04  -2.5729172E+02
   21.8300   4.8952770E+04  -2.5729184E+02
   21.8400   4.8912339E+04  -2.5729197E+02
   21.8500   4.8877816E+04  -2.5729210E+02
   21.8600   4.8850206E+04  -2.5729223E+02
   21.8700   4.8829936E+04  -2.5729236E+02
   21.8800   4.8816906E+04  -2.5729250E+02
   21.8900   4.8810575E+04  -2.5729264E+02
   21.9000   4.8810088E+04  -2.5729279E+02
   21.9100   4.8814397E+04  -2.5729294E+02
   21.9200   4.8822388E+04  -2.5729309E+02
   21.9300   4.8832973E+04  -2.5729325E+02
   21.9400   4.8845165E+04  -2.5729341E+02
   21.9500   4.8858122E+04  -2.5729357E+02
   21.9600   4.8871163E+04  -2.5729374E+02
   21.9700   4.8883767E+04  -2.5729390E+02
   21.9800   4.8895558E+04  -2.5729408E+02
   21.9900   4.8906285E+04  -2.5729425E+02
   22.0000   4.8915806E+04  -2.5729443E+02
   22.0100   4.8924066E+04  -2.5729461E+02
   22.0200   4.8931094E+04  -2.5729480E+02
   22.0300   4.8936991E+04  -2.5729499E+02
   22.0400   4.8941923E+04  -2.5729518E+02
   22.0500   4.8946121E+04  -2.5729538E+02
   22.0600   4.8949861E+04  -2.5729557E+02
   22.0700   4.8953455E+04  -2.5729578E+02
   22.0800   4.8957220E+04  -2.5729598E+02
   22.0900   4.8961457E+04  -2.5729619E+02
   22.1000   4.8966420E+04  -2.5729640E+02
   22.1100   4.8972286E+04  -2.5729661E+02
   22.1200   4.8979134E+04  -2.5729683E+02
   22.1300   4.8986935E+04  -2.5729705E+02
   22.1400   4.8995544E+04  -2.5729728E+02
   22.1500   4.9004712E+04  -2.5729750E+02
   22.1600   4.9014109E+04  -2.5729773E+02
   22.1700   4.9023347E+04  -2.5729797E+02
   22.1800   4.9032022E+04  -2.5729820E+02
   22.1900   4.9039742E+04  -2.5729844E+02
   22.2000   4.9046167E+04  -2.5729868E+02
   22.2100   4.9051032E+04  -2.5729893E+02
   22.2200   4.9054167E+04  -2.5729917E+02
   22.2300   4.9055506E+04  -2.5729942E+02
   22.2400   4.9055085E+04  -2.5729968E+02
   22.2500   4.9053013E+04  -2.5729993E+02
   22.2600   4.9049423E+04  -2.5730019E+02
   22.2700   4.9044568E+04  -2.5730046E+02
   22.2800   4.9038921E+04  -2.5730072E+02
   22.2900   4.9032891E+04  -2.5730099E+02
   22.3000   4.9026648E+04  -2.5730127E+02
   22.3100   4.9020309E+04  -2.5730154E+02
   22.3200   4.9014059E+04  -2.5730182E+02
   22.3300   4.9008111E+04  -2.5730211E+02
   22.3400   4.9002638E+04  -2.5730239E+02
   22.3500   4.8997752E+04  -2.5730268E+02
   22.3600   4.8993506E+04  -2.5730297E+02
   22.3700   4.8989910E+04  -2.5730327E+02
   22.3800   4.8986946E+04  -2.5730357E+02
   22.3900   4.8984575E+04  -2.5730387E+02
   22.4000   4.8982741E+04  -2.5730418E+02
   22.4100   4.8981371E+04  -2.5730448E+02
   22.4200   4.8980382E+04  -2.5730479E+02
   22.4300   4.8979691E+04  -2.5730511E+02
   22.4400   4.8979221E+04  -2.5730542E+02
   22.4500   4.8978907E+04  -2.5730574E+02
   22.4600   4.8978696E+04  -2.5730606E+02
   22.4700   4.8978547E+04  -2.5730639E+02
   22.4800   4.8978438E+04  -2.5730672E+02
   22.4900   4.8978362E+04  -2.5730705E+02
   22.5000   4.8978332E+04  -2.5730738E+02
   22.5100   4.8978375E+04  -2.5730771E+02
   22.5200   4.8978536E+04  -2.5730805E+02
   22.5300   4.8978866E+04  -2.5730839E+02
   22.5400   4.8979422E+04  -2.5730874E+02
   22.5500   4.8980255E+04  -2.5730908E+02
   22.5600   4.8981407E+04  -2.5730943E+02
   22.5700   4.8982903E+04  -2.5730978E+02
   22.5800   4.8984752E+04  -2.5731014E+02
   22.5900   4.8986943E+04  -2.5731049E+02
   22.6000   4.8989449E+04  -2.5731085E+02
   22.6100   4.8992228E+04  -2.5731121E+02
   22.6200   4.8995224E+04  -2.5731158E+02
   22.6300   4.8998373E+04  -2.5731194E+02
   22.6400   4.9001606E+04  -2.5731231E+02
   22.6500   4.9004852E+04  -2.5731268E+02
   22.6600   4.9008042E+04  -2.5731306E+02
   22.6700   4.9011115E+04  -2.5731343E+02
   22.6800   4.9014019E+04  -2.5731381E+02
   22.6900   4.9016711E+04  -2.5731419E+02
   22.7000   4.9019163E+04  -2.5731458E+02
   22.7100   4.9021357E+04  -2.5731496E+02
   22.7200   4.9023288E+04  -2.5731535E+02
   22.7300   4.9024960E+04  -2.5731574E+02
   22.7400   4.9026386E+04  -2.5731613E+02
   22.7500   4.9027586E+04  -2.5731652E+02
   22.7600   4.9028585E+04  -2.5731692E+02
   22.7700   4.9029411E+04  -2.5731732E+02
   22.7800   4.9030095E+04  -2.5731772E+02
   22.7900   4.9030666E+04  -2.5731812E+02
   22.8000   4.9031153E+04  -2.5731853E+02
   22.8100   4.9031582E+04  -2.5731893E+02
   22.8200   4.9031975E+04  -2.5731934E+02
   22.8300   4.9032350E+04  -2.5731975E+02
   22.8400   4.9032722E+04  -2.5732016E+02
   22.8500   4.9033098E+04  -2.5732058E+02
   22.8600   4.9033484E+04  -2.5732100E+02
   22.8700   4.9033882E+04  -2.5732141E+02
   22.8800   4.9034288E+04  -2.5732184E+02
   22.8900   4.9034701E+04  -2.5732226E+02
   22.9000   4.9035117E+04  -2.5732268E+02
   22.9100   4.9035530E+04  -2.5732311E+02
   22.9200   4.9035938E+04  -2.5732354E+02
   22.9300   4.9036339E+04  -2.5732397E+02
   22.9400   4.9036736E+04  -2.5732440E+02
   22.9500   4.9037133E+04  -2.5732483E+02
   22.9600   4.9037535E+04  -2.5732526E+02
   22.9700   4.9037952E+04  -2.5732570E+02
   22.9800   4.9038394E+04  -2.5732614E+02
   22.9900   4.9038875E+04  -2.5732658E+02
   23.0000   4.9039407E+04  -2.5732702E+02
   23.0100   4.9040001E+04  -2.5732746E+02
   23.0200   4.9040670E+04  -2.5732791E+02
   23.0300   4.9041423E+04  -2.5732836E+02
   23.0400   4.9042266E+04  -2.5732880E+02
   23.0500   4.9043205E+04  -2.5732925E+02
   23.0600   4.9044240E+04  -2.5732970E+02
   23.0700   4.9045370E+04  -2.5733016E+02
   23.0800   4.9046592E+04  -2.5733061E+02
   23.0900   4.9047898E+04  -2.5733107E+02
   23.1000   4.9049281E+04  -2.5733152E+02
   23.1100   4.9050730E+04  -2.5733198E+02
   23.1200   4.9052235E+04  -2.5733244E+02
   23.1300   4.9053784E+04  -2.5733290E+02
   23.1400   4.9055365E+04  -2.5733336E+02
   23.1500   4.9056968E+04  -2.5733383E+02
   23.1600   4.9058583E+04  -2.5733429E+02
   23.1700   4.9060199E+04  -2.5733476E+02
   23.1800   4.9061811E+04  -2.5733522E+02
   23.1900   4.9063410E+04  -2.5733569E+02
   23.2000   4.9064993E+04  -2.5733616E+02
   23.2100   4.9066556E+04  -2.5733663E+02
   23.2200   4.9068096E+04  -2.5733710E+02
   23.2300   4.9069613E+04  -2.5733758E+02
   23.2400   4.9071106E+04  -2.5733805E+02
   23.2500   4.9072576E+04  -2.5733853E+02
   23.2600   4.9074024E+04  -2.5733900E+02
   23.2700   4.9075451E+04  -2.5733948E+02
   23.2800   4.9076859E+04  -2.5733996E+02
   23.2900   4.9078248E+04  -2.5734044E+02
   23.3000   4.9079621E+04  -2.5734092E+02
   23.3100   4.9080976E+04  -2.5734140E+02
   23.3200   4.9082315E+04  -2.5734188E+02
   23.3300   4.9083638E+04  -2.5734236E+02
   23.3400   4.9084943E+04  -2.5734284E+02
   23.3500   4.9086232E+04  -2.5734333E+02
   23.3600   4.9087502E+04  -2.5734381E+02
   23.3700   4.9088753E+04  -2.5734430E+02
   23.3800   4.9089986E+04  -2.5734479E+02
   23.3900   4.9091200E+04  -2.5734527E+02
   23.4000   4.9092397E+04  -2.5734576E+02
   23.4100   4.9093576E+04  -2.5734625E+02
   23.4200   4.9094740E+04  -2.5734674E+02
   23.4300   4.9095890E+04  -2.5734723E+02
   23.4400   4.9097029E+04  -2.5734772E+02
   23.4500   4.9098160E+04  -2.5734821E+02
   23.4600   4.9099286E+04  -2.5734870E+02
   23.4700   4.9100410E+04  -2.5734919E+02
   23.4800   4.9101535E+04  -2.5734969E+02
   23.4900   4.9102665E+04  -2.5735018E+02
   23.5000   4.9103803E+04  -2.5735067E+02
   23.5100   4.9104951E+04  -2.5735117E+02
   23.5200   4.9106111E+04  -2.5735166E+02
   23.5300   4.9107286E+04  -2.5735215E+02
   23.5400   4.9108476E+04  -2.5735265E+02
   23.5500   4.9109683E+04  -2.5735314E+02
   23.5600   4.9110908E+04  -2.5735364E+02
   23.5700   4.9112149E+04  -2.5735413E+02
   23.5800   4.9113407E+04  -2.5735463E+02
   23.5900   4.9114682E+04  -2.5735512E+02
   23.6000   4.9115972E+04  -2.5735562E+02
   23.6100   4.9117276E+04  -2.5735612E+02
   23.6200   4.9118592E+04  -2.5735661E+02
   23.6300   4.9119920E+04  -2.5735711E+02
   23.6400   4.9121258E+04  -2.5735760E+02
   23.6500   4.9122605E+04  -2.5735810E+02
   23.6600   4.9123959E+04  -2.5735860E+02
   23.6700   4.9125320E+04  -2.5735909E+02
   23.6800   4.9126686E+04  -2.5735959E+02
   23.6900   4.9128056E+04  -2.5736008E+02
   23.7000   4.9129430E+04  -2.5736058E+02
   23.7100   4.9130807E+04  -2.5736108E+02
   23.7200   4.9132186E+04  -2.5736157E+02
   23.7300   4.9133566E+04  -2.5736207E+02
   23.7400   4.9134947E+04  -2.5736256E+02
   23.7500   4.9136329E+04  -2.5736306E+02
   23.7600   4.9137710E+04  -2.5736355E+02
   23.7700   4.9139090E+04  -2.5736404E+02
   23.7800   4.9140469E+04  -2.5736454E+02
   23.7900   4.9141845E+04  -2.5736503E+02
