
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 09-Aug-2024 at 15:53:23.

 
 
 
      Time       LINE2NBPZ       LINE2NBPX       LINE3NBPZ       LINE3NBPX
       (s)             (m)             (m)             (m)             (m)
    2.8430  -1.7644974E+01  -9.4210424E+00  -3.3558266E+01  -2.1241057E+00
    2.8440  -1.7644911E+01  -9.4211264E+00  -3.3563854E+01  -2.1255839E+00
    2.8450  -1.7644848E+01  -9.4211979E+00  -3.3569435E+01  -2.1270640E+00
    2.8460  -1.7644789E+01  -9.4212570E+00  -3.3575016E+01  -2.1285462E+00
    2.8470  -1.7644728E+01  -9.4213047E+00  -3.3580593E+01  -2.1300306E+00
    2.8480  -1.7644669E+01  -9.4213400E+00  -3.3586170E+01  -2.1315169E+00
    2.8490  -1.7644608E+01  -9.4213629E+00  -3.3591740E+01  -2.1330054E+00
    2.8500  -1.7644548E+01  -9.4213734E+00  -3.3597309E+01  -2.1344957E+00
    2.8510  -1.7644487E+01  -9.4213715E+00  -3.3602875E+01  -2.1359882E+00
    2.8520  -1.7644428E+01  -9.4213572E+00  -3.3608437E+01  -2.1374826E+00
    2.8530  -1.7644369E+01  -9.4213314E+00  -3.3613998E+01  -2.1389790E+00
    2.8540  -1.7644310E+01  -9.4212933E+00  -3.3619556E+01  -2.1404774E+00
    2.8550  -1.7644251E+01  -9.4212427E+00  -3.3625111E+01  -2.1419778E+00
    2.8560  -1.7644194E+01  -9.4211817E+00  -3.3630661E+01  -2.1434801E+00
    2.8570  -1.7644138E+01  -9.4211082E+00  -3.3636211E+01  -2.1449842E+00
    2.8580  -1.7644087E+01  -9.4210253E+00  -3.3641758E+01  -2.1464906E+00
    2.8590  -1.7644035E+01  -9.4209309E+00  -3.3647301E+01  -2.1479986E+00
    2.8600  -1.7643990E+01  -9.4208269E+00  -3.3652843E+01  -2.1495087E+00
    2.8610  -1.7643948E+01  -9.4207134E+00  -3.3658382E+01  -2.1510208E+00
    2.8620  -1.7643909E+01  -9.4205904E+00  -3.3663918E+01  -2.1525347E+00
    2.8630  -1.7643877E+01  -9.4204588E+00  -3.3669449E+01  -2.1540504E+00
    2.8640  -1.7643852E+01  -9.4203196E+00  -3.3674980E+01  -2.1555681E+00
    2.8650  -1.7643833E+01  -9.4201727E+00  -3.3680508E+01  -2.1570878E+00
    2.8660  -1.7643824E+01  -9.4200182E+00  -3.3686031E+01  -2.1586092E+00
    2.8670  -1.7643822E+01  -9.4198570E+00  -3.3691555E+01  -2.1601324E+00
    2.8680  -1.7643831E+01  -9.4196901E+00  -3.3697075E+01  -2.1616576E+00
    2.8690  -1.7643850E+01  -9.4195175E+00  -3.3702591E+01  -2.1631846E+00
    2.8700  -1.7643879E+01  -9.4193392E+00  -3.3708107E+01  -2.1647134E+00
    2.8710  -1.7643921E+01  -9.4191561E+00  -3.3713619E+01  -2.1662440E+00
    2.8720  -1.7643972E+01  -9.4189682E+00  -3.3719128E+01  -2.1677763E+00
    2.8730  -1.7644039E+01  -9.4187756E+00  -3.3724632E+01  -2.1693108E+00
    2.8740  -1.7644115E+01  -9.4185791E+00  -3.3730137E+01  -2.1708467E+00
    2.8750  -1.7644207E+01  -9.4183788E+00  -3.3735641E+01  -2.1723840E+00
    2.8760  -1.7644312E+01  -9.4181747E+00  -3.3741146E+01  -2.1739192E+00
    2.8770  -1.7644428E+01  -9.4179659E+00  -3.3746658E+01  -2.1754501E+00
    2.8780  -1.7644558E+01  -9.4177542E+00  -3.3752178E+01  -2.1769745E+00
    2.8790  -1.7644701E+01  -9.4175377E+00  -3.3757713E+01  -2.1784906E+00
    2.8800  -1.7644857E+01  -9.4173164E+00  -3.3763260E+01  -2.1799977E+00
    2.8810  -1.7645023E+01  -9.4170904E+00  -3.3768822E+01  -2.1814954E+00
    2.8820  -1.7645203E+01  -9.4168606E+00  -3.3774395E+01  -2.1829839E+00
    2.8830  -1.7645391E+01  -9.4166241E+00  -3.3779980E+01  -2.1844640E+00
    2.8840  -1.7645590E+01  -9.4163828E+00  -3.3785576E+01  -2.1859374E+00
    2.8850  -1.7645798E+01  -9.4161339E+00  -3.3791180E+01  -2.1874061E+00
    2.8860  -1.7646015E+01  -9.4158792E+00  -3.3796787E+01  -2.1888721E+00
    2.8870  -1.7646238E+01  -9.4156160E+00  -3.3802391E+01  -2.1903381E+00
    2.8880  -1.7646467E+01  -9.4153461E+00  -3.3807995E+01  -2.1918068E+00
    2.8890  -1.7646702E+01  -9.4150667E+00  -3.3813595E+01  -2.1932778E+00
    2.8900  -1.7646940E+01  -9.4147778E+00  -3.3819191E+01  -2.1947515E+00
    2.8910  -1.7647182E+01  -9.4144802E+00  -3.3824783E+01  -2.1962276E+00
    2.8920  -1.7647427E+01  -9.4141712E+00  -3.3830372E+01  -2.1977060E+00
    2.8930  -1.7647671E+01  -9.4138527E+00  -3.3835957E+01  -2.1991866E+00
    2.8940  -1.7647919E+01  -9.4135218E+00  -3.3841541E+01  -2.2006698E+00
    2.8950  -1.7648165E+01  -9.4131804E+00  -3.3847118E+01  -2.2021551E+00
    2.8960  -1.7648411E+01  -9.4128265E+00  -3.3852695E+01  -2.2036428E+00
    2.8970  -1.7648657E+01  -9.4124603E+00  -3.3858269E+01  -2.2051327E+00
    2.8980  -1.7648903E+01  -9.4120827E+00  -3.3863838E+01  -2.2066247E+00
    2.8990  -1.7649145E+01  -9.4116917E+00  -3.3869404E+01  -2.2081187E+00
    2.9000  -1.7649387E+01  -9.4112892E+00  -3.3874969E+01  -2.2096150E+00
    2.9010  -1.7649630E+01  -9.4108744E+00  -3.3880531E+01  -2.2111132E+00
    2.9020  -1.7649870E+01  -9.4104462E+00  -3.3886089E+01  -2.2126136E+00
    2.9030  -1.7650108E+01  -9.4100065E+00  -3.3891644E+01  -2.2141159E+00
    2.9040  -1.7650347E+01  -9.4095545E+00  -3.3897194E+01  -2.2156203E+00
    2.9050  -1.7650583E+01  -9.4090910E+00  -3.3902744E+01  -2.2171266E+00
    2.9060  -1.7650822E+01  -9.4086161E+00  -3.3908295E+01  -2.2186332E+00
    2.9070  -1.7651058E+01  -9.4081297E+00  -3.3913849E+01  -2.2201374E+00
    2.9080  -1.7651297E+01  -9.4076319E+00  -3.3919407E+01  -2.2216365E+00
    2.9090  -1.7651535E+01  -9.4071236E+00  -3.3924976E+01  -2.2231290E+00
    2.9100  -1.7651775E+01  -9.4066048E+00  -3.3930561E+01  -2.2246130E+00
    2.9110  -1.7652018E+01  -9.4060755E+00  -3.3936153E+01  -2.2260880E+00
    2.9120  -1.7652262E+01  -9.4055367E+00  -3.3941765E+01  -2.2275538E+00
    2.9130  -1.7652510E+01  -9.4049873E+00  -3.3947384E+01  -2.2290108E+00
    2.9140  -1.7652760E+01  -9.4044294E+00  -3.3953018E+01  -2.2304597E+00
    2.9150  -1.7653011E+01  -9.4038630E+00  -3.3958660E+01  -2.2319016E+00
    2.9160  -1.7653269E+01  -9.4032879E+00  -3.3964314E+01  -2.2333381E+00
    2.9170  -1.7653530E+01  -9.4027042E+00  -3.3969971E+01  -2.2347708E+00
    2.9180  -1.7653795E+01  -9.4021130E+00  -3.3975632E+01  -2.2362008E+00
    2.9190  -1.7654068E+01  -9.4015141E+00  -3.3981293E+01  -2.2376299E+00
    2.9200  -1.7654345E+01  -9.4009085E+00  -3.3986958E+01  -2.2390585E+00
    2.9210  -1.7654631E+01  -9.4002972E+00  -3.3992619E+01  -2.2404876E+00
    2.9220  -1.7654924E+01  -9.3996801E+00  -3.3998280E+01  -2.2419176E+00
    2.9230  -1.7655226E+01  -9.3990574E+00  -3.4003941E+01  -2.2433484E+00
    2.9240  -1.7655539E+01  -9.3984308E+00  -3.4009602E+01  -2.2447796E+00
    2.9250  -1.7655863E+01  -9.3978004E+00  -3.4015259E+01  -2.2462111E+00
    2.9260  -1.7656199E+01  -9.3971663E+00  -3.4020920E+01  -2.2476420E+00
    2.9270  -1.7656548E+01  -9.3965302E+00  -3.4026581E+01  -2.2490718E+00
    2.9280  -1.7656910E+01  -9.3958912E+00  -3.4032246E+01  -2.2505002E+00
    2.9290  -1.7657290E+01  -9.3952513E+00  -3.4037914E+01  -2.2519267E+00
    2.9300  -1.7657682E+01  -9.3946104E+00  -3.4043583E+01  -2.2533510E+00
    2.9310  -1.7658091E+01  -9.3939686E+00  -3.4049255E+01  -2.2547739E+00
    2.9320  -1.7658516E+01  -9.3933258E+00  -3.4054928E+01  -2.2561955E+00
    2.9330  -1.7658958E+01  -9.3926821E+00  -3.4060604E+01  -2.2576168E+00
    2.9340  -1.7659416E+01  -9.3920374E+00  -3.4066280E+01  -2.2590384E+00
    2.9350  -1.7659887E+01  -9.3913908E+00  -3.4071953E+01  -2.2604613E+00
    2.9360  -1.7660374E+01  -9.3907433E+00  -3.4077621E+01  -2.2618864E+00
    2.9370  -1.7660875E+01  -9.3900928E+00  -3.4083286E+01  -2.2633145E+00
    2.9380  -1.7661386E+01  -9.3894396E+00  -3.4088947E+01  -2.2647452E+00
    2.9390  -1.7661907E+01  -9.3887815E+00  -3.4094604E+01  -2.2661784E+00
    2.9400  -1.7662437E+01  -9.3881187E+00  -3.4100258E+01  -2.2676141E+00
    2.9410  -1.7662971E+01  -9.3874493E+00  -3.4105907E+01  -2.2690527E+00
    2.9420  -1.7663511E+01  -9.3867712E+00  -3.4111557E+01  -2.2704937E+00
    2.9430  -1.7664051E+01  -9.3860855E+00  -3.4117199E+01  -2.2719371E+00
    2.9440  -1.7664589E+01  -9.3853893E+00  -3.4122837E+01  -2.2733831E+00
    2.9450  -1.7665125E+01  -9.3846807E+00  -3.4128475E+01  -2.2748318E+00
    2.9460  -1.7665657E+01  -9.3839607E+00  -3.4134106E+01  -2.2762828E+00
    2.9470  -1.7666182E+01  -9.3832273E+00  -3.4139736E+01  -2.2777364E+00
    2.9480  -1.7666697E+01  -9.3824797E+00  -3.4145359E+01  -2.2791924E+00
    2.9490  -1.7667204E+01  -9.3817177E+00  -3.4150982E+01  -2.2806509E+00
    2.9500  -1.7667700E+01  -9.3809404E+00  -3.4156601E+01  -2.2821119E+00
    2.9510  -1.7668186E+01  -9.3801489E+00  -3.4162216E+01  -2.2835751E+00
    2.9520  -1.7668663E+01  -9.3793411E+00  -3.4167828E+01  -2.2850409E+00
    2.9530  -1.7669128E+01  -9.3785191E+00  -3.4173435E+01  -2.2865090E+00
    2.9540  -1.7669586E+01  -9.3776827E+00  -3.4179039E+01  -2.2879796E+00
    2.9550  -1.7670036E+01  -9.3768339E+00  -3.4184639E+01  -2.2894526E+00
    2.9560  -1.7670479E+01  -9.3759718E+00  -3.4190239E+01  -2.2909276E+00
    2.9570  -1.7670919E+01  -9.3750992E+00  -3.4195831E+01  -2.2924054E+00
    2.9580  -1.7671356E+01  -9.3742161E+00  -3.4201424E+01  -2.2938852E+00
    2.9590  -1.7671795E+01  -9.3733244E+00  -3.4207012E+01  -2.2953675E+00
    2.9600  -1.7672234E+01  -9.3724251E+00  -3.4212597E+01  -2.2968521E+00
    2.9610  -1.7672678E+01  -9.3715191E+00  -3.4218178E+01  -2.2983389E+00
    2.9620  -1.7673128E+01  -9.3706093E+00  -3.4223755E+01  -2.2998278E+00
    2.9630  -1.7673586E+01  -9.3696947E+00  -3.4229328E+01  -2.3013194E+00
    2.9640  -1.7674055E+01  -9.3687782E+00  -3.4234901E+01  -2.3028128E+00
    2.9650  -1.7674536E+01  -9.3678589E+00  -3.4240471E+01  -2.3043087E+00
    2.9660  -1.7675028E+01  -9.3669386E+00  -3.4246037E+01  -2.3058066E+00
    2.9670  -1.7675533E+01  -9.3660183E+00  -3.4251598E+01  -2.3073070E+00
    2.9680  -1.7676052E+01  -9.3650970E+00  -3.4257156E+01  -2.3088093E+00
    2.9690  -1.7676586E+01  -9.3641748E+00  -3.4262714E+01  -2.3103139E+00
    2.9700  -1.7677132E+01  -9.3632536E+00  -3.4268265E+01  -2.3118207E+00
    2.9710  -1.7677689E+01  -9.3623304E+00  -3.4273815E+01  -2.3133297E+00
    2.9720  -1.7678259E+01  -9.3614063E+00  -3.4279362E+01  -2.3148408E+00
    2.9730  -1.7678837E+01  -9.3604803E+00  -3.4284904E+01  -2.3163540E+00
    2.9740  -1.7679426E+01  -9.3595524E+00  -3.4290447E+01  -2.3178692E+00
    2.9750  -1.7680021E+01  -9.3586216E+00  -3.4295986E+01  -2.3193867E+00
    2.9760  -1.7680624E+01  -9.3576870E+00  -3.4301521E+01  -2.3209062E+00
    2.9770  -1.7681231E+01  -9.3567476E+00  -3.4307053E+01  -2.3224277E+00
    2.9780  -1.7681841E+01  -9.3558025E+00  -3.4312580E+01  -2.3239512E+00
    2.9790  -1.7682453E+01  -9.3548527E+00  -3.4318108E+01  -2.3254769E+00
    2.9800  -1.7683065E+01  -9.3538961E+00  -3.4323631E+01  -2.3270047E+00
    2.9810  -1.7683678E+01  -9.3529329E+00  -3.4329151E+01  -2.3285341E+00
    2.9820  -1.7684290E+01  -9.3519630E+00  -3.4334667E+01  -2.3300657E+00
    2.9830  -1.7684900E+01  -9.3509855E+00  -3.4340183E+01  -2.3315990E+00
    2.9840  -1.7685509E+01  -9.3500013E+00  -3.4345695E+01  -2.3331342E+00
    2.9850  -1.7686117E+01  -9.3490095E+00  -3.4351208E+01  -2.3346710E+00
    2.9860  -1.7686722E+01  -9.3480110E+00  -3.4356712E+01  -2.3362095E+00
    2.9870  -1.7687326E+01  -9.3470049E+00  -3.4362221E+01  -2.3377497E+00
    2.9880  -1.7687931E+01  -9.3459930E+00  -3.4367722E+01  -2.3392913E+00
    2.9890  -1.7688534E+01  -9.3449755E+00  -3.4373222E+01  -2.3408346E+00
    2.9900  -1.7689137E+01  -9.3439522E+00  -3.4378731E+01  -2.3423746E+00
    2.9910  -1.7689739E+01  -9.3429222E+00  -3.4384251E+01  -2.3439031E+00
    2.9920  -1.7690344E+01  -9.3418884E+00  -3.4389801E+01  -2.3454130E+00
    2.9930  -1.7690948E+01  -9.3408499E+00  -3.4395386E+01  -2.3468983E+00
    2.9940  -1.7691557E+01  -9.3398066E+00  -3.4401016E+01  -2.3483548E+00
    2.9950  -1.7692165E+01  -9.3387585E+00  -3.4406689E+01  -2.3497798E+00
    2.9960  -1.7692774E+01  -9.3377066E+00  -3.4412407E+01  -2.3511729E+00
    2.9970  -1.7693386E+01  -9.3366508E+00  -3.4418171E+01  -2.3525352E+00
    2.9980  -1.7693998E+01  -9.3355904E+00  -3.4423973E+01  -2.3538702E+00
    2.9990  -1.7694613E+01  -9.3345261E+00  -3.4429810E+01  -2.3551824E+00
    3.0000  -1.7695227E+01  -9.3334579E+00  -3.4435669E+01  -2.3564785E+00
    3.0010  -1.7695841E+01  -9.3323851E+00  -3.4441544E+01  -2.3577654E+00
    3.0020  -1.7696453E+01  -9.3313074E+00  -3.4447418E+01  -2.3590512E+00
    3.0030  -1.7697065E+01  -9.3302250E+00  -3.4453285E+01  -2.3603425E+00
    3.0040  -1.7697678E+01  -9.3291378E+00  -3.4459148E+01  -2.3616374E+00
    3.0050  -1.7698286E+01  -9.3280458E+00  -3.4465004E+01  -2.3629363E+00
    3.0060  -1.7698893E+01  -9.3269491E+00  -3.4470856E+01  -2.3642390E+00
    3.0070  -1.7699499E+01  -9.3258476E+00  -3.4476700E+01  -2.3655453E+00
    3.0080  -1.7700102E+01  -9.3247414E+00  -3.4482540E+01  -2.3668554E+00
    3.0090  -1.7700703E+01  -9.3236303E+00  -3.4488373E+01  -2.3681691E+00
    3.0100  -1.7701302E+01  -9.3225145E+00  -3.4494205E+01  -2.3694866E+00
    3.0110  -1.7701899E+01  -9.3213959E+00  -3.4500027E+01  -2.3708079E+00
    3.0120  -1.7702497E+01  -9.3202734E+00  -3.4505848E+01  -2.3721325E+00
    3.0130  -1.7703094E+01  -9.3191481E+00  -3.4511662E+01  -2.3734610E+00
    3.0140  -1.7703693E+01  -9.3180208E+00  -3.4517471E+01  -2.3747928E+00
    3.0150  -1.7704294E+01  -9.3168926E+00  -3.4523273E+01  -2.3761284E+00
    3.0160  -1.7704897E+01  -9.3157625E+00  -3.4529072E+01  -2.3774674E+00
    3.0170  -1.7705503E+01  -9.3146315E+00  -3.4534866E+01  -2.3788097E+00
    3.0180  -1.7706114E+01  -9.3135014E+00  -3.4540653E+01  -2.3801558E+00
    3.0190  -1.7706730E+01  -9.3123713E+00  -3.4546440E+01  -2.3815050E+00
    3.0200  -1.7707350E+01  -9.3112431E+00  -3.4552216E+01  -2.3828576E+00
    3.0210  -1.7707975E+01  -9.3101149E+00  -3.4557991E+01  -2.3842134E+00
    3.0220  -1.7708609E+01  -9.3089895E+00  -3.4563763E+01  -2.3855724E+00
    3.0230  -1.7709248E+01  -9.3078651E+00  -3.4569527E+01  -2.3869345E+00
    3.0240  -1.7709890E+01  -9.3067417E+00  -3.4575287E+01  -2.3882997E+00
    3.0250  -1.7710539E+01  -9.3056211E+00  -3.4581043E+01  -2.3896680E+00
    3.0260  -1.7711191E+01  -9.3045006E+00  -3.4586800E+01  -2.3910389E+00
    3.0270  -1.7711849E+01  -9.3033819E+00  -3.4592548E+01  -2.3924129E+00
    3.0280  -1.7712509E+01  -9.3022633E+00  -3.4598289E+01  -2.3937895E+00
    3.0290  -1.7713169E+01  -9.3011456E+00  -3.4604031E+01  -2.3951688E+00
    3.0300  -1.7713833E+01  -9.3000269E+00  -3.4609768E+01  -2.3965509E+00
    3.0310  -1.7714495E+01  -9.2989082E+00  -3.4615501E+01  -2.3979356E+00
    3.0320  -1.7715155E+01  -9.2977886E+00  -3.4621231E+01  -2.3993230E+00
    3.0330  -1.7715813E+01  -9.2966671E+00  -3.4626957E+01  -2.4007132E+00
    3.0340  -1.7716469E+01  -9.2955437E+00  -3.4632679E+01  -2.4021058E+00
    3.0350  -1.7717119E+01  -9.2944193E+00  -3.4638397E+01  -2.4035010E+00
    3.0360  -1.7717768E+01  -9.2932920E+00  -3.4644112E+01  -2.4048991E+00
    3.0370  -1.7718410E+01  -9.2921629E+00  -3.4649822E+01  -2.4062996E+00
    3.0380  -1.7719048E+01  -9.2910309E+00  -3.4655529E+01  -2.4077027E+00
    3.0390  -1.7719681E+01  -9.2898979E+00  -3.4661232E+01  -2.4091084E+00
    3.0400  -1.7720310E+01  -9.2887621E+00  -3.4666931E+01  -2.4105165E+00
    3.0410  -1.7720934E+01  -9.2876253E+00  -3.4672626E+01  -2.4119272E+00
    3.0420  -1.7721554E+01  -9.2864885E+00  -3.4678318E+01  -2.4133406E+00
    3.0430  -1.7722172E+01  -9.2853508E+00  -3.4684006E+01  -2.4147563E+00
    3.0440  -1.7722786E+01  -9.2842131E+00  -3.4689693E+01  -2.4161747E+00
    3.0450  -1.7723400E+01  -9.2830763E+00  -3.4695374E+01  -2.4175954E+00
    3.0460  -1.7724012E+01  -9.2819405E+00  -3.4701054E+01  -2.4190185E+00
    3.0470  -1.7724625E+01  -9.2808065E+00  -3.4706726E+01  -2.4204443E+00
    3.0480  -1.7725239E+01  -9.2796755E+00  -3.4712399E+01  -2.4218724E+00
    3.0490  -1.7725853E+01  -9.2785473E+00  -3.4718067E+01  -2.4233029E+00
    3.0500  -1.7726469E+01  -9.2774220E+00  -3.4723728E+01  -2.4247358E+00
    3.0510  -1.7727087E+01  -9.2763004E+00  -3.4729389E+01  -2.4261711E+00
    3.0520  -1.7727707E+01  -9.2751827E+00  -3.4735046E+01  -2.4276090E+00
    3.0530  -1.7728331E+01  -9.2740698E+00  -3.4740704E+01  -2.4290490E+00
    3.0540  -1.7728956E+01  -9.2729607E+00  -3.4746353E+01  -2.4304914E+00
    3.0550  -1.7729582E+01  -9.2718563E+00  -3.4751999E+01  -2.4319363E+00
    3.0560  -1.7730211E+01  -9.2707558E+00  -3.4757645E+01  -2.4333835E+00
    3.0570  -1.7730841E+01  -9.2696600E+00  -3.4763283E+01  -2.4348330E+00
    3.0580  -1.7731470E+01  -9.2685680E+00  -3.4768921E+01  -2.4362848E+00
    3.0590  -1.7732101E+01  -9.2674799E+00  -3.4774555E+01  -2.4377391E+00
    3.0600  -1.7732731E+01  -9.2663946E+00  -3.4780186E+01  -2.4391954E+00
    3.0610  -1.7733360E+01  -9.2653141E+00  -3.4785812E+01  -2.4406540E+00
    3.0620  -1.7733986E+01  -9.2642355E+00  -3.4791439E+01  -2.4421151E+00
    3.0630  -1.7734610E+01  -9.2631617E+00  -3.4797058E+01  -2.4435782E+00
    3.0640  -1.7735229E+01  -9.2620897E+00  -3.4802677E+01  -2.4450438E+00
    3.0650  -1.7735847E+01  -9.2610207E+00  -3.4808289E+01  -2.4465115E+00
    3.0660  -1.7736460E+01  -9.2599545E+00  -3.4813900E+01  -2.4479814E+00
    3.0670  -1.7737068E+01  -9.2588911E+00  -3.4819511E+01  -2.4494534E+00
    3.0680  -1.7737671E+01  -9.2578306E+00  -3.4825115E+01  -2.4509277E+00
    3.0690  -1.7738270E+01  -9.2567730E+00  -3.4830719E+01  -2.4524043E+00
    3.0700  -1.7738865E+01  -9.2557192E+00  -3.4836315E+01  -2.4538829E+00
    3.0710  -1.7739452E+01  -9.2546673E+00  -3.4841911E+01  -2.4553638E+00
    3.0720  -1.7740036E+01  -9.2536201E+00  -3.4847504E+01  -2.4568467E+00
    3.0730  -1.7740616E+01  -9.2525759E+00  -3.4853096E+01  -2.4583318E+00
    3.0740  -1.7741190E+01  -9.2515354E+00  -3.4858681E+01  -2.4598188E+00
    3.0750  -1.7741760E+01  -9.2504997E+00  -3.4864265E+01  -2.4613082E+00
    3.0760  -1.7742325E+01  -9.2494688E+00  -3.4869846E+01  -2.4627998E+00
    3.0770  -1.7742887E+01  -9.2484417E+00  -3.4875423E+01  -2.4642932E+00
    3.0780  -1.7743444E+01  -9.2474203E+00  -3.4880997E+01  -2.4657888E+00
    3.0790  -1.7743998E+01  -9.2464037E+00  -3.4886570E+01  -2.4672866E+00
    3.0800  -1.7744547E+01  -9.2453928E+00  -3.4892139E+01  -2.4687862E+00
    3.0810  -1.7745092E+01  -9.2443886E+00  -3.4897705E+01  -2.4702880E+00
    3.0820  -1.7745634E+01  -9.2433891E+00  -3.4903267E+01  -2.4717917E+00
    3.0830  -1.7746174E+01  -9.2423964E+00  -3.4908829E+01  -2.4732976E+00
    3.0840  -1.7746708E+01  -9.2414103E+00  -3.4914383E+01  -2.4748056E+00
    3.0850  -1.7747240E+01  -9.2404299E+00  -3.4919941E+01  -2.4763136E+00
    3.0860  -1.7747770E+01  -9.2394571E+00  -3.4925503E+01  -2.4778199E+00
    3.0870  -1.7748295E+01  -9.2384911E+00  -3.4931065E+01  -2.4793229E+00
    3.0880  -1.7748817E+01  -9.2375326E+00  -3.4936638E+01  -2.4808216E+00
    3.0890  -1.7749336E+01  -9.2365818E+00  -3.4942215E+01  -2.4823146E+00
    3.0900  -1.7749853E+01  -9.2356377E+00  -3.4947803E+01  -2.4838018E+00
    3.0910  -1.7750366E+01  -9.2347021E+00  -3.4953400E+01  -2.4852834E+00
    3.0920  -1.7750875E+01  -9.2337742E+00  -3.4959003E+01  -2.4867592E+00
    3.0930  -1.7751383E+01  -9.2328548E+00  -3.4964611E+01  -2.4882307E+00
    3.0940  -1.7751886E+01  -9.2319431E+00  -3.4970226E+01  -2.4896986E+00
    3.0950  -1.7752388E+01  -9.2310410E+00  -3.4975845E+01  -2.4911649E+00
    3.0960  -1.7752886E+01  -9.2301464E+00  -3.4981464E+01  -2.4926312E+00
    3.0970  -1.7753380E+01  -9.2292604E+00  -3.4987080E+01  -2.4940994E+00
    3.0980  -1.7753870E+01  -9.2283840E+00  -3.4992691E+01  -2.4955702E+00
    3.0990  -1.7754358E+01  -9.2275162E+00  -3.4998299E+01  -2.4970434E+00
    3.1000  -1.7754841E+01  -9.2266569E+00  -3.5003902E+01  -2.4985192E+00
    3.1010  -1.7755318E+01  -9.2258062E+00  -3.5009506E+01  -2.4999971E+00
    3.1020  -1.7755791E+01  -9.2249641E+00  -3.5015102E+01  -2.5014777E+00
    3.1030  -1.7756256E+01  -9.2241297E+00  -3.5020695E+01  -2.5029604E+00
    3.1040  -1.7756718E+01  -9.2233047E+00  -3.5026287E+01  -2.5044456E+00
    3.1050  -1.7757170E+01  -9.2224865E+00  -3.5031876E+01  -2.5059330E+00
    3.1060  -1.7757616E+01  -9.2216768E+00  -3.5037460E+01  -2.5074229E+00
    3.1070  -1.7758053E+01  -9.2208738E+00  -3.5043041E+01  -2.5089152E+00
    3.1080  -1.7758482E+01  -9.2200785E+00  -3.5048618E+01  -2.5104096E+00
    3.1090  -1.7758900E+01  -9.2192898E+00  -3.5054192E+01  -2.5119064E+00
    3.1100  -1.7759308E+01  -9.2185087E+00  -3.5059765E+01  -2.5134053E+00
    3.1110  -1.7759705E+01  -9.2177334E+00  -3.5065331E+01  -2.5149066E+00
    3.1120  -1.7760092E+01  -9.2169647E+00  -3.5070896E+01  -2.5164101E+00
    3.1130  -1.7760466E+01  -9.2162027E+00  -3.5076458E+01  -2.5179157E+00
    3.1140  -1.7760828E+01  -9.2154465E+00  -3.5082016E+01  -2.5194237E+00
    3.1150  -1.7761179E+01  -9.2146969E+00  -3.5087570E+01  -2.5209339E+00
    3.1160  -1.7761518E+01  -9.2139540E+00  -3.5093124E+01  -2.5224462E+00
    3.1170  -1.7761847E+01  -9.2132168E+00  -3.5098671E+01  -2.5239606E+00
    3.1180  -1.7762163E+01  -9.2124872E+00  -3.5104218E+01  -2.5254774E+00
    3.1190  -1.7762466E+01  -9.2117634E+00  -3.5109760E+01  -2.5269961E+00
    3.1200  -1.7762762E+01  -9.2110472E+00  -3.5115303E+01  -2.5285170E+00
    3.1210  -1.7763044E+01  -9.2103376E+00  -3.5120838E+01  -2.5300400E+00
    3.1220  -1.7763319E+01  -9.2096357E+00  -3.5126373E+01  -2.5315652E+00
    3.1230  -1.7763582E+01  -9.2089415E+00  -3.5131905E+01  -2.5330925E+00
    3.1240  -1.7763838E+01  -9.2082548E+00  -3.5137432E+01  -2.5346220E+00
    3.1250  -1.7764084E+01  -9.2075768E+00  -3.5142956E+01  -2.5361533E+00
    3.1260  -1.7764324E+01  -9.2069063E+00  -3.5148476E+01  -2.5376868E+00
    3.1270  -1.7764555E+01  -9.2062454E+00  -3.5153996E+01  -2.5392222E+00
    3.1280  -1.7764778E+01  -9.2055922E+00  -3.5159512E+01  -2.5407598E+00
    3.1290  -1.7764996E+01  -9.2049484E+00  -3.5165024E+01  -2.5422993E+00
    3.1300  -1.7765205E+01  -9.2043123E+00  -3.5170536E+01  -2.5438409E+00
    3.1310  -1.7765411E+01  -9.2036858E+00  -3.5176044E+01  -2.5453844E+00
    3.1320  -1.7765608E+01  -9.2030678E+00  -3.5181549E+01  -2.5469301E+00
    3.1330  -1.7765800E+01  -9.2024574E+00  -3.5187050E+01  -2.5484774E+00
    3.1340  -1.7765987E+01  -9.2018566E+00  -3.5192551E+01  -2.5500269E+00
    3.1350  -1.7766169E+01  -9.2012644E+00  -3.5198044E+01  -2.5515783E+00
    3.1360  -1.7766342E+01  -9.2006798E+00  -3.5203541E+01  -2.5531316E+00
    3.1370  -1.7766512E+01  -9.2001038E+00  -3.5209030E+01  -2.5546865E+00
    3.1380  -1.7766678E+01  -9.1995363E+00  -3.5214520E+01  -2.5562434E+00
    3.1390  -1.7766838E+01  -9.1989775E+00  -3.5220005E+01  -2.5578020E+00
    3.1400  -1.7766993E+01  -9.1984262E+00  -3.5225491E+01  -2.5593622E+00
    3.1410  -1.7767143E+01  -9.1978836E+00  -3.5230968E+01  -2.5609241E+00
