
Predictions were generated on 31-May-2023 at 21:33:44 using HydroDyn Driver, compiled on May 31 2023 at 15:45:05 as a 64-bit application using double precision at commit v3.5.0-439-g03d62244-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFzi	B1WvsMyi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
   56.2250	  -6.848498E-01	  -1.112125E+06	   4.995152E+03	   4.639156E+07	  -2.370815E+06	  -3.770601E+07	   6.729756E+04	   4.154837E+00	   4.229265E-02	  -2.401735E-01	   1.245662E-03	   3.146357E-02	  -1.369060E-03	  -1.496499E-01	  -3.524084E-03	   3.798011E-02	   2.821387E-04	  -1.008410E-03	   4.644651E-05	  -2.120847E-02	  -1.719021E-03	   3.692910E-02	   9.846888E-05	   3.168874E-04	  -6.474793E-06	  -1.955619E+06	   9.412108E+05	   6.282168E+06	   0.000000E+00	   0.000000E+00	   1.408087E+08	   4.742455E+05	   1.197862E+07	   0.000000E+00	   5.858668E+05	   2.989572E+03	  -5.512416E+05	  -5.678219E+05	  -7.497122E+06	   3.829844E+04
   56.2375	  -6.824564E-01	  -1.131722E+06	   4.725409E+03	   4.639822E+07	  -2.341451E+06	  -3.771284E+07	   7.141730E+04	   4.152965E+00	   4.224847E-02	  -2.396958E-01	   1.249197E-03	   3.145099E-02	  -1.368480E-03	  -1.499071E-01	  -3.545110E-03	   3.844108E-02	   2.833460E-04	  -1.004352E-03	   4.636389E-05	  -1.994913E-02	  -1.644966E-03	   3.682568E-02	   9.469221E-05	   3.323631E-04	  -6.733697E-06	  -1.956675E+06	   9.472004E+05	   6.173705E+06	   0.000000E+00	   0.000000E+00	   1.408068E+08	   4.755911E+05	   1.197383E+07	   0.000000E+00	   5.771621E+05	   2.874908E+03	  -5.498544E+05	  -5.467374E+05	  -7.496872E+06	   3.966654E+04
   56.2500	  -6.800631E-01	  -1.151297E+06	   4.447417E+03	   4.640487E+07	  -2.311197E+06	  -3.771792E+07	   7.520268E+04	   4.151089E+00	   4.220403E-02	  -2.392124E-01	   1.252746E-03	   3.143846E-02	  -1.367901E-03	  -1.501487E-01	  -3.565198E-03	   3.890075E-02	   2.845055E-04	  -1.000102E-03	   4.627821E-05	  -1.869917E-02	  -1.568951E-03	   3.672193E-02	   9.081570E-05	   3.475679E-04	  -6.964414E-06	  -1.957731E+06	   9.531901E+05	   6.065241E+06	   0.000000E+00	   0.000000E+00	   1.408050E+08	   4.769422E+05	   1.196906E+07	   0.000000E+00	   5.684276E+05	   2.755996E+03	  -5.484612E+05	  -5.250992E+05	  -7.494956E+06	   4.089765E+04
   56.2625	  -6.776698E-01	  -1.170853E+06	   4.160727E+03	   4.641151E+07	  -2.280046E+06	  -3.772132E+07	   7.860538E+04	   4.149211E+00	   4.215934E-02	  -2.387233E-01	   1.256309E-03	   3.142598E-02	  -1.367323E-03	  -1.503747E-01	  -3.584323E-03	   3.935913E-02	   2.856159E-04	  -9.956637E-04	   4.618985E-05	  -1.745823E-02	  -1.490929E-03	   3.661785E-02	   8.683796E-05	   3.625137E-04	  -7.162997E-06	  -1.958787E+06	   9.591797E+05	   5.956778E+06	   0.000000E+00	   0.000000E+00	   1.408031E+08	   4.782989E+05	   1.196432E+07	   0.000000E+00	   5.596625E+05	   2.632605E+03	  -5.470619E+05	  -5.029009E+05	  -7.491433E+06	   4.197264E+04
   56.2750	  -6.752764E-01	  -1.190394E+06	   3.864756E+03	   4.641814E+07	  -2.247990E+06	  -3.772320E+07	   8.155651E+04	   4.147330E+00	   4.211443E-02	  -2.382285E-01	   1.259886E-03	   3.141357E-02	  -1.366746E-03	  -1.505852E-01	  -3.602459E-03	   3.981620E-02	   2.866759E-04	  -9.910398E-04	   4.609925E-05	  -1.622575E-02	  -1.410846E-03	   3.651344E-02	   8.275762E-05	   3.772200E-04	  -7.323823E-06	  -1.959842E+06	   9.651692E+05	   5.848314E+06	   0.000000E+00	   0.000000E+00	   1.408012E+08	   4.796607E+05	   1.195959E+07	   0.000000E+00	   5.508649E+05	   2.504450E+03	  -5.456566E+05	  -4.801377E+05	  -7.486396E+06	   4.286419E+04
   56.2875	  -6.728830E-01	  -1.209919E+06	   3.558870E+03	   4.642475E+07	  -2.215022E+06	  -3.772370E+07	   8.399850E+04	   4.145446E+00	   4.206929E-02	  -2.377279E-01	   1.263476E-03	   3.140121E-02	  -1.366171E-03	  -1.507803E-01	  -3.619581E-03	   4.027196E-02	   2.876843E-04	  -9.862334E-04	   4.600689E-05	  -1.500143E-02	  -1.328641E-03	   3.640872E-02	   7.857313E-05	   3.917070E-04	  -7.442191E-06	  -1.960898E+06	   9.711571E+05	   5.739884E+06	   0.000000E+00	   0.000000E+00	   1.407993E+08	   4.810273E+05	   1.195488E+07	   0.000000E+00	   5.420349E+05	   2.371224E+03	  -5.442452E+05	  -4.568035E+05	  -7.479969E+06	   4.354947E+04
   56.3000	  -6.704897E-01	  -1.229446E+06	   3.242474E+03	   4.643135E+07	  -2.181138E+06	  -3.772308E+07	   8.588584E+04	   4.143560E+00	   4.202394E-02	  -2.372217E-01	   1.267078E-03	   3.138891E-02	  -1.365596E-03	  -1.509602E-01	  -3.635663E-03	   4.072642E-02	   2.886397E-04	  -9.812469E-04	   4.591334E-05	  -1.378355E-02	  -1.244262E-03	   3.630367E-02	   7.428333E-05	   4.060179E-04	  -7.514343E-06	  -1.961954E+06	   9.771467E+05	   5.631420E+06	   0.000000E+00	   0.000000E+00	   1.407974E+08	   4.823988E+05	   1.195020E+07	   0.000000E+00	   5.331653E+05	   2.232636E+03	  -5.428276E+05	  -4.328945E+05	  -7.472316E+06	   4.401022E+04
   56.3125	  -6.680964E-01	  -1.248976E+06	   2.915199E+03	   4.643794E+07	  -2.146340E+06	  -3.772156E+07	   8.718348E+04	   4.141672E+00	   4.197840E-02	  -2.367098E-01	   1.270691E-03	   3.137668E-02	  -1.365023E-03	  -1.511249E-01	  -3.650676E-03	   4.117955E-02	   2.895409E-04	  -9.760825E-04	   4.581921E-05	  -1.257169E-02	  -1.157676E-03	   3.619826E-02	   6.988784E-05	   4.201776E-04	  -7.537488E-06	  -1.963010E+06	   9.831363E+05	   5.522957E+06	   0.000000E+00	   0.000000E+00	   1.407954E+08	   4.837745E+05	   1.194554E+07	   0.000000E+00	   5.242558E+05	   2.088455E+03	  -5.414036E+05	  -4.084111E+05	  -7.463586E+06	   4.423287E+04
   56.3250	  -6.657030E-01	  -1.268515E+06	   2.576884E+03	   4.644451E+07	  -2.110638E+06	  -3.771932E+07	   8.786988E+04	   4.139782E+00	   4.193268E-02	  -2.361922E-01	   1.274316E-03	   3.136451E-02	  -1.364451E-03	  -1.512745E-01	  -3.664594E-03	   4.163137E-02	   2.903865E-04	  -9.707420E-04	   4.572510E-05	  -1.136507E-02	  -1.068877E-03	   3.609249E-02	   6.538743E-05	   4.342143E-04	  -7.510028E-06	  -1.964065E+06	   9.891259E+05	   5.414493E+06	   0.000000E+00	   0.000000E+00	   1.407935E+08	   4.851545E+05	   1.194091E+07	   0.000000E+00	   5.153039E+05	   1.938532E+03	  -5.399728E+05	  -3.833593E+05	  -7.453917E+06	   4.420963E+04
   56.3375	  -6.633096E-01	  -1.288070E+06	   2.227398E+03	   4.645108E+07	  -2.074053E+06	  -3.771653E+07	   8.793750E+04	   4.137890E+00	   4.188679E-02	  -2.356690E-01	   1.277951E-03	   3.135241E-02	  -1.363880E-03	  -1.514090E-01	  -3.677388E-03	   4.208186E-02	   2.911752E-04	  -9.652267E-04	   4.563166E-05	  -1.016305E-02	  -9.778979E-04	   3.598633E-02	   6.078440E-05	   4.481514E-04	  -7.431318E-06	  -1.965121E+06	   9.951155E+05	   5.306030E+06	   0.000000E+00	   0.000000E+00	   1.407915E+08	   4.865383E+05	   1.193630E+07	   0.000000E+00	   5.063078E+05	   1.782831E+03	  -5.385350E+05	  -3.577531E+05	  -7.443424E+06	   4.393736E+04
   56.3500	  -6.609163E-01	  -1.307638E+06	   1.866898E+03	   4.645763E+07	  -2.036621E+06	  -3.771328E+07	   8.739304E+04	   4.135997E+00	   4.184075E-02	  -2.351402E-01	   1.281595E-03	   3.134038E-02	  -1.363310E-03	  -1.515286E-01	  -3.689033E-03	   4.253102E-02	   2.919058E-04	  -9.595379E-04	   4.553952E-05	  -8.965625E-03	  -8.848127E-04	   3.587978E-02	   5.608273E-05	   4.619978E-04	  -7.301925E-06	  -1.966176E+06	   1.001103E+06	   5.197600E+06	   0.000000E+00	   0.000000E+00	   1.407894E+08	   4.879258E+05	   1.193172E+07	   0.000000E+00	   4.972688E+05	   1.621447E+03	  -5.370901E+05	  -3.316149E+05	  -7.432175E+06	   4.341876E+04
   56.3625	  -6.585230E-01	  -1.327234E+06	   1.495880E+03	   4.646418E+07	  -1.998391E+06	  -3.770964E+07	   8.625919E+04	   4.134102E+00	   4.179457E-02	  -2.346057E-01	   1.285248E-03	   3.132842E-02	  -1.362741E-03	  -1.516332E-01	  -3.699503E-03	   4.297885E-02	   2.925770E-04	  -9.536768E-04	   4.544932E-05	  -7.771717E-03	  -7.897444E-04	   3.577283E-02	   5.128836E-05	   4.757720E-04	  -7.123704E-06	  -1.967232E+06	   1.007093E+06	   5.089136E+06	   0.000000E+00	   0.000000E+00	   1.407874E+08	   4.893166E+05	   1.192717E+07	   0.000000E+00	   4.881816E+05	   1.454622E+03	  -5.356378E+05	  -3.049774E+05	  -7.420214E+06	   4.266282E+04
   56.3750	  -6.561296E-01	  -1.346851E+06	   1.115194E+03	   4.647071E+07	  -1.959428E+06	  -3.770556E+07	   8.457089E+04	   4.132206E+00	   4.174826E-02	  -2.340657E-01	   1.288909E-03	   3.131654E-02	  -1.362174E-03	  -1.517229E-01	  -3.708773E-03	   4.342534E-02	   2.931879E-04	  -9.476439E-04	   4.536163E-05	  -6.581820E-03	  -6.928662E-04	   3.566548E-02	   4.640922E-05	   4.894642E-04	  -6.899556E-06	  -1.968288E+06	   1.013082E+06	   4.980672E+06	   0.000000E+00	   0.000000E+00	   1.407853E+08	   4.907104E+05	   1.192265E+07	   0.000000E+00	   4.790489E+05	   1.282755E+03	  -5.341782E+05	  -2.778831E+05	  -7.407513E+06	   4.168357E+04
   56.3875	  -6.537363E-01	  -1.366488E+06	   7.260481E+02	   4.647724E+07	  -1.919810E+06	  -3.770094E+07	   8.237317E+04	   4.130310E+00	   4.170185E-02	  -2.335201E-01	   1.292578E-03	   3.130473E-02	  -1.361607E-03	  -1.517977E-01	  -3.716823E-03	   4.387049E-02	   2.937373E-04	  -9.414408E-04	   4.527702E-05	  -5.396211E-03	  -5.944011E-04	   3.555774E-02	   4.145525E-05	   5.030622E-04	  -6.633336E-06	  -1.969344E+06	   1.019072E+06	   4.872210E+06	   0.000000E+00	   0.000000E+00	   1.407832E+08	   4.921070E+05	   1.191815E+07	   0.000000E+00	   4.698720E+05	   1.106399E+03	  -5.327115E+05	  -2.503848E+05	  -7.394012E+06	   4.049969E+04
   56.4000	  -6.513429E-01	  -1.386141E+06	   3.299316E+02	   4.648375E+07	  -1.879633E+06	  -3.769563E+07	   7.971974E+04	   4.128411E+00	   4.165535E-02	  -2.329689E-01	   1.296252E-03	   3.129300E-02	  -1.361042E-03	  -1.518578E-01	  -3.723635E-03	   4.431428E-02	   2.942244E-04	  -9.350684E-04	   4.519598E-05	  -4.215417E-03	  -4.946177E-04	   3.544962E-02	   3.643820E-05	   5.165444E-04	  -6.329451E-06	  -1.970399E+06	   1.025062E+06	   4.763746E+06	   0.000000E+00	   0.000000E+00	   1.407812E+08	   4.935061E+05	   1.191369E+07	   0.000000E+00	   4.606528E+05	   9.262454E+02	  -5.312378E+05	  -2.225445E+05	  -7.379604E+06	   3.913251E+04
   56.4125	  -6.470264E-01	  -1.400837E+06	  -7.117783E+01	   4.648954E+07	  -1.838851E+06	  -3.772372E+07	   7.667485E+04	   4.126513E+00	   4.160877E-02	  -2.324122E-01	   1.299933E-03	   3.128136E-02	  -1.360477E-03	  -1.519032E-01	  -3.729193E-03	   4.475673E-02	   2.946485E-04	  -9.285285E-04	   4.511894E-05	  -3.008279E-03	  -3.938055E-04	   3.531348E-02	   3.136839E-05	   5.308272E-04	  -5.992700E-06	  -1.966203E+06	   1.029576E+06	   4.627616E+06	   0.000000E+00	   0.000000E+00	   1.407790E+08	   4.949074E+05	   1.190925E+07	   0.000000E+00	   4.512676E+05	   7.432453E+02	  -5.293506E+05	  -1.944122E+05	  -7.368246E+06	   3.760525E+04
   56.4250	  -6.427099E-01	  -1.415542E+06	  -4.755220E+02	   4.649532E+07	  -1.797743E+06	  -3.775066E+07	   7.327255E+04	   4.124614E+00	   4.156213E-02	  -2.318500E-01	   1.303618E-03	   3.126979E-02	  -1.359914E-03	  -1.519331E-01	  -3.733486E-03	   4.519715E-02	   2.950089E-04	  -9.218004E-04	   4.504632E-05	  -1.807127E-03	  -2.923416E-04	   3.517704E-02	   2.626493E-05	   5.449360E-04	  -5.626689E-06	  -1.962005E+06	   1.034093E+06	   4.491446E+06	   0.000000E+00	   0.000000E+00	   1.407769E+08	   4.963104E+05	   1.190485E+07	   0.000000E+00	   4.418436E+05	   5.581702E+02	  -5.274576E+05	  -1.660937E+05	  -7.355664E+06	   3.593532E+04
   56.4375	  -6.383933E-01	  -1.430246E+06	  -8.810633E+02	   4.650109E+07	  -1.756397E+06	  -3.777623E+07	   6.963077E+04	   4.122715E+00	   4.151544E-02	  -2.312823E-01	   1.307308E-03	   3.125831E-02	  -1.359351E-03	  -1.519482E-01	  -3.736509E-03	   4.563601E-02	   2.953055E-04	  -9.149023E-04	   4.497838E-05	  -6.131887E-04	  -1.905312E-04	   3.504026E-02	   2.113972E-05	   5.588348E-04	  -5.241135E-06	  -1.957808E+06	   1.038609E+06	   4.355274E+06	   0.000000E+00	   0.000000E+00	   1.407747E+08	   4.977151E+05	   1.190048E+07	   0.000000E+00	   4.323861E+05	   3.719385E+02	  -5.255581E+05	  -1.376490E+05	  -7.341708E+06	   3.416989E+04
   56.4500	  -6.340767E-01	  -1.444943E+06	  -1.285699E+03	   4.650685E+07	  -1.714954E+06	  -3.780016E+07	   6.578598E+04	   4.120815E+00	   4.146872E-02	  -2.307091E-01	   1.311001E-03	   3.124692E-02	  -1.358789E-03	  -1.519485E-01	  -3.738260E-03	   4.607316E-02	   2.955380E-04	  -9.078317E-04	   4.491538E-05	   5.726813E-04	  -8.876064E-05	   3.490322E-02	   1.601024E-05	   5.724881E-04	  -4.839362E-06	  -1.953610E+06	   1.043125E+06	   4.219103E+06	   0.000000E+00	   0.000000E+00	   1.407725E+08	   4.991210E+05	   1.189614E+07	   0.000000E+00	   4.228980E+05	   1.855216E+02	  -5.236532E+05	  -1.091714E+05	  -7.326197E+06	   3.232493E+04
   56.4625	  -6.297601E-01	  -1.459627E+06	  -1.687451E+03	   4.651259E+07	  -1.673529E+06	  -3.782224E+07	   6.182062E+04	   4.118916E+00	   4.142198E-02	  -2.301305E-01	   1.314696E-03	   3.123562E-02	  -1.358228E-03	  -1.519340E-01	  -3.738740E-03	   4.650859E-02	   2.957064E-04	  -9.005921E-04	   4.485747E-05	   1.749824E-03	   1.263333E-05	   3.476592E-02	   1.089088E-05	   5.858695E-04	  -4.428162E-06	  -1.949412E+06	   1.047641E+06	   4.082932E+06	   0.000000E+00	   0.000000E+00	   1.407703E+08	   5.005279E+05	   1.189184E+07	   0.000000E+00	   4.133820E+05	  -1.685295E-01	  -5.217430E+05	  -8.073627E+04	  -7.309000E+06	   3.043335E+04
   56.4750	  -6.254436E-01	  -1.474292E+06	  -2.084512E+03	   4.651832E+07	  -1.632234E+06	  -3.784231E+07	   5.780917E+04	   4.117017E+00	   4.137525E-02	  -2.295464E-01	   1.318393E-03	   3.122441E-02	  -1.357668E-03	  -1.519048E-01	  -3.737957E-03	   4.694230E-02	   2.958109E-04	  -8.931870E-04	   4.480473E-05	   2.917295E-03	   1.133305E-04	   3.462839E-02	   5.795673E-06	   5.989523E-04	  -4.013758E-06	  -1.945216E+06	   1.052156E+06	   3.946803E+06	   0.000000E+00	   0.000000E+00	   1.407681E+08	   5.019354E+05	   1.188757E+07	   0.000000E+00	   4.038421E+05	  -1.842950E+02	  -5.198279E+05	  -5.241758E+04	  -7.290006E+06	   2.852525E+04
   56.4875	  -6.211271E-01	  -1.488943E+06	  -2.475316E+03	   4.652404E+07	  -1.591170E+06	  -3.786034E+07	   5.382502E+04	   4.115119E+00	   4.132854E-02	  -2.289569E-01	   1.322091E-03	   3.121329E-02	  -1.357108E-03	  -1.518611E-01	  -3.735920E-03	   4.737430E-02	   2.958519E-04	  -8.856201E-04	   4.475715E-05	   4.075751E-03	   2.130460E-04	   3.449061E-02	   7.373161E-07	   6.117386E-04	  -3.602353E-06	  -1.941018E+06	   1.056672E+06	   3.810632E+06	   0.000000E+00	   0.000000E+00	   1.407658E+08	   5.033433E+05	   1.188334E+07	   0.000000E+00	   3.942750E+05	  -3.661348E+02	  -5.179075E+05	  -2.428277E+04	  -7.269181E+06	   2.663063E+04
   56.5000	  -6.168105E-01	  -1.503577E+06	  -2.858629E+03	   4.652974E+07	  -1.550428E+06	  -3.787627E+07	   4.993927E+04	   4.113221E+00	   4.128186E-02	  -2.283621E-01	   1.325789E-03	   3.120227E-02	  -1.356549E-03	  -1.518029E-01	  -3.732644E-03	   4.780457E-02	   2.958300E-04	  -8.778950E-04	   4.471467E-05	   5.224730E-03	   3.115401E-04	   3.435259E-02	  -4.273227E-06	   6.242204E-04	  -3.199838E-06	  -1.936820E+06	   1.061188E+06	   3.674461E+06	   0.000000E+00	   0.000000E+00	   1.407636E+08	   5.047513E+05	   1.187914E+07	   0.000000E+00	   3.846833E+05	  -5.451103E+02	  -5.159821E+05	   3.609325E+03	  -7.246508E+06	   2.477799E+04
   56.5125	  -6.124939E-01	  -1.518195E+06	  -3.233589E+03	   4.653542E+07	  -1.510084E+06	  -3.789018E+07	   4.622086E+04	   4.111323E+00	   4.123523E-02	  -2.277618E-01	   1.329487E-03	   3.119134E-02	  -1.355990E-03	  -1.517305E-01	  -3.728144E-03	   4.823311E-02	   2.957457E-04	  -8.700157E-04	   4.467714E-05	   6.364487E-03	   4.086243E-04	   3.421433E-02	  -9.226947E-06	   6.364058E-04	  -2.811852E-06	  -1.932623E+06	   1.065704E+06	   3.538290E+06	   0.000000E+00	   0.000000E+00	   1.407612E+08	   5.061589E+05	   1.187498E+07	   0.000000E+00	   3.750667E+05	  -7.208074E+02	  -5.140515E+05	   3.120967E+04	  -7.222026E+06	   2.299460E+04
   56.5250	  -6.081774E-01	  -1.532799E+06	  -3.599707E+03	   4.654110E+07	  -1.470200E+06	  -3.790218E+07	   4.272914E+04	   4.109427E+00	   4.118866E-02	  -2.271563E-01	   1.333183E-03	   3.118052E-02	  -1.355432E-03	  -1.516439E-01	  -3.722439E-03	   4.865993E-02	   2.955999E-04	  -8.619857E-04	   4.464433E-05	   7.495481E-03	   5.041636E-04	   3.407581E-02	  -1.411689E-05	   6.483116E-04	  -2.443292E-06	  -1.928425E+06	   1.070220E+06	   3.402119E+06	   0.000000E+00	   0.000000E+00	   1.407589E+08	   5.075661E+05	   1.187086E+07	   0.000000E+00	   3.654240E+05	  -8.929837E+02	  -5.121153E+05	   5.847948E+04	  -7.195824E+06	   2.130410E+04
   56.5375	  -6.038609E-01	  -1.547391E+06	  -3.956868E+03	   4.654676E+07	  -1.430821E+06	  -3.791240E+07	   3.951325E+04	   4.107533E+00	   4.114217E-02	  -2.265453E-01	   1.336876E-03	   3.116979E-02	  -1.354874E-03	  -1.515431E-01	  -3.715550E-03	   4.908501E-02	   2.953933E-04	  -8.538084E-04	   4.461599E-05	   8.617891E-03	   5.980766E-04	   3.393702E-02	  -1.893816E-05	   6.599540E-04	  -2.098297E-06	  -1.924229E+06	   1.074735E+06	   3.265990E+06	   0.000000E+00	   0.000000E+00	   1.407566E+08	   5.089723E+05	   1.186678E+07	   0.000000E+00	   3.557562E+05	  -1.061568E+03	  -5.101737E+05	   8.539024E+04	  -7.168004E+06	   1.972647E+04
   56.5500	  -5.995443E-01	  -1.561984E+06	  -4.305311E+03	   4.655241E+07	  -1.391981E+06	  -3.792110E+07	   3.661321E+04	   4.105639E+00	   4.109578E-02	  -2.259291E-01	   1.340567E-03	   3.115917E-02	  -1.354317E-03	  -1.514284E-01	  -3.707496E-03	   4.950835E-02	   2.951269E-04	  -8.454870E-04	   4.459179E-05	   9.733371E-03	   6.903313E-04	   3.379791E-02	  -2.368776E-05	   6.713738E-04	  -1.780060E-06	  -1.920031E+06	   1.079251E+06	   3.129818E+06	   0.000000E+00	   0.000000E+00	   1.407543E+08	   5.103775E+05	   1.186274E+07	   0.000000E+00	   3.460563E+05	  -1.226647E+03	  -5.082258E+05	   1.119229E+05	  -7.138726E+06	   1.827709E+04
   56.5625	  -5.952277E-01	  -1.576578E+06	  -4.645584E+03	   4.655805E+07	  -1.353700E+06	  -3.792846E+07	   3.405488E+04	   4.103747E+00	   4.104949E-02	  -2.253076E-01	   1.344254E-03	   3.114866E-02	  -1.353759E-03	  -1.512998E-01	  -3.698298E-03	   4.992995E-02	   2.948015E-04	  -8.370240E-04	   4.457139E-05	   1.084224E-02	   7.809391E-04	   3.365848E-02	  -2.836431E-05	   6.825930E-04	  -1.490635E-06	  -1.915833E+06	   1.083767E+06	   2.993648E+06	   0.000000E+00	   0.000000E+00	   1.407519E+08	   5.117813E+05	   1.185873E+07	   0.000000E+00	   3.363250E+05	  -1.388446E+03	  -5.062714E+05	   1.380665E+05	  -7.108123E+06	   1.696579E+04
   56.5750	  -5.909111E-01	  -1.591179E+06	  -4.978472E+03	   4.656368E+07	  -1.315989E+06	  -3.793468E+07	   3.185318E+04	   4.101856E+00	   4.100332E-02	  -2.246809E-01	   1.347937E-03	   3.113825E-02	  -1.353202E-03	  -1.511574E-01	  -3.687978E-03	   5.034981E-02	   2.944181E-04	  -8.284220E-04	   4.455441E-05	   1.194525E-02	   8.699446E-04	   3.351869E-02	  -3.296772E-05	   6.936390E-04	  -1.231209E-06	  -1.911636E+06	   1.088283E+06	   2.857476E+06	   0.000000E+00	   0.000000E+00	   1.407495E+08	   5.131833E+05	   1.185477E+07	   0.000000E+00	   3.265601E+05	  -1.547298E+03	  -5.043102E+05	   1.638165E+05	  -7.076334E+06	   1.579822E+04
   56.5875	  -5.865946E-01	  -1.605792E+06	  -5.304896E+03	   4.656929E+07	  -1.278855E+06	  -3.793992E+07	   3.000735E+04	   4.099968E+00	   4.095729E-02	  -2.240489E-01	   1.351614E-03	   3.112795E-02	  -1.352645E-03	  -1.510012E-01	  -3.676554E-03	   5.076792E-02	   2.939776E-04	  -8.196828E-04	   4.454049E-05	   1.304302E-02	   9.574137E-04	   3.337855E-02	  -3.749874E-05	   7.045349E-04	  -1.001726E-06	  -1.907438E+06	   1.092799E+06	   2.721306E+06	   0.000000E+00	   0.000000E+00	   1.407471E+08	   5.145834E+05	   1.185085E+07	   0.000000E+00	   3.167602E+05	  -1.703601E+03	  -5.023421E+05	   1.891725E+05	  -7.043477E+06	   1.477396E+04
   56.6000	  -5.822781E-01	  -1.620413E+06	  -5.625833E+03	   4.657490E+07	  -1.242300E+06	  -3.794429E+07	   2.850582E+04	   4.098082E+00	   4.091142E-02	  -2.234117E-01	   1.355286E-03	   3.111776E-02	  -1.352089E-03	  -1.508313E-01	  -3.664046E-03	   5.118427E-02	   2.934809E-04	  -8.108085E-04	   4.452925E-05	   1.413556E-02	   1.043421E-03	   3.323805E-02	  -4.195841E-05	   7.152910E-04	  -8.012927E-07	  -1.903242E+06	   1.097314E+06	   2.585176E+06	   0.000000E+00	   0.000000E+00	   1.407446E+08	   5.159813E+05	   1.184697E+07	   0.000000E+00	   3.069267E+05	  -1.857778E+03	  -5.003670E+05	   2.141357E+05	  -7.009628E+06	   1.388854E+04
   56.6125	  -5.762656E-01	  -1.628824E+06	  -5.942125E+03	   4.657929E+07	  -1.206186E+06	  -3.798616E+07	   2.731388E+04	   4.096197E+00	   4.086570E-02	  -2.227693E-01	   1.358951E-03	   3.110768E-02	  -1.351532E-03	  -1.506478E-01	  -3.650472E-03	   5.159887E-02	   2.929289E-04	  -8.018007E-04	   4.452033E-05	   1.514878E-02	   1.128077E-03	   3.307593E-02	  -4.635198E-05	   7.253984E-04	  -6.282149E-07	  -1.893914E+06	   1.100039E+06	   2.422402E+06	   0.000000E+00	   0.000000E+00	   1.407422E+08	   5.173766E+05	   1.184313E+07	   0.000000E+00	   2.974976E+05	  -2.010137E+03	  -4.980725E+05	   2.387342E+05	  -6.977428E+06	   1.313362E+04
   56.6250	  -5.702533E-01	  -1.637248E+06	  -6.254667E+03	   4.658368E+07	  -1.170682E+06	  -3.802727E+07	   2.646654E+04	   4.094316E+00	   4.082016E-02	  -2.221217E-01	   1.362609E-03	   3.109771E-02	  -1.350976E-03	  -1.504525E-01	  -3.635847E-03	   5.201119E-02	   2.923224E-04	  -7.926734E-04	   4.451340E-05	   1.615753E-02	   1.211369E-03	   3.291344E-02	  -5.067379E-05	   7.353831E-04	  -4.840828E-07	  -1.884585E+06	   1.102763E+06	   2.259620E+06	   0.000000E+00	   0.000000E+00	   1.407397E+08	   5.187692E+05	   1.183934E+07	   0.000000E+00	   2.880327E+05	  -2.161103E+03	  -4.957708E+05	   2.629284E+05	  -6.944304E+06	   1.251684E+04
   56.6375	  -5.642408E-01	  -1.645685E+06	  -6.564073E+03	   4.658806E+07	  -1.135779E+06	  -3.806759E+07	   2.583934E+04	   4.092436E+00	   4.077481E-02	  -2.214690E-01	   1.366259E-03	   3.108786E-02	  -1.350419E-03	  -1.502443E-01	  -3.620190E-03	   5.242159E-02	   2.916623E-04	  -7.834194E-04	   4.450814E-05	   1.716166E-02	   1.293359E-03	   3.275062E-02	  -5.492542E-05	   7.452402E-04	  -3.587928E-07	  -1.875256E+06	   1.105487E+06	   2.096838E+06	   0.000000E+00	   0.000000E+00	   1.407372E+08	   5.201589E+05	   1.183559E+07	   0.000000E+00	   2.785333E+05	  -2.310970E+03	  -4.934626E+05	   2.867243E+05	  -6.910240E+06	   1.198893E+04
