
This file was generated by AeroDyn14 (v14.05.00a-bjj, 11-Apr-2016) on 13-Apr-2016 at 00:25:34.




Time	VX21	VY21	VZ21	Alpha16	DynPres16	CLift16	CDrag16	CNorm16	CTang16	CMomt16	Pitch16	AxInd16	TanInd16	ForcN16	ForcT16	Pmomt16	ReNum16
(sec)	 (m/sec)	 (m/sec)	 (m/sec)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(N-m)	(x10^6)
    13.172	 1.31720E+01	 0.00000E+00	 0.00000E+00	 1.73834E+01	 6.74256E+02	 8.38726E-01	 2.20494E-01	 8.66294E-01	 4.01584E-02	-1.05641E-01	 4.43400E+00	 7.17793E-02	 8.23414E-03	 5.33542E+01	 6.63439E+00	-2.99308E+00	 1.02701E+00
    13.176	 1.31760E+01	 0.00000E+00	 0.00000E+00	 1.73913E+01	 6.74323E+02	 8.38190E-01	 2.21258E-01	 8.66006E-01	 3.93887E-02	-1.05845E-01	 4.43400E+00	 7.16963E-02	 8.22932E-03	 5.33454E+01	 6.58610E+00	-2.99916E+00	 1.02706E+00
    13.180	 1.31800E+01	 0.00000E+00	 0.00000E+00	 1.73992E+01	 6.74391E+02	 8.37656E-01	 2.22020E-01	 8.65719E-01	 3.86200E-02	-1.06049E-01	 4.43400E+00	 7.16133E-02	 8.22449E-03	 5.33367E+01	 6.53786E+00	-3.00523E+00	 1.02711E+00
    13.184	 1.31840E+01	 0.00000E+00	 0.00000E+00	 1.74070E+01	 6.74459E+02	 8.37121E-01	 2.22783E-01	 8.65431E-01	 3.78514E-02	-1.06252E-01	 4.43400E+00	 7.15305E-02	 8.21960E-03	 5.33280E+01	 6.48961E+00	-3.01130E+00	 1.02716E+00
    13.188	 1.31880E+01	 0.00000E+00	 0.00000E+00	 1.74149E+01	 6.74526E+02	 8.36587E-01	 2.23546E-01	 8.65144E-01	 3.70823E-02	-1.06456E-01	 4.43400E+00	 7.14478E-02	 8.21483E-03	 5.33192E+01	 6.44133E+00	-3.01738E+00	 1.02721E+00
    13.192	 1.31920E+01	 0.00000E+00	 0.00000E+00	 1.74228E+01	 6.74594E+02	 8.36052E-01	 2.24308E-01	 8.64858E-01	 3.63139E-02	-1.06659E-01	 4.43400E+00	 7.13652E-02	 8.21000E-03	 5.33106E+01	 6.39308E+00	-3.02345E+00	 1.02726E+00
    13.196	 1.31960E+01	 0.00000E+00	 0.00000E+00	 1.74306E+01	 6.74662E+02	 8.35518E-01	 2.25070E-01	 8.64571E-01	 3.55452E-02	-1.06863E-01	 4.43400E+00	 7.12827E-02	 8.20512E-03	 5.33019E+01	 6.34481E+00	-3.02952E+00	 1.02732E+00
    13.200	 1.32000E+01	 0.00000E+00	 0.00000E+00	 1.74385E+01	 6.74730E+02	 8.34984E-01	 2.25832E-01	 8.64285E-01	 3.47764E-02	-1.07067E-01	 4.43400E+00	 7.12002E-02	 8.20029E-03	 5.32932E+01	 6.29652E+00	-3.03559E+00	 1.02737E+00
    13.204	 1.32040E+01	 0.00000E+00	 0.00000E+00	 1.74463E+01	 6.74797E+02	 8.34450E-01	 2.26594E-01	 8.63999E-01	 3.40080E-02	-1.07270E-01	 4.43400E+00	 7.11178E-02	 8.19546E-03	 5.32846E+01	 6.24824E+00	-3.04167E+00	 1.02742E+00
    13.208	 1.32080E+01	 0.00000E+00	 0.00000E+00	 1.74542E+01	 6.74865E+02	 8.33916E-01	 2.27355E-01	 8.63714E-01	 3.32400E-02	-1.07473E-01	 4.43400E+00	 7.10356E-02	 8.19063E-03	 5.32760E+01	 6.19999E+00	-3.04774E+00	 1.02747E+00
    13.212	 1.32120E+01	 0.00000E+00	 0.00000E+00	 1.74620E+01	 6.74933E+02	 8.33382E-01	 2.28117E-01	 8.63428E-01	 3.24717E-02	-1.07677E-01	 4.43400E+00	 7.09534E-02	 8.18580E-03	 5.32674E+01	 6.15171E+00	-3.05381E+00	 1.02752E+00
    13.216	 1.32160E+01	 0.00000E+00	 0.00000E+00	 1.74699E+01	 6.75001E+02	 8.32848E-01	 2.28878E-01	 8.63143E-01	 3.17033E-02	-1.07880E-01	 4.43400E+00	 7.08714E-02	 8.18098E-03	 5.32588E+01	 6.10341E+00	-3.05989E+00	 1.02757E+00
    13.220	 1.32200E+01	 0.00000E+00	 0.00000E+00	 1.74777E+01	 6.75069E+02	 8.32314E-01	 2.29640E-01	 8.62858E-01	 3.09351E-02	-1.08083E-01	 4.43400E+00	 7.07894E-02	 8.17615E-03	 5.32502E+01	 6.05512E+00	-3.06596E+00	 1.02763E+00
    13.224	 1.32240E+01	 0.00000E+00	 0.00000E+00	 1.74856E+01	 6.75137E+02	 8.31781E-01	 2.30401E-01	 8.62574E-01	 3.01673E-02	-1.08286E-01	 4.43400E+00	 7.07075E-02	 8.17132E-03	 5.32416E+01	 6.00684E+00	-3.07203E+00	 1.02768E+00
    13.228	 1.32280E+01	 0.00000E+00	 0.00000E+00	 1.74934E+01	 6.75205E+02	 8.31248E-01	 2.31161E-01	 8.62290E-01	 2.93996E-02	-1.08489E-01	 4.43400E+00	 7.06257E-02	 8.16649E-03	 5.32331E+01	 5.95857E+00	-3.07810E+00	 1.02773E+00
    13.232	 1.32320E+01	 0.00000E+00	 0.00000E+00	 1.75013E+01	 6.75273E+02	 8.30715E-01	 2.31922E-01	 8.62006E-01	 2.86321E-02	-1.08692E-01	 4.43400E+00	 7.05440E-02	 8.16166E-03	 5.32246E+01	 5.91029E+00	-3.08418E+00	 1.02778E+00
    13.236	 1.32360E+01	 0.00000E+00	 0.00000E+00	 1.75091E+01	 6.75341E+02	 8.30181E-01	 2.32683E-01	 8.61723E-01	 2.78638E-02	-1.08896E-01	 4.43400E+00	 7.04624E-02	 8.15684E-03	 5.32160E+01	 5.86195E+00	-3.09025E+00	 1.02783E+00
    13.240	 1.32400E+01	 0.00000E+00	 0.00000E+00	 1.75169E+01	 6.75409E+02	 8.29648E-01	 2.33443E-01	 8.61439E-01	 2.70964E-02	-1.09099E-01	 4.43400E+00	 7.03809E-02	 8.15201E-03	 5.32075E+01	 5.81367E+00	-3.09632E+00	 1.02788E+00
    13.244	 1.32440E+01	 0.00000E+00	 0.00000E+00	 1.75248E+01	 6.75477E+02	 8.29116E-01	 2.34203E-01	 8.61156E-01	 2.63290E-02	-1.09302E-01	 4.43400E+00	 7.02994E-02	 8.14718E-03	 5.31991E+01	 5.76538E+00	-3.10240E+00	 1.02794E+00
    13.248	 1.32480E+01	 0.00000E+00	 0.00000E+00	 1.75326E+01	 6.75545E+02	 8.28583E-01	 2.34963E-01	 8.60874E-01	 2.55614E-02	-1.09505E-01	 4.43400E+00	 7.02181E-02	 8.14235E-03	 5.31906E+01	 5.71707E+00	-3.10847E+00	 1.02799E+00
    13.252	 1.32520E+01	 0.00000E+00	 0.00000E+00	 1.75404E+01	 6.75613E+02	 8.28050E-01	 2.35723E-01	 8.60591E-01	 2.47939E-02	-1.09707E-01	 4.43400E+00	 7.01369E-02	 8.13752E-03	 5.31821E+01	 5.66874E+00	-3.11454E+00	 1.02804E+00
    13.256	 1.32560E+01	 0.00000E+00	 0.00000E+00	 1.75483E+01	 6.75681E+02	 8.27517E-01	 2.36483E-01	 8.60309E-01	 2.40267E-02	-1.09910E-01	 4.43400E+00	 7.00557E-02	 8.13270E-03	 5.31737E+01	 5.62044E+00	-3.12062E+00	 1.02809E+00
    13.260	 1.32600E+01	 0.00000E+00	 0.00000E+00	 1.75561E+01	 6.75749E+02	 8.26985E-01	 2.37242E-01	 8.60027E-01	 2.32598E-02	-1.10113E-01	 4.43400E+00	 6.99747E-02	 8.12793E-03	 5.31653E+01	 5.57215E+00	-3.12669E+00	 1.02814E+00
    13.264	 1.32640E+01	 0.00000E+00	 0.00000E+00	 1.75639E+01	 6.75817E+02	 8.26453E-01	 2.38001E-01	 8.59746E-01	 2.24924E-02	-1.10316E-01	 4.43400E+00	 6.98937E-02	 8.12304E-03	 5.31569E+01	 5.52382E+00	-3.13276E+00	 1.02819E+00
    13.268	 1.32680E+01	 0.00000E+00	 0.00000E+00	 1.75718E+01	 6.75885E+02	 8.25921E-01	 2.38760E-01	 8.59465E-01	 2.17260E-02	-1.10518E-01	 4.43400E+00	 6.98129E-02	 8.11827E-03	 5.31485E+01	 5.47554E+00	-3.13883E+00	 1.02825E+00
    13.272	 1.32720E+01	 0.00000E+00	 0.00000E+00	 1.75796E+01	 6.75953E+02	 8.25388E-01	 2.39519E-01	 8.59183E-01	 2.09587E-02	-1.10721E-01	 4.43400E+00	 6.97320E-02	 8.11344E-03	 5.31402E+01	 5.42719E+00	-3.14491E+00	 1.02830E+00
    13.276	 1.32760E+01	 0.00000E+00	 0.00000E+00	 1.75874E+01	 6.76022E+02	 8.24856E-01	 2.40278E-01	 8.58903E-01	 2.01918E-02	-1.10924E-01	 4.43400E+00	 6.96513E-02	 8.10862E-03	 5.31318E+01	 5.37886E+00	-3.15098E+00	 1.02835E+00
    13.280	 1.32800E+01	 0.00000E+00	 0.00000E+00	 1.75952E+01	 6.76090E+02	 8.24325E-01	 2.41037E-01	 8.58622E-01	 1.94254E-02	-1.11126E-01	 4.43400E+00	 6.95707E-02	 8.10379E-03	 5.31235E+01	 5.33055E+00	-3.15705E+00	 1.02840E+00
    13.284	 1.32840E+01	 0.00000E+00	 0.00000E+00	 1.76030E+01	 6.76158E+02	 8.23793E-01	 2.41796E-01	 8.58342E-01	 1.86585E-02	-1.11329E-01	 4.43400E+00	 6.94902E-02	 8.09896E-03	 5.31152E+01	 5.28221E+00	-3.16313E+00	 1.02845E+00
    13.288	 1.32880E+01	 0.00000E+00	 0.00000E+00	 1.76109E+01	 6.76226E+02	 8.23261E-01	 2.42554E-01	 8.58062E-01	 1.78917E-02	-1.11531E-01	 4.43400E+00	 6.94098E-02	 8.09413E-03	 5.31068E+01	 5.23386E+00	-3.16920E+00	 1.02851E+00
    13.292	 1.32920E+01	 0.00000E+00	 0.00000E+00	 1.76187E+01	 6.76295E+02	 8.22730E-01	 2.43312E-01	 8.57783E-01	 1.71257E-02	-1.11734E-01	 4.43400E+00	 6.93294E-02	 8.08936E-03	 5.30986E+01	 5.18555E+00	-3.17527E+00	 1.02856E+00
    13.296	 1.32960E+01	 0.00000E+00	 0.00000E+00	 1.76265E+01	 6.76363E+02	 8.22198E-01	 2.44070E-01	 8.57504E-01	 1.63593E-02	-1.11936E-01	 4.43400E+00	 6.92492E-02	 8.08454E-03	 5.30903E+01	 5.13721E+00	-3.18134E+00	 1.02861E+00
    13.300	 1.33000E+01	 0.00000E+00	 0.00000E+00	 1.76343E+01	 6.76431E+02	 8.21667E-01	 2.44828E-01	 8.57225E-01	 1.55929E-02	-1.12139E-01	 4.43400E+00	 6.91690E-02	 8.07971E-03	 5.30821E+01	 5.08887E+00	-3.18742E+00	 1.02866E+00
    13.304	 1.33040E+01	 0.00000E+00	 0.00000E+00	 1.76421E+01	 6.76499E+02	 8.21136E-01	 2.45586E-01	 8.56946E-01	 1.48269E-02	-1.12341E-01	 4.43400E+00	 6.90890E-02	 8.07488E-03	 5.30738E+01	 5.04053E+00	-3.19349E+00	 1.02871E+00
    13.308	 1.33080E+01	 0.00000E+00	 0.00000E+00	 1.76499E+01	 6.76568E+02	 8.20605E-01	 2.46343E-01	 8.56668E-01	 1.40605E-02	-1.12543E-01	 4.43400E+00	 6.90089E-02	 8.07005E-03	 5.30656E+01	 4.99217E+00	-3.19957E+00	 1.02877E+00
    13.312	 1.33120E+01	 0.00000E+00	 0.00000E+00	 1.76577E+01	 6.76636E+02	 8.20074E-01	 2.47101E-01	 8.56389E-01	 1.32943E-02	-1.12746E-01	 4.43400E+00	 6.89290E-02	 8.06528E-03	 5.30574E+01	 4.94381E+00	-3.20564E+00	 1.02882E+00
    13.316	 1.33160E+01	 0.00000E+00	 0.00000E+00	 1.76655E+01	 6.76705E+02	 8.19543E-01	 2.47858E-01	 8.56112E-01	 1.25289E-02	-1.12948E-01	 4.43400E+00	 6.88493E-02	 8.06046E-03	 5.30492E+01	 4.89549E+00	-3.21171E+00	 1.02887E+00
    13.320	 1.33200E+01	 0.00000E+00	 0.00000E+00	 1.76733E+01	 6.76773E+02	 8.19013E-01	 2.48614E-01	 8.55834E-01	 1.17633E-02	-1.13150E-01	 4.43400E+00	 6.87695E-02	 8.05563E-03	 5.30410E+01	 4.84716E+00	-3.21778E+00	 1.02892E+00
    13.324	 1.33240E+01	 0.00000E+00	 0.00000E+00	 1.76812E+01	 6.76841E+02	 8.18482E-01	 2.49372E-01	 8.55557E-01	 1.09972E-02	-1.13352E-01	 4.43400E+00	 6.86899E-02	 8.05086E-03	 5.30329E+01	 4.79877E+00	-3.22386E+00	 1.02897E+00
    13.328	 1.33280E+01	 0.00000E+00	 0.00000E+00	 1.76890E+01	 6.76910E+02	 8.17951E-01	 2.50129E-01	 8.55280E-01	 1.02315E-02	-1.13554E-01	 4.43400E+00	 6.86104E-02	 8.04603E-03	 5.30247E+01	 4.75041E+00	-3.22993E+00	 1.02903E+00
    13.332	 1.33320E+01	 0.00000E+00	 0.00000E+00	 1.76968E+01	 6.76978E+02	 8.17421E-01	 2.50885E-01	 8.55003E-01	 9.46590E-03	-1.13756E-01	 4.43400E+00	 6.85309E-02	 8.04120E-03	 5.30166E+01	 4.70204E+00	-3.23600E+00	 1.02908E+00
    13.336	 1.33360E+01	 0.00000E+00	 0.00000E+00	 1.77045E+01	 6.77047E+02	 8.16891E-01	 2.51641E-01	 8.54727E-01	 8.70055E-03	-1.13958E-01	 4.43400E+00	 6.84516E-02	 8.03638E-03	 5.30085E+01	 4.65369E+00	-3.24208E+00	 1.02913E+00
    13.340	 1.33400E+01	 0.00000E+00	 0.00000E+00	 1.77123E+01	 6.77115E+02	 8.16360E-01	 2.52398E-01	 8.54451E-01	 7.93497E-03	-1.14160E-01	 4.43400E+00	 6.83723E-02	 8.03161E-03	 5.30004E+01	 4.60531E+00	-3.24815E+00	 1.02918E+00
    13.344	 1.33440E+01	 0.00000E+00	 0.00000E+00	 1.77201E+01	 6.77184E+02	 8.15831E-01	 2.53153E-01	 8.54175E-01	 7.17014E-03	-1.14362E-01	 4.43400E+00	 6.82931E-02	 8.02678E-03	 5.29924E+01	 4.55697E+00	-3.25422E+00	 1.02923E+00
    13.348	 1.33480E+01	 0.00000E+00	 0.00000E+00	 1.77279E+01	 6.77253E+02	 8.15300E-01	 2.53910E-01	 8.53899E-01	 6.40458E-03	-1.14564E-01	 4.43400E+00	 6.82140E-02	 8.02195E-03	 5.29843E+01	 4.50857E+00	-3.26030E+00	 1.02929E+00
    13.352	 1.33520E+01	 0.00000E+00	 0.00000E+00	 1.77357E+01	 6.77321E+02	 8.14771E-01	 2.54665E-01	 8.53624E-01	 5.63961E-03	-1.14765E-01	 4.43400E+00	 6.81350E-02	 8.01718E-03	 5.29762E+01	 4.46021E+00	-3.26637E+00	 1.02934E+00
    13.356	 1.33560E+01	 0.00000E+00	 0.00000E+00	 1.77435E+01	 6.77390E+02	 8.14241E-01	 2.55421E-01	 8.53349E-01	 4.87439E-03	-1.14967E-01	 4.43400E+00	 6.80561E-02	 8.01235E-03	 5.29682E+01	 4.41181E+00	-3.27245E+00	 1.02939E+00
    13.360	 1.33600E+01	 0.00000E+00	 0.00000E+00	 1.77513E+01	 6.77458E+02	 8.13711E-01	 2.56176E-01	 8.53074E-01	 4.10961E-03	-1.15169E-01	 4.43400E+00	 6.79772E-02	 8.00759E-03	 5.29602E+01	 4.36344E+00	-3.27852E+00	 1.02944E+00
    13.364	 1.33640E+01	 0.00000E+00	 0.00000E+00	 1.77591E+01	 6.77527E+02	 8.13182E-01	 2.56932E-01	 8.52800E-01	 3.34477E-03	-1.15370E-01	 4.43400E+00	 6.78985E-02	 8.00276E-03	 5.29522E+01	 4.31506E+00	-3.28459E+00	 1.02949E+00
    13.368	 1.33680E+01	 0.00000E+00	 0.00000E+00	 1.77669E+01	 6.77596E+02	 8.12653E-01	 2.57687E-01	 8.52526E-01	 2.57997E-03	-1.15572E-01	 4.43400E+00	 6.78199E-02	 7.99793E-03	 5.29442E+01	 4.26666E+00	-3.29067E+00	 1.02955E+00
    13.372	 1.33720E+01	 0.00000E+00	 0.00000E+00	 1.77747E+01	 6.77664E+02	 8.12124E-01	 2.58441E-01	 8.52252E-01	 1.81581E-03	-1.15773E-01	 4.43400E+00	 6.77413E-02	 7.99316E-03	 5.29363E+01	 4.21831E+00	-3.29674E+00	 1.02960E+00
    13.376	 1.33760E+01	 0.00000E+00	 0.00000E+00	 1.77824E+01	 6.77733E+02	 8.11594E-01	 2.59196E-01	 8.51978E-01	 1.05090E-03	-1.15975E-01	 4.43400E+00	 6.76628E-02	 7.98833E-03	 5.29283E+01	 4.16989E+00	-3.30281E+00	 1.02965E+00
    13.380	 1.33800E+01	 0.00000E+00	 0.00000E+00	 1.77902E+01	 6.77802E+02	 8.11065E-01	 2.59951E-01	 8.51705E-01	 2.86251E-04	-1.16177E-01	 4.43400E+00	 6.75844E-02	 7.98357E-03	 5.29204E+01	 4.12148E+00	-3.30889E+00	 1.02970E+00
    13.384	 1.33840E+01	 0.00000E+00	 0.00000E+00	 1.77980E+01	 6.77871E+02	 8.10536E-01	 2.60706E-01	 8.51432E-01	-4.78119E-04	-1.16378E-01	 4.43400E+00	 6.75061E-02	 7.97874E-03	 5.29125E+01	 4.07309E+00	-3.31496E+00	 1.02976E+00
    13.388	 1.33880E+01	 0.00000E+00	 0.00000E+00	 1.78058E+01	 6.77939E+02	 8.10008E-01	 2.61460E-01	 8.51159E-01	-1.24243E-03	-1.16580E-01	 4.43400E+00	 6.74278E-02	 7.97397E-03	 5.29046E+01	 4.02468E+00	-3.32103E+00	 1.02981E+00
    13.392	 1.33920E+01	 0.00000E+00	 0.00000E+00	 1.78135E+01	 6.78008E+02	 8.09479E-01	 2.62214E-01	 8.50887E-01	-2.00680E-03	-1.16781E-01	 4.43400E+00	 6.73497E-02	 7.96914E-03	 5.28967E+01	 3.97627E+00	-3.32711E+00	 1.02986E+00
    13.396	 1.33960E+01	 0.00000E+00	 0.00000E+00	 1.78213E+01	 6.78077E+02	 8.08950E-01	 2.62968E-01	 8.50615E-01	-2.77077E-03	-1.16982E-01	 4.43400E+00	 6.72716E-02	 7.96431E-03	 5.28888E+01	 3.92787E+00	-3.33318E+00	 1.02991E+00
    13.400	 1.34000E+01	 0.00000E+00	 0.00000E+00	 1.78291E+01	 6.78146E+02	 8.08422E-01	 2.63721E-01	 8.50343E-01	-3.53445E-03	-1.17183E-01	 4.43400E+00	 6.71937E-02	 7.95954E-03	 5.28810E+01	 3.87949E+00	-3.33925E+00	 1.02996E+00
    13.404	 1.34040E+01	 0.00000E+00	 0.00000E+00	 1.78369E+01	 6.78215E+02	 8.07894E-01	 2.64475E-01	 8.50071E-01	-4.29869E-03	-1.17385E-01	 4.43400E+00	 6.71158E-02	 7.95472E-03	 5.28731E+01	 3.83105E+00	-3.34533E+00	 1.03002E+00
    13.408	 1.34080E+01	 0.00000E+00	 0.00000E+00	 1.78446E+01	 6.78283E+02	 8.07365E-01	 2.65229E-01	 8.49800E-01	-5.06270E-03	-1.17586E-01	 4.43400E+00	 6.70380E-02	 7.94995E-03	 5.28653E+01	 3.78263E+00	-3.35140E+00	 1.03007E+00
    13.412	 1.34120E+01	 0.00000E+00	 0.00000E+00	 1.78524E+01	 6.78352E+02	 8.06837E-01	 2.65983E-01	 8.49529E-01	-5.82662E-03	-1.17787E-01	 4.43400E+00	 6.69603E-02	 7.94512E-03	 5.28575E+01	 3.73420E+00	-3.35748E+00	 1.03012E+00
    13.416	 1.34160E+01	 0.00000E+00	 0.00000E+00	 1.78602E+01	 6.78421E+02	 8.06309E-01	 2.66736E-01	 8.49258E-01	-6.59022E-03	-1.17988E-01	 4.43400E+00	 6.68827E-02	 7.94035E-03	 5.28497E+01	 3.68578E+00	-3.36355E+00	 1.03017E+00
    13.420	 1.34200E+01	 0.00000E+00	 0.00000E+00	 1.78679E+01	 6.78490E+02	 8.05781E-01	 2.67489E-01	 8.48987E-01	-7.35396E-03	-1.18189E-01	 4.43400E+00	 6.68051E-02	 7.93552E-03	 5.28419E+01	 3.63735E+00	-3.36963E+00	 1.03023E+00
    13.424	 1.34240E+01	 0.00000E+00	 0.00000E+00	 1.78757E+01	 6.78559E+02	 8.05253E-01	 2.68241E-01	 8.48717E-01	-8.11724E-03	-1.18390E-01	 4.43400E+00	 6.67277E-02	 7.93076E-03	 5.28342E+01	 3.58893E+00	-3.37570E+00	 1.03028E+00
    13.428	 1.34280E+01	 0.00000E+00	 0.00000E+00	 1.78834E+01	 6.78628E+02	 8.04726E-01	 2.68994E-01	 8.48447E-01	-8.88075E-03	-1.18591E-01	 4.43400E+00	 6.66503E-02	 7.92599E-03	 5.28264E+01	 3.54050E+00	-3.38178E+00	 1.03033E+00
    13.432	 1.34320E+01	 0.00000E+00	 0.00000E+00	 1.78912E+01	 6.78697E+02	 8.04198E-01	 2.69747E-01	 8.48177E-01	-9.64399E-03	-1.18792E-01	 4.43400E+00	 6.65730E-02	 7.92116E-03	 5.28187E+01	 3.49207E+00	-3.38785E+00	 1.03038E+00
    13.436	 1.34360E+01	 0.00000E+00	 0.00000E+00	 1.78990E+01	 6.78766E+02	 8.03671E-01	 2.70499E-01	 8.47908E-01	-1.04072E-02	-1.18993E-01	 4.43400E+00	 6.64959E-02	 7.91639E-03	 5.28110E+01	 3.44364E+00	-3.39392E+00	 1.03044E+00
    13.440	 1.34400E+01	 0.00000E+00	 0.00000E+00	 1.79067E+01	 6.78835E+02	 8.03144E-01	 2.71251E-01	 8.47639E-01	-1.11701E-02	-1.19194E-01	 4.43400E+00	 6.64187E-02	 7.91162E-03	 5.28033E+01	 3.39521E+00	-3.40000E+00	 1.03049E+00
    13.444	 1.34440E+01	 0.00000E+00	 0.00000E+00	 1.79145E+01	 6.78905E+02	 8.02617E-01	 2.72003E-01	 8.47370E-01	-1.19331E-02	-1.19395E-01	 4.43400E+00	 6.63418E-02	 7.90685E-03	 5.27957E+01	 3.34678E+00	-3.40607E+00	 1.03054E+00
    13.448	 1.34480E+01	 0.00000E+00	 0.00000E+00	 1.79222E+01	 6.78973E+02	 8.02089E-01	 2.72755E-01	 8.47102E-01	-1.26963E-02	-1.19595E-01	 4.43400E+00	 6.62648E-02	 7.90203E-03	 5.27880E+01	 3.29831E+00	-3.41215E+00	 1.03059E+00
    13.452	 1.34520E+01	 0.00000E+00	 0.00000E+00	 1.79300E+01	 6.79043E+02	 8.01562E-01	 2.73507E-01	 8.46834E-01	-1.34590E-02	-1.19796E-01	 4.43400E+00	 6.61879E-02	 7.89726E-03	 5.27804E+01	 3.24987E+00	-3.41822E+00	 1.03065E+00
    13.456	 1.34560E+01	 0.00000E+00	 0.00000E+00	 1.79377E+01	 6.79112E+02	 8.01035E-01	 2.74259E-01	 8.46565E-01	-1.42224E-02	-1.19997E-01	 4.43400E+00	 6.61111E-02	 7.89243E-03	 5.27727E+01	 3.20138E+00	-3.42430E+00	 1.03070E+00
    13.460	 1.34600E+01	 0.00000E+00	 0.00000E+00	 1.79455E+01	 6.79181E+02	 8.00508E-01	 2.75010E-01	 8.46298E-01	-1.49850E-02	-1.20198E-01	 4.43400E+00	 6.60344E-02	 7.88766E-03	 5.27651E+01	 3.15294E+00	-3.43037E+00	 1.03075E+00
    13.464	 1.34640E+01	 0.00000E+00	 0.00000E+00	 1.79532E+01	 6.79250E+02	 7.99982E-01	 2.75761E-01	 8.46030E-01	-1.57475E-02	-1.20398E-01	 4.43400E+00	 6.59578E-02	 7.88283E-03	 5.27575E+01	 3.10449E+00	-3.43645E+00	 1.03080E+00
    13.468	 1.34680E+01	 0.00000E+00	 0.00000E+00	 1.79609E+01	 6.79319E+02	 7.99455E-01	 2.76512E-01	 8.45763E-01	-1.65097E-02	-1.20599E-01	 4.43400E+00	 6.58813E-02	 7.87807E-03	 5.27499E+01	 3.05605E+00	-3.44252E+00	 1.03086E+00
    13.472	 1.34720E+01	 0.00000E+00	 0.00000E+00	 1.79687E+01	 6.79388E+02	 7.98929E-01	 2.77263E-01	 8.45496E-01	-1.72725E-02	-1.20799E-01	 4.43400E+00	 6.58049E-02	 7.87330E-03	 5.27424E+01	 3.00756E+00	-3.44860E+00	 1.03091E+00
    13.476	 1.34760E+01	 0.00000E+00	 0.00000E+00	 1.79764E+01	 6.79458E+02	 7.98403E-01	 2.78014E-01	 8.45230E-01	-1.80347E-02	-1.21000E-01	 4.43400E+00	 6.57285E-02	 7.86853E-03	 5.27348E+01	 2.95910E+00	-3.45467E+00	 1.03096E+00
    13.480	 1.34800E+01	 0.00000E+00	 0.00000E+00	 1.79842E+01	 6.79527E+02	 7.97876E-01	 2.78765E-01	 8.44963E-01	-1.87970E-02	-1.21200E-01	 4.43400E+00	 6.56523E-02	 7.86376E-03	 5.27273E+01	 2.91063E+00	-3.46075E+00	 1.03101E+00
    13.484	 1.34840E+01	 0.00000E+00	 0.00000E+00	 1.79919E+01	 6.79596E+02	 7.97351E-01	 2.79515E-01	 8.44697E-01	-1.95587E-02	-1.21400E-01	 4.43400E+00	 6.55761E-02	 7.85893E-03	 5.27198E+01	 2.86219E+00	-3.46682E+00	 1.03107E+00
    13.488	 1.34880E+01	 0.00000E+00	 0.00000E+00	 1.79996E+01	 6.79666E+02	 7.96824E-01	 2.80265E-01	 8.44432E-01	-2.03210E-02	-1.21601E-01	 4.43400E+00	 6.55000E-02	 7.85416E-03	 5.27123E+01	 2.81370E+00	-3.47290E+00	 1.03112E+00
    13.492	 1.34920E+01	 0.00000E+00	 0.00000E+00	 1.80074E+01	 6.79735E+02	 7.96298E-01	 2.81016E-01	 8.44166E-01	-2.10833E-02	-1.21801E-01	 4.43400E+00	 6.54239E-02	 7.84940E-03	 5.27048E+01	 2.76520E+00	-3.47897E+00	 1.03117E+00
    13.496	 1.34960E+01	 0.00000E+00	 0.00000E+00	 1.80151E+01	 6.79804E+02	 7.95773E-01	 2.81765E-01	 8.43901E-01	-2.18450E-02	-1.22001E-01	 4.43400E+00	 6.53480E-02	 7.84463E-03	 5.26973E+01	 2.71673E+00	-3.48505E+00	 1.03122E+00
    13.500	 1.35000E+01	 0.00000E+00	 0.00000E+00	 1.80228E+01	 6.79873E+02	 7.95247E-01	 2.82516E-01	 8.43636E-01	-2.26072E-02	-1.22202E-01	 4.43400E+00	 6.52722E-02	 7.83980E-03	 5.26898E+01	 2.66822E+00	-3.49112E+00	 1.03128E+00
    13.504	 1.35040E+01	 0.00000E+00	 0.00000E+00	 1.80306E+01	 6.79943E+02	 7.94722E-01	 2.83265E-01	 8.43371E-01	-2.33685E-02	-1.22402E-01	 4.43400E+00	 6.51964E-02	 7.83503E-03	 5.26824E+01	 2.61976E+00	-3.49720E+00	 1.03133E+00
    13.508	 1.35080E+01	 0.00000E+00	 0.00000E+00	 1.80383E+01	 6.80012E+02	 7.94196E-01	 2.84014E-01	 8.43107E-01	-2.41302E-02	-1.22602E-01	 4.43400E+00	 6.51207E-02	 7.83026E-03	 5.26750E+01	 2.57127E+00	-3.50327E+00	 1.03138E+00
    13.512	 1.35120E+01	 0.00000E+00	 0.00000E+00	 1.80460E+01	 6.80082E+02	 7.93671E-01	 2.84764E-01	 8.42843E-01	-2.48920E-02	-1.22802E-01	 4.43400E+00	 6.50451E-02	 7.82549E-03	 5.26676E+01	 2.52276E+00	-3.50935E+00	 1.03143E+00
    13.516	 1.35160E+01	 0.00000E+00	 0.00000E+00	 1.80537E+01	 6.80151E+02	 7.93145E-01	 2.85513E-01	 8.42579E-01	-2.56536E-02	-1.23002E-01	 4.43400E+00	 6.49696E-02	 7.82067E-03	 5.26602E+01	 2.47426E+00	-3.51543E+00	 1.03149E+00
