





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
   253.40   2.3261982e+06   3.2491729e+06   2.1657151e+07   2.7416634e+07  -1.9501077e+07   0.0000000e+00   1.0621967e+02   7.4664225e-01   8.7554928e+01  -2.6655714e+01   7.6778502e+01  -6.0116590e+01   9.7357589e+01  -2.0270418e+02   3.2446798e+01  -1.3289952e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4765586e+05   2.0579498e+05   1.5683311e+05   2.1775143e+05   1.6677644e+05   2.3055122e+05   2.5546594e+05   3.5084023e+05   1.0565278e+05   1.4436436e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8438751e+05  -8.9513436e+05
   253.50   2.3449552e+06   3.3398941e+06   2.1586507e+07   2.8083617e+07  -1.9644102e+07   0.0000000e+00   2.1268594e+02   8.1606039e+01   1.7777232e+02   3.8721255e+01   1.4558367e+02  -1.0144324e+00   1.8140849e+02  -8.9509166e+01   1.9529336e+01  -1.8406138e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5129013e+05   2.1549434e+05   1.6123408e+05   2.2901297e+05   1.7206039e+05   2.4359668e+05   2.9470401e+05   4.1503511e+05   3.6683159e+04   5.1484547e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.7884100e+05  -9.7132461e+05
   253.60   2.3493700e+06   3.4086723e+06   2.1519096e+07   2.8607492e+07  -1.9687063e+07   0.0000000e+00   3.7787772e+02   2.3086230e+02   3.3594997e+02   1.7074641e+02   2.9022972e+02   1.0976827e+02   3.4865753e+02   4.8566033e+01   4.6488191e-01  -3.0184140e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5399032e+05   2.2391803e+05   1.6461876e+05   2.3889893e+05   1.7623719e+05   2.5515758e+05   2.9526181e+05   4.2583047e+05   4.9025461e+02   7.0524810e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.7188389e+05  -1.0456923e+06
   253.70   2.3393966e+06   3.4550849e+06   2.1455148e+07   2.8980560e+07  -1.9627038e+07   0.0000000e+00   6.0259308e+02   4.6079955e+02   5.6321358e+02   3.9160386e+02   5.5441922e+02   3.3476780e+02   5.4075396e+02   2.5697629e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5569417e+05   2.3093230e+05   1.6691510e+05   2.4725612e+05   1.9541363e+05   2.8895568e+05   2.3913807e+05   3.5274987e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6358920e+05  -1.1179352e+06
   253.80   2.3150251e+06   3.4787303e+06   2.1394861e+07   2.9192009e+07  -1.9458965e+07   0.0000000e+00   8.8735338e+02   7.7805599e+02   8.6026801e+02   7.1166679e+02   1.0573269e+03   7.9652544e+02   5.8361331e+02   3.9794135e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5634797e+05   2.3641457e+05   1.6806052e+05   2.5394362e+05   2.4010910e+05   3.6232546e+05   1.5219930e+05   2.2935731e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5405944e+05  -1.1877521e+06
   253.90   2.2764047e+06   3.4794074e+06   2.1338402e+07   2.9233821e+07  -1.9179890e+07   0.0000000e+00   1.2316243e+03   1.1861578e+03   1.2269585e+03   1.1365991e+03   1.8211318e+03   1.5796280e+03   3.7930930e+02   3.1267890e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5590738e+05   2.4025508e+05   1.6800287e+05   2.5883467e+05   2.8240030e+05   4.3473790e+05   6.4196287e+04   9.8756084e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4342622e+05  -1.2548443e+06
   254.00   2.2237907e+06   3.4570967e+06   2.1285906e+07   2.9099495e+07  -1.8787864e+07   0.0000000e+00   1.6334017e+03   1.6858879e+03   1.6615496e+03   1.6686032e+03   2.6403380e+03   2.5329212e+03   6.1673289e+01   5.7344978e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5433813e+05   2.4235846e+05   1.6670126e+05   2.6181850e+05   2.9158758e+05   4.5786162e+05   7.2422382e+03   1.1368392e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3184929e+05  -1.3189172e+06
   254.10   2.1575057e+06   3.4119181e+06   2.1237476e+07   2.8785081e+07  -1.8282530e+07   0.0000000e+00   2.0890271e+03   2.2752553e+03   2.2398408e+03   2.3894321e+03   3.0011741e+03   3.1077657e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5161661e+05   2.4264509e+05   1.7047863e+05   2.7297530e+05   2.4407648e+05   3.9092206e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1951473e+05  -1.3796823e+06
   254.20   2.0778779e+06   3.3440316e+06   2.1193182e+07   2.8285063e+07  -1.7662475e+07   0.0000000e+00   2.5931244e+03   2.9494222e+03   3.3578892e+03   3.7512230e+03   2.6413948e+03   2.8981076e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4773035e+05   2.4105241e+05   1.9948128e+05   3.2578992e+05   1.6350315e+05   2.6716839e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0663250e+05  -1.4368583e+06
   254.30   1.9853433e+06   3.2537908e+06   2.1153066e+07   2.7594836e+07  -1.6926914e+07   0.0000000e+00   3.1386189e+03   3.7006809e+03   4.9092233e+03   5.7017114e+03   1.6795154e+03   1.9289794e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4267841e+05   2.3753590e+05   2.3104507e+05   3.8514494e+05   8.1074867e+04   1.3523458e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.3433287e+04  -1.4901733e+06
   254.40   1.8803917e+06   3.1416621e+06   2.1117142e+07   2.6712419e+07  -1.6076693e+07   0.0000000e+00   3.7168274e+03   4.5185118e+03   6.4222449e+03   7.7157330e+03   5.5185705e+02   6.5806811e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3647156e+05   2.3206998e+05   2.4201956e+05   4.1219843e+05   2.1140604e+04   3.6031362e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.0164654e+04  -1.5393659e+06
   254.50   1.7635508e+06   3.0081966e+06   2.1085399e+07   2.5637122e+07  -1.5113430e+07   0.0000000e+00   4.3180077e+03   5.3902243e+03   7.1359867e+03   8.8324142e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2914433e+05   2.2466938e+05   2.1713982e+05   3.7838818e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.7086602e+04  -1.5841873e+06
   254.60   1.6353515e+06   2.8539637e+06   2.1057803e+07   2.4370984e+07  -1.4040326e+07   0.0000000e+00   5.4018216e+03   6.8994699e+03   6.6000046e+03   8.3844240e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3234824e+05   2.3609923e+05   1.6327227e+05   2.9171251e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.4466637e+04  -1.6244026e+06
   254.70   1.4963781e+06   2.6796300e+06   2.1034306e+07   2.2912929e+07  -1.2858890e+07   0.0000000e+00   7.1461931e+03   9.3163952e+03   5.1897535e+03   6.7445944e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4357570e+05   2.6347609e+05   1.0474844e+05   1.9246278e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.2574404e+04  -1.6597924e+06
   254.80   1.3472928e+06   2.4860048e+06   2.1014842e+07   2.1266568e+07  -1.1573409e+07   0.0000000e+00   9.1047806e+03   1.2095318e+04   3.3668489e+03   4.4651245e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4951451e+05   2.8346551e+05   5.5388798e+04   1.0510716e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.1676036e+04  -1.6901543e+06
   254.90   1.1888094e+06   2.2739926e+06   2.0999340e+07   1.9437307e+07  -1.0189255e+07   0.0000000e+00   1.0799368e+04   1.4597846e+04   1.6367384e+03   2.2107547e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4383877e+05   2.8350864e+05   2.1811569e+04   4.3012268e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2028333e+04  -1.7153042e+06
   255.00   1.0216980e+06   2.0446020e+06   2.0987722e+07   1.7432522e+07  -8.7129709e+06   0.0000000e+00   1.1836738e+04   1.6258923e+04   4.2896544e+02   5.8918391e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2607072e+05   2.6079656e+05   4.5707654e+03   9.4540490e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3872917e+04  -1.7350776e+06
   255.10   8.4679063e+05   1.7989553e+06   2.0979911e+07   1.5261729e+07  -7.1523520e+06   0.0000000e+00   1.2002494e+04   1.6733336e+04   5.4720014e-02   7.6327799e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9743709e+04   2.1988511e+05   4.5553064e-01   1.0028792e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.4305160e+03  -1.7493312e+06
   255.20   6.6497867e+05   1.5382848e+06   2.0975834e+07   1.2937395e+07  -5.5167997e+06   0.0000000e+00   1.1481546e+04   1.6229630e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1337080e+04   1.7209417e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.8955097e+03  -1.7579432e+06
   255.30   4.7722840e+05   1.2639645e+06   2.0975427e+07   1.0472550e+07  -3.8161783e+06   0.0000000e+00   1.0706663e+04   1.5331710e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5948422e+04   1.2778200e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.3090787e+02  -1.7608153e+06
   255.40   2.8457483e+05   9.7750863e+05   2.0978964e+07   7.8838381e+06  -2.0622201e+06   0.0000000e+00   9.9321238e+03   1.4398032e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4730962e+04   9.0119637e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6388142e+02  -1.7578726e+06
   255.50   8.8108060e+04   6.8055012e+05   2.0989790e+07   5.1900817e+06  -2.6774551e+05   0.0000000e+00   9.3316036e+03   1.3686463e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0945818e+03   5.9079093e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1819865e+03  -1.7490649e+06
   255.60  -1.1103595e+05   3.7482931e+05   2.1008836e+07   2.4120351e+06   1.5535325e+06   0.0000000e+00   9.0070999e+03   1.3359451e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.4829498e+03   3.2778697e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5301938e+03  -1.7343672e+06
   255.70  -3.1168745e+05   6.2178148e+04   2.1036102e+07  -4.2794731e+05   3.3872513e+06   0.0000000e+00   9.0036482e+03   1.3499768e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.3942274e+04   8.3856524e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3208819e+04  -1.7137800e+06
   255.80  -5.1265698e+05  -2.5550030e+05   2.1071515e+07  -3.3063242e+06   5.2186804e+06   0.0000000e+00   9.3189273e+03   1.4120545e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.1338807e+04  -1.7345962e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2172426e+04  -1.6873297e+06
   255.90  -7.1275047e+05  -5.7625496e+05   2.1114934e+07  -6.1988354e+06   7.0330240e+06   0.0000000e+00   9.9008062e+03   1.5158131e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.2576632e+04  -4.7666137e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3329759e+04  -1.6550688e+06
   256.00  -9.1078406e+05  -8.9811100e+05   2.1166142e+07  -9.0809925e+06   8.8157216e+06   0.0000000e+00   1.0632557e+04   1.6445808e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.8964016e+04  -8.5211899e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6544713e+04  -1.6170757e+06
   256.10  -1.1055976e+06  -1.2190930e+06   2.1224857e+07  -1.1928556e+07   1.0552726e+07   0.0000000e+00   1.1312808e+04   1.7677942e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2038514e+05  -1.3082635e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1638354e+04  -1.5734544e+06
   256.20  -1.2960664e+06  -1.5372465e+06   2.1290730e+07  -1.4718081e+07   1.2230862e+07   0.0000000e+00   1.1628062e+04   1.8359780e+04   4.2161180e+01   6.6895582e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5378718e+05  -1.8134647e+05  -5.3567158e+02  -6.2808978e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.8391937e+04  -1.5243346e+06
   256.30  -1.4811185e+06  -1.8506635e+06   2.1363353e+07  -1.7427581e+07   1.3838199e+07   0.0000000e+00   1.1075089e+04   1.7667539e+04   7.7455515e+02   1.2421409e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8015004e+05  -2.2518692e+05  -1.2130362e+04  -1.5113184e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.6550878e+04  -1.4698709e+06
   256.40  -1.6597300e+06  -2.1574882e+06   2.1442260e+07  -2.0036018e+07   1.5363444e+07   0.0000000e+00   9.6243790e+03   1.5510163e+04   2.2939236e+03   3.7192846e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9197924e+05  -2.5083623e+05  -4.4035617e+04  -5.7432717e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1582958e+05  -1.4102423e+06
   256.50  -1.8309239e+06  -2.4559188e+06   2.1526939e+07  -2.2523981e+07   1.6796582e+07   0.0000000e+00   7.6143986e+03   1.2394763e+04   4.2136599e+03   6.9105369e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8670122e+05  -2.5264131e+05  -9.9130361e+04  -1.3405575e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3591702e+05  -1.3456510e+06
